#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.3000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            1342          1.7862895241068117E+007          4.4779339641711537E+000         -8.5220660358288463E+000         -4.9848920331532432E-006          3.6031536230622114E+000          4.6875017118401328E+000          2.6607024462482705E+000         -2.3243785430836716E-001          1.9813481589011335E-017          6.5068763710422284E-001 
                            1343          1.7863000364597928E+007          4.4774071130404911E+000         -8.5225928869595080E+000         -5.0117336394737290E-006          3.6030221301511189E+000          4.6883552111138522E+000          2.6613921817073143E+000         -2.3386842513144387E-001          2.0885701213469441E-017          6.5060297777157705E-001 
                            1344          1.7863116000480723E+007          4.4768252691273549E+000         -8.5231747308726451E+000         -5.0316899830528170E-006          3.6032032230405813E+000          4.6893803289315175E+000          2.6615425548372227E+000         -2.3422561209781764E-001          2.2126260090011945E-017          6.5050371951244490E-001 
                            1345          1.7863243199951794E+007          4.4761853354642751E+000         -8.5238146645357240E+000         -5.0309459440282445E-006          3.6031907884220318E+000          4.6902895961867310E+000          2.6620220577019276E+000         -2.3524670189512545E-001          2.3538492146763238E-017          6.5040349731815650E-001 
                            1346          1.7863383119369976E+007          4.4754797318935653E+000         -8.5245202681064356E+000         -5.0429281359519190E-006          3.6032903276200035E+000          4.6913062335701934E+000          2.6623312979977158E+000         -2.3593364790302351E-001          2.5147188721162786E-017          6.5030002823714961E-001 
                            1347          1.7863537030729976E+007          4.4747027814861839E+000         -8.5252972185138169E+000         -5.0480380875616807E-006          3.6033360971445791E+000          4.6923158927060875E+000          2.6627445885165115E+000         -2.3683562969919825E-001          2.6983251804427591E-017          6.5018390886696420E-001 
                            1348          1.7863706333225973E+007          4.4738466162233772E+000         -8.5261533837766237E+000         -5.0570150059324098E-006          3.6033454135282175E+000          4.6933944666982219E+000          2.6632652427453025E+000         -2.3796004164849632E-001          2.9089497459463254E-017          6.5003147711604092E-001 
                            1349          1.7863892565971572E+007          4.4729025044656492E+000         -8.5270974955343508E+000         -5.0695260637082624E-006          3.6033226143592172E+000          4.6944783438016726E+000          2.6638527796350280E+000         -2.3922677386670996E-001          3.1471852322676440E-017          6.4988504753392773E-001 
                            1350          1.7864097421991728E+007          4.4718609139805308E+000         -8.5281390860194684E+000         -5.0845002471130043E-006          3.6033880483079637E+000          4.6955658180355266E+000          2.6642656488544625E+000         -2.4015365684813864E-001          3.4164703241055202E-017          6.4975786563751958E-001 
                            1351          1.7864322763613906E+007          4.4707132409353747E+000         -8.5292867590646253E+000         -5.0930362268738603E-006          3.6038943739077594E+000          4.6967147646589380E+000          2.6638274709665763E+000         -2.3938877413697679E-001          3.7213931307500860E-017          6.4962541058446532E-001 
                            1352          1.7864570639398295E+007          4.4694565537263573E+000         -8.5305434462736436E+000         -5.0698264540100718E-006          3.6041789481981521E+000          4.6976345773975092E+000          2.6637182287550769E+000         -2.3929238411184384E-001          4.0612594674606244E-017          6.4948655455526116E-001 
                            1353          1.7864843302761130E+007          4.4680768286036390E+000         -8.5319231713963610E+000         -5.0601778999326568E-006          3.6042782116344632E+000          4.6983644124430173E+000          2.6638846194052079E+000         -2.3975925319370511E-001          4.4369997821312101E-017          6.4935024131396357E-001 
                            1354          1.7865143232460242E+007          4.4665586434888187E+000         -8.5334413565111813E+000         -5.0618032135710655E-006          3.6046029366552772E+000          4.6988943926580848E+000          2.6635001594711145E+000         -2.3913792511620294E-001          4.8517272571966032E-017          6.4921325364975735E-001 
                            1355          1.7865473155129269E+007          4.4648943578767870E+000         -8.5351056421232130E+000         -5.0444718362267021E-006          3.6051836511442539E+000          4.6990347706273772E+000          2.6624089194778078E+000         -2.3711729786863892E-001          5.3039038777490590E-017          6.4909226659004504E-001 
                            1356          1.7865836070065197E+007          4.4630783908871337E+000         -8.5369216091128663E+000         -5.0038364637986132E-006          3.6056945098837665E+000          4.6986196810685987E+000          2.6611796572193933E+000         -2.3483544603574291E-001          5.7990136241543504E-017          6.4899286843135595E-001 
                            1357          1.7866235276494715E+007          4.4610975680728453E+000         -8.5389024319271556E+000         -4.9619010812704609E-006          3.6065746779892516E+000          4.6976320300951757E+000          2.6589254955217116E+000         -2.3051991588783535E-001          6.3468596858612960E-017          6.4892608382386263E-001 
                            1358          1.7866674403567187E+007          4.4589514424097816E+000         -8.5410485575902193E+000         -4.8872542769434282E-006          3.6074139368476232E+000          4.6959289430066082E+000          2.6563954342606841E+000         -2.2566877216171077E-001          6.9657978934692356E-017          6.4890642012449207E-001 
                            1359          1.7866915923457053E+007          4.4577901501850157E+000         -8.5422098498149843E+000         -4.8082674492750352E-006          3.6079955211413810E+000          4.6948745060790777E+000          2.6547050472094034E+000         -2.2240112072906376E-001          7.3193499489618394E-017          6.4890531664195827E-001 
                            1360          1.7867181595335897E+007          4.4565266851767396E+000         -8.5434733148232596E+000         -4.7557348326203290E-006          3.6086117316716519E+000          4.6935550089136342E+000          2.6528128775661388E+000         -2.1873989034588151E-001          7.7231503401483483E-017          6.4890486225478494E-001 
                            1361          1.7867473834402628E+007          4.4551536289256353E+000         -8.5448463710743638E+000         -4.6984007527297875E-006          3.6091197240667792E+000          4.6919368874320115E+000          2.6509878320350735E+000         -2.1522362606767959E-001          8.1874256980255230E-017          6.4890476207397330E-001 
                            1362          1.7867795297376033E+007          4.4536602093463324E+000         -8.5463397906536684E+000         -4.6456970253545849E-006          3.6097750470562353E+000          4.6901666828544633E+000          2.6487920837673875E+000         -2.1097773452536456E-001          8.7296618936628603E-017          6.4890474690962374E-001 
                            1363          1.7868148906646777E+007          4.4520399381302687E+000         -8.5479600618697305E+000         -4.5820948434251510E-006          3.6103657611834330E+000          4.6882137482107149E+000          2.6466341881911175E+000         -2.0681997134242441E-001          9.3708683312991237E-017          6.4890474603537784E-001 
                            1364          1.7868537876844592E+007          4.4502811717558188E+000         -8.5497188282441812E+000         -4.5215967298101332E-006          3.6109912970945484E+000          4.6861764489731197E+000          2.6443644667500887E+000         -2.0245212922198644E-001          1.0137426538048846E-016          6.4890474600597781E-001 
                            1365          1.7868965744062193E+007          4.4483734281474945E+000         -8.5516265718525055E+000         -4.4587281517476636E-006          3.6118337879021154E+000          4.6843032090083208E+000          2.6417428651525556E+000         -1.9739513901572042E-001          1.1064943085692757E-016          6.4890474600466108E-001 
                            1366          1.7869436398001552E+007          4.4463097748239298E+000         -8.5536902251760694E+000         -4.3846511225847459E-006          3.6121084913142401E+000          4.6825452737106712E+000          2.6403144906794824E+000         -1.9473991119103787E-001          1.2201048684510530E-016          6.4890474600460313E-001 
                            1367          1.7869954117334850E+007          4.4440583945668033E+000         -8.5559416054331976E+000         -4.3486501514080061E-006          3.6126242209087600E+000          4.6814362745562761E+000          2.6387285319132450E+000         -1.9178795351278000E-001          1.3606818791533479E-016          6.4890474600460002E-001 
                            1368          1.7870238862968162E+007          4.4428326721914813E+000         -8.5571673278085179E+000         -4.3046222028484756E-006          3.6128379454287294E+000          4.6810160215343499E+000          2.6380909563623418E+000         -1.9063260234175400E-001          1.4450470611232289E-016          6.4890474600459991E-001 
                            1369          1.7870552083164807E+007          4.4414899283847271E+000         -8.5585100716152738E+000         -4.2869004653546966E-006          3.6130856934682756E+000          4.6808592644644751E+000          2.6375170817483125E+000         -1.8961612845263504E-001          1.5453723386507015E-016          6.4890474600459980E-001 
                            1370          1.7870896625381116E+007          4.4400187826683757E+000         -8.5599812173316252E+000         -4.2698561938571679E-006          3.6131152737118382E+000          4.6810509047096573E+000          2.6375537413837784E+000         -1.8983332203441183E-001          1.6649484478626438E-016          6.4890474600459980E-001 
                            1371          1.7871086123600088E+007          4.4392096364794105E+000         -8.5607903635205886E+000         -4.2699408646919467E-006          3.6128867342045892E+000          4.6812530087522681E+000          2.6381118724195818E+000         -1.9102873686779090E-001          1.7345009789021206E-016          6.4890474600459980E-001 
                            1372          1.7871294571640953E+007          4.4383161926428398E+000         -8.5616838073571593E+000         -4.2861704665401427E-006          3.6131539458268391E+000          4.6818033319611327E+000          2.6378526107795142E+000         -1.9059762932417776E-001          1.8153564612306270E-016          6.4890474600459969E-001 
                            1373          1.7871523864485905E+007          4.4373359124559375E+000         -8.5626640875440625E+000         -4.2752323436086316E-006          3.6128412234382092E+000          4.6823437439768041E+000          2.6387482615646096E+000         -1.9248486306308882E-001          1.9091577463595647E-016          6.4890474600459991E-001 
                            1374          1.7871776086615354E+007          4.4362512997192560E+000         -8.5637487002807440E+000         -4.3002282910393389E-006          3.6125906272884687E+000          4.6832861065882074E+000          2.6397206351697928E+000         -1.9453577733253136E-001          2.0187908220534005E-016          6.4890474599481385E-001 
                            1375          1.7872053530957747E+007          4.4350511535086916E+000         -8.5649488464913084E+000         -4.3257188097962142E-006          3.6121818372743886E+000          4.6845081944192293E+000          2.6411492591134635E+000         -1.9751053150097556E-001          2.1475266124862864E-016          6.4890472813181221E-001 
                            1376          1.7872198476651210E+007          4.4344185603082904E+000         -8.5655814396917087E+000         -4.3643462960754326E-006          3.6124109333614949E+000          4.6853871062829446E+000          2.6411305228711082E+000         -1.9753500899648965E-001          2.2179757443467744E-016          6.4890441860800385E-001 
                            1377          1.7872357916914020E+007          4.4337235288684891E+000         -8.5662764711315109E+000         -4.3591965263418752E-006          3.6120166870472290E+000          4.6860487325901454E+000          2.6422498286532421E+000         -1.9984169532019114E-001          2.2988741108528342E-016          6.4890225024860992E-001 
                            1378          1.7872533301203113E+007          4.4329533756764921E+000         -8.5670466243235079E+000         -4.3912325099728195E-006          3.6116382287843698E+000          4.6871058024032992E+000          2.6435352800855361E+000         -2.0248804319894817E-001          2.3917090895507350E-016          6.4888756462035468E-001 
                            1379          1.7872726223921113E+007          4.4320993619117202E+000         -8.5679006380882790E+000         -4.4267143528902019E-006          3.6111329013495159E+000          4.6883473702595122E+000          2.6451667188833508E+000         -2.0583459620579866E-001          2.4986577609889880E-016          6.4883025937156924E-001 
                            1380          1.7872894991873179E+007          4.4313445130171329E+000         -8.5686554869828662E+000         -4.4727028168139966E-006          3.6111712551292876E+000          4.6897511534923746E+000          2.6457919029402381E+000         -2.0715893708117877E-001          2.5964407247031691E-016          6.4870214138281712E-001 
                            1381          1.7873080636620451E+007          4.4305118153552954E+000         -8.5694881846447046E+000         -4.4854361573796716E-006          3.6106049712713806E+000          4.6911083208023250E+000          2.6476030543110287E+000         -2.1086285613141884E-001          2.7091230921610367E-016          6.4853032991347059E-001 
                            1382          1.7873284845842447E+007          4.4295852577794035E+000         -8.5704147422205956E+000         -4.5372954601417169E-006          3.6101556364353242E+000          4.6928865085625926E+000          2.6493908178632748E+000         -2.1452921719416679E-001          2.8393592015726517E-016          6.4832337598924128E-001 
                            1383          1.7873463487178970E+007          4.4287658922734057E+000         -8.5712341077265943E+000         -4.5866512305809748E-006          3.6095074051534359E+000          4.6944409730971737E+000          2.6514645126943415E+000         -2.1875694820039568E-001          2.9588000537728553E-016          6.4813199459331816E-001 
                            1384          1.7873622472713184E+007          4.4280270193413962E+000         -8.5719729806586038E+000         -4.6474223939458656E-006          3.6093613484887510E+000          4.6960632041053705E+000          2.6525677415278106E+000         -2.2103586740982331E-001          3.0697864426299556E-016          6.4788428971806866E-001 
                            1385          1.7873769117275413E+007          4.4273413682449023E+000         -8.5726586317550968E+000         -4.6755985089089119E-006          3.6093129169411413E+000          4.6975779821952948E+000          2.6534219936679908E+000         -2.2281162456443612E-001          3.1763448793291669E-016          6.4766779873918245E-001 
                            1386          1.7873898629292980E+007          4.4267331704655382E+000         -8.5732668295344610E+000         -4.6960721543813997E-006          3.6087702436528559E+000          4.6987240284872875E+000          2.6550803633905593E+000         -2.2618802850386760E-001          3.2738098157005160E-016          6.4744555197869469E-001 
                            1387          1.7874038427788172E+007          4.4260696404920052E+000         -8.5739303595079939E+000         -4.7463313007273542E-006          3.6085153312431513E+000          4.7002299398924947E+000          2.6563431439125709E+000         -2.2877869150775063E-001          3.3829070514501871E-016          6.4721151791230502E-001 
                            1388          1.7874192206132885E+007          4.4253343805802015E+000         -8.5746656194197985E+000         -4.7812968280847272E-006          3.6082015384915338E+000          4.7018906254987529E+000          2.6578010722189354E+000         -2.3176669923287563E-001          3.5076186614094492E-016          6.4689629473165400E-001 
                            1389          1.7874361362312071E+007          4.4245186333638324E+000         -8.5754813666361684E+000         -4.8224500003558020E-006          3.6078228607735801E+000          4.7037523931344598E+000          2.6594893114726958E+000         -2.3522324110758361E-001          3.6507289107341403E-016          6.4657442166808765E-001 
                            1390          1.7874538424584683E+007          4.4236561798945946E+000         -8.5763438201054054E+000         -4.8709047755683408E-006          3.6074005388056141E+000          4.7057859704086660E+000          2.6613507440457314E+000         -2.3903076976713084E-001          3.8074704873485763E-016          6.4615583127719389E-001 
                            1391          1.7874701662171766E+007          4.4228522318169965E+000         -8.5771477681830035E+000         -4.9250181404178723E-006          3.6072886353112916E+000          4.7077167188764699E+000          2.6625399252682787E+000         -2.4148806735783329E-001          3.9584529886195768E-016          6.4587594021935735E-001 
                            1392          1.7874879527201179E+007          4.4219707084256710E+000         -8.5780292915743281E+000         -4.9561366516203559E-006          3.6071748821117180E+000          4.7098606953735542E+000          2.6638394199159672E+000         -2.4417362497648276E-001          4.1307351735823926E-016          6.4551029955183359E-001 
                            1393          1.7875075178733539E+007          4.4209943781583609E+000         -8.5790056218416382E+000         -4.9901488403961937E-006          3.6069925763371353E+000          4.7121892108911023E+000          2.6653682892239066E+000         -2.4732726238765901E-001          4.3312211726838550E-016          6.4510654318419514E-001 
                            1394          1.7875267846997980E+007          4.4200249431196941E+000         -8.5799750568803059E+000         -5.0316280238893981E-006          3.6066185310479710E+000          4.7144571668962501E+000          2.6672503578048090E+000         -2.5118664202643320E-001          4.5378026682590889E-016          6.4465922065503145E-001 
                            1395          1.7875428671963710E+007          4.4192068507887647E+000         -8.5807931492112353E+000         -5.0868490921521482E-006          3.6062107106710486E+000          4.7163770603286252E+000          2.6690259452748419E+000         -2.5481820698099561E-001          4.7182938631736974E-016          6.4438428284618121E-001 
                            1396          1.7875595759530414E+007          4.4183478750694274E+000         -8.5816521249305726E+000         -5.1408715578983702E-006          3.6061544877338498E+000          4.7184861036893642E+000          2.6701929128296085E+000         -2.5723656553745261E-001          4.9147726487624049E-016          6.4387391962253981E-001 
                            1397          1.7875779555853788E+007          4.4173973929790851E+000         -8.5826026070209149E+000         -5.1713879413002989E-006          3.6060804273008644E+000          4.7207926525320012E+000          2.6714943081168969E+000         -2.5993279228884442E-001          5.1415323186541218E-016          6.4345774649651821E-001 
                            1398          1.7875969521503277E+007          4.4164084463117987E+000         -8.5835915536882013E+000         -5.2059236495892742E-006          3.6059728656138912E+000          4.7231142816594236E+000          2.6728702460545564E+000         -2.6278190690590297E-001          5.3879872718862914E-016          6.4296337288325267E-001 
                            1399          1.7876145210314319E+007          4.4154872332154236E+000         -8.5845127667845773E+000         -5.2434363401887483E-006          3.6059654376719252E+000          4.7252896877295720E+000          2.6739728049735625E+000         -2.6507762313419952E-001          5.6274016456548173E-016          6.4248822665404959E-001 
                            1400          1.7876312273190510E+007          4.4146065292851047E+000         -8.5853934707148944E+000         -5.2716914157410841E-006          3.6055805527302840E+000          4.7272390712474230E+000          2.6757172666157700E+000         -2.6865317853570997E-001          5.8661298157997089E-016          6.4207156371131313E-001 
                            1401          1.7876492692660764E+007          4.4136455655126721E+000         -8.5863544344873279E+000         -5.3262753243697477E-006          3.6056847836585519E+000          4.7295634854943973E+000          2.6766710118827213E+000         -2.7065521581812951E-001          6.1370265831280994E-016          6.4162731637065640E-001 
                            1402          1.7876667873388957E+007          4.4127086593953306E+000         -8.5872913406046685E+000         -5.3482259549567210E-006          3.6054184062703047E+000          4.7316419854996559E+000          2.6782430166618454E+000         -2.7389142497498448E-001          6.4130873975873103E-016          6.4115014802035075E-001 
                            1403          1.7876842702432312E+007          4.4117652824393865E+000         -8.5882347175606135E+000         -5.3959967854884934E-006          3.6057057263727685E+000          4.7338652529958329E+000          2.6787800102050063E+000         -2.7505826822714297E-001          6.7025153547816154E-016          6.4063932464355333E-001 
                            1404          1.7877035014380001E+007          4.4107263075976038E+000         -8.5892736924023971E+000         -5.4025496297487118E-006          3.6053386245641827E+000          4.7360737069543166E+000          2.6806184408014198E+000         -2.7883741822083813E-001          7.0380789152551487E-016          6.4007822006826143E-001 
                            1405          1.7877246557522457E+007          4.4095711800071884E+000         -8.5904288199928125E+000         -5.4604823252397262E-006          3.6051750698792313E+000          4.7386291730600423E+000          2.6822232832241850E+000         -2.8216085558820492E-001          7.4290338162836233E-016          6.3948153485602965E-001 
                            1406          1.7877464146596111E+007          4.4083728301333727E+000         -8.5916271698666264E+000         -5.5073991248206299E-006          3.6051093363648694E+000          4.7412268145905534E+000          2.6836535710181644E+000         -2.8513947155841007E-001          7.8561367284056643E-016          6.3885581422421600E-001 
                            1407          1.7877665626210783E+007          4.4072551405686040E+000         -8.5927448594313951E+000         -5.5474076948354987E-006          3.6053666369051700E+000          4.7436433724158666E+000          2.6843472488502198E+000         -2.8663695129188332E-001          8.2760218719854921E-016          6.3828800916412620E-001 
                            1408          1.7877882169713929E+007          4.4060513402712393E+000         -8.5939486597287598E+000         -5.5591614611942043E-006          3.6053247634138645E+000          4.7461101393713729E+000          2.6856643793105839E+000         -2.8938985186978206E-001          8.7560352707364151E-016          6.3764871108488796E-001 
                            1409          1.7878120367567390E+007          4.4047184250223017E+000         -8.5952815749776974E+000         -5.5958323283291759E-006          3.6051105042394291E+000          4.7488581354301269E+000          2.6874668956888312E+000         -2.9312628693442722E-001          9.3205182768273578E-016          6.3695468442115699E-001 
                            1410          1.7878364290618062E+007          4.4033400957543467E+000         -8.5966599042456533E+000         -5.6506724729039290E-006          3.6052754626365084E+000          4.7516860769202189E+000          2.6885509496397195E+000         -2.9543031600402869E-001          9.9405920557025371E-016          6.3621702038945593E-001 
                            1411          1.7878590404709127E+007          4.4020567022295882E+000         -8.5979432977704118E+000         -5.6758670754156876E-006          3.6051750476291584E+000          4.7541820881631294E+000          2.6899997852758744E+000         -2.9845458480343345E-001          1.0498038405036996E-015          6.3549102535420998E-001 
                            1412          1.7878805292650212E+007          4.4008278494297439E+000         -8.5991721505702561E+000         -5.7185749635399061E-006          3.6052340930714561E+000          4.7566033007836870E+000          2.6910923007015577E+000         -3.0076086772629579E-001          1.1119620493001422E-015          6.3487401866054960E-001 
                            1413          1.7879033837237116E+007          4.3995143479189425E+000         -8.6004856520810584E+000         -5.7472440217683081E-006          3.6052545093937529E+000          4.7591089805446298E+000          2.6923043079374347E+000         -3.0331452408004833E-001          1.1827915189917509E-015          6.3414895571796814E-001 
                            1414          1.7879270163239617E+007          4.3981482733139021E+000         -8.6018517266860979E+000         -5.7804667729547240E-006          3.6053155426373147E+000          4.7617146629318556E+000          2.6934850826439249E+000         -3.0581094537733472E-001          1.2593944729415429E-015          6.3341869175212895E-001 
                            1415          1.7879392486891076E+007          4.3974373451338344E+000         -8.6025626548661656E+000         -5.8118619873474017E-006          3.6055419143677918E+000          4.7629185668468832E+000          2.6936342911404840E+000         -3.0617956853970624E-001          1.3018261285759207E-015          6.3302756707788566E-001 
                            1416          1.7879527042907681E+007          4.3966556087208719E+000         -8.6033443912791281E+000         -5.8097469937589569E-006          3.6057882059251840E+000          4.7644801294291250E+000          2.6939224893168201E+000         -3.0683317667831816E-001          1.3509754170445623E-015          6.3258051367287293E-001 
                            1417          1.7879675054525949E+007          4.3957955206359483E+000         -8.6042044793640517E+000         -5.8109498092390779E-006          3.6057660816137238E+000          4.7660441365503523E+000          2.6947487415003546E+000         -3.0857064745689894E-001          1.4074775046551946E-015          6.3213168495761263E-001 
                            1418          1.7879837867306042E+007          4.3948455342669153E+000         -8.6051544657330847E+000         -5.8348390617500847E-006          3.6057939253448987E+000          4.7677707314293851E+000          2.6955563514775212E+000         -3.1027973402163794E-001          1.4727194465114899E-015          6.3162956188084152E-001 
                            1419          1.7880016961364139E+007          4.3937965999606119E+000         -8.6062034000393872E+000         -5.8568906050063548E-006          3.6060376415112478E+000          4.7697059429116484E+000          2.6960365248859550E+000         -3.1134374790705022E-001          1.5476406057634278E-015          6.3099426891825927E-001 
                            1420          1.7880213964828052E+007          4.3926414490829906E+000         -8.6073585509170094E+000         -5.8636069371020922E-006          3.6063763608573054E+000          4.7718109027098086E+000          2.6964115660929204E+000         -3.1220802350188176E-001          1.6360055858994197E-015          6.3007580582317169E-001 
                            1421          1.7880430668638356E+007          4.3913705584635077E+000         -8.6086294415364932E+000         -5.8646436244454144E-006          3.6063229445875513E+000          4.7739928643434997E+000          2.6976093794492741E+000         -3.1472931962089740E-001          1.7398457096856561E-015          6.2954935261931189E-001 
                            1422          1.7880548534413047E+007          4.3906751216010136E+000         -8.6093248783989864E+000         -5.9002442762141900E-006          3.6065512504322061E+000          4.7751311557922627E+000          2.6977219134843460E+000         -3.1502316993233842E-001          1.7987056060834496E-015          6.2900516929908845E-001 
                            1423          1.7880678186765213E+007          4.3899105646339773E+000         -8.6100894353660227E+000         -5.8969772185751987E-006          3.6065237055498409E+000          4.7764760295226285E+000          2.6984494401142589E+000         -3.1655385433673450E-001          1.8668651065411325E-015          6.2861726504640214E-001 
                            1424          1.7880820804352593E+007          4.3890664742069641E+000         -8.6109335257930368E+000         -5.9185577496337673E-006          3.6065776669802370E+000          4.7779492822580600E+000          2.6990781436211821E+000         -3.1789477536689248E-001          1.9452146408003107E-015          6.2821001369999496E-001 
                            1425          1.7880977683698706E+007          4.3881353876800198E+000         -8.6118646123199802E+000         -5.9350484942294890E-006          3.6065885897878607E+000          4.7795565766926433E+000          2.6998599452232277E+000         -3.1955051858296130E-001          2.0348577826549896E-015          6.2774712994157444E-001 
                            1426          1.7881150250979435E+007          4.3871073645834890E+000         -8.6128926354165110E+000         -5.9572306650094013E-006          3.6069199291640825E+000          4.7813516622092394E+000          2.7000948092290811E+000         -3.2012200212958375E-001          2.1398469700531231E-015          6.2719068260769839E-001 
                            1427          1.7881340074988235E+007          4.3859770628134429E+000         -8.6140229371865580E+000         -5.9544721301871534E-006          3.6070538452959209E+000          4.7831984354318697E+000          2.7007503635767196E+000         -3.2154501760710918E-001          2.2624231680776616E-015          6.2650244054112492E-001 
                            1428          1.7881548881397914E+007          4.3847305861169543E+000         -8.6152694138830448E+000         -5.9695327283911008E-006          3.6071112296618129E+000          4.7852377491732385E+000          2.7016552517156200E+000         -3.2347823613755794E-001          2.4064870741115994E-015          6.2574971441589178E-001 
                            1429          1.7881778568448566E+007          4.3833538261900218E+000         -8.6166461738099791E+000         -5.9940685512810810E-006          3.6073430937030224E+000          4.7874865039748604E+000          2.7023159010340119E+000         -3.2493592015020489E-001          2.5763831013869793E-015          6.2500667166415147E-001 
                            1430          1.7882017031682547E+007          4.3819214830294140E+000         -8.6180785169705860E+000         -6.0065576427223875E-006          3.6075136579324560E+000          4.7897625707124316E+000          2.7031128059439307E+000         -3.2667166703749007E-001          2.7678547471419752E-015          6.2430236078616108E-001 
                            1431          1.7882228674752377E+007          4.3806463661447825E+000         -8.6193536338552175E+000         -6.0248459146275462E-006          3.6076959665441426E+000          4.7917707425600158E+000          2.7037522746443496E+000         -3.2807700031684617E-001          2.9509871999896426E-015          6.2370249452526738E-001 
                            1432          1.7882461482129194E+007          4.3792406121439580E+000         -8.6207593878560420E+000         -6.0382708660722471E-006          3.6080455136806227E+000          4.7940028354849744E+000          2.7041692268338684E+000         -3.2905029261543689E-001          3.1689795105682766E-015          6.2307189209279557E-001 
                            1433          1.7882715954681870E+007          4.3777035161013957E+000         -8.6222964838986051E+000         -6.0403215450392855E-006          3.6083832109214908E+000          4.7963752721496364E+000          2.7046800506844639E+000         -3.3022440271139031E-001          3.4284626919624781E-015          6.2231736295737661E-001 
                            1434          1.7882984469585549E+007          4.3760802063880710E+000         -8.6239197936119290E+000         -6.0455106628812047E-006          3.6085884296715922E+000          4.7989019026503064E+000          2.7055329284345953E+000         -3.3209123015067882E-001          3.7282106873217807E-015          6.2139818143008141E-001 
                            1435          1.7883270310834203E+007          4.3743467135181078E+000         -8.6256532864818922E+000         -6.0645301479022369E-006          3.6088395409264606E+000          4.8015073447815553E+000          2.7063334269904824E+000         -3.3386429804358964E-001          4.0810075232427327E-015          6.2051898479292611E-001 
                            1436          1.7883532726385713E+007          4.3727510252385509E+000         -8.6272489747614500E+000         -6.0807687288001466E-006          3.6091561980976143E+000          4.8038724897819609E+000          2.7068826851483787E+000         -3.3512126660103608E-001          4.4374796900194239E-015          6.1976814502443400E-001 
                            1437          1.7883772900333427E+007          4.3712888807492991E+000         -8.6287111192507009E+000         -6.0878563356774217E-006          3.6096624156727848E+000          4.8060640320573844E+000          2.7069660211357500E+000         -3.3543318065979760E-001          4.7951354292402552E-015          6.1912944454387109E-001 
                            1438          1.7883992885949481E+007          4.3699523590247908E+000         -8.6300476409752100E+000         -6.0754959732743923E-006          3.6098707256363625E+000          4.8080070630292138E+000          2.7075209166945076E+000         -3.3667577763371270E-001          5.1522102734392964E-015          6.1848338207686226E-001 
                            1439          1.7884202577181023E+007          4.3686762152644123E+000         -8.6313237847355886E+000         -6.0858231934137553E-006          3.6099946225469326E+000          4.8098211933962700E+000          2.7081801880568959E+000         -3.3812116456349778E-001          5.5216394275231712E-015          6.1778386271073693E-001 
                            1440          1.7884433237535723E+007          4.3672687795857366E+000         -8.6327312204142643E+000         -6.1017667319727871E-006          3.6101699874198676E+000          4.8118905774995877E+000          2.7088641503626856E+000         -3.3962902630941905E-001          5.9646995775693532E-015          6.1698202951010195E-001 
                            1441          1.7884686963925887E+007          4.3657167484407093E+000         -8.6342832515592907E+000         -6.1169480400033259E-006          3.6107113126536219E+000          4.8141561909754520E+000          2.7089143066331083E+000         -3.3988370497556286E-001          6.5003899587316078E-015          6.1611377220242669E-001 
                            1442          1.7884966062955070E+007          4.3640135166179705E+000         -8.6359864833820303E+000         -6.1026074785051298E-006          3.6109956397745369E+000          4.8165123873995288E+000          2.7095237506033167E+000         -3.4127206073891192E-001          7.1548471899670757E-015          6.1516101790083011E-001 
                            1443          1.7885270304698601E+007          4.3621538850974151E+000         -8.6378461149025849E+000         -6.1123483548716255E-006          3.6110298378407131E+000          4.8190302396532854E+000          2.7107142805978430E+000         -3.4383822552433041E-001          7.9571968297368105E-015          6.1423020983276910E-001 
                            1444          1.7885547961085293E+007          4.3604472035314359E+000         -8.6395527964685641E+000         -6.1467398114158886E-006          3.6115194578597363E+000          4.8213721675174241E+000          2.7109060044918656E+000         -3.4439162316756194E-001          8.7787677410369648E-015          6.1346553652262015E-001 
                            1445          1.7885812865090627E+007          4.3588212297337048E+000         -8.6411787702662952E+000         -6.1379736244000185E-006          3.6120027556869925E+000          4.8235692475919763E+000          2.7110379488746288E+000         -3.4481748686519798E-001          9.6569203210184169E-015          6.1277553441516985E-001 
                            1446          1.7886062811276317E+007          4.3572896291611869E+000         -8.6427103708388131E+000         -6.1277213264306090E-006          3.6121547320683045E+000          4.8256101403845308E+000          2.7117544425082829E+000         -3.4640310314210376E-001          1.0581446786209920E-014          6.1207627752439830E-001 
                            1447          1.7886337752080575E+007          4.3556001980705670E+000         -8.6443998019294330E+000         -6.1447084770374524E-006          3.6126481413961238E+000          4.8279133375685870E+000          2.7119192224446724E+000         -3.4690108259184416E-001          1.1724273594666126E-014          6.1119884649742939E-001 
