#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      4.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            1512          5.9286599676027494E+006          2.8342744990805173E+001         -1.1657255009194827E+001         -3.6854135419588068E-006          3.8740339221004212E+000          5.8890838828608691E+000          2.7197329336822196E+000          4.5086539535563475E-001          2.0587958903630987E-001          4.1615824365140658E-001 
                            1513          5.9286891516180374E+006          2.8342650871074692E+001         -1.1657349128925308E+001         -3.2250439001998270E-006          3.8756717883477467E+000          5.8886558875134334E+000          2.7162432035138506E+000          4.5784341349799595E-001          2.0581453270071384E-001          4.1615813699843074E-001 
                            1514          5.9287212540348545E+006          2.8342559330329358E+001         -1.1657440669670642E+001         -2.8515219229077409E-006          3.8770864117808603E+000          5.8882613206220613E+000          2.7132166732019374E+000          4.6389507144057907E-001          2.0574163147828578E-001          4.1615798306464669E-001 
                            1515          5.9287565666933535E+006          2.8342466760987818E+001         -1.1657533239012182E+001         -2.6214209145676043E-006          3.8783153760514280E+000          5.8878798476752454E+000          2.7105680081873929E+000          4.6919098302261009E-001          2.0566270550318044E-001          4.1615776378311820E-001 
                            1516          5.9287954106177017E+006          2.8342365662119917E+001         -1.1657634337880083E+001         -2.6026944907912721E-006          3.8793942974136493E+000          5.8875534818327671E+000          2.7082469825417119E+000          4.7383148516304130E-001          2.0557493497668936E-001          4.1615747460555330E-001 
                            1517          5.9288381389344856E+006          2.8342255075542077E+001         -1.1657744924457923E+001         -2.5881332607333622E-006          3.8803533315577163E+000          5.8872230366150609E+000          2.7061636916447247E+000          4.7799637241835941E-001          2.0547942807083483E-001          4.1615712716404252E-001 
                            1518          5.9288851400829470E+006          2.8342133996858475E+001         -1.1657866003141525E+001         -2.5760792568070720E-006          3.8812065235884705E+000          5.8869367133747357E+000          2.7043141459630533E+000          4.8169360846297965E-001          2.0537351003256915E-001          4.1615672654265023E-001 
                            1519          5.9289368413462555E+006          2.8342001314253874E+001         -1.1657998685746126E+001         -2.5663319638852323E-006          3.8819717788426433E+000          5.8866738352100469E+000          2.7026521963723629E+000          4.8501547450677429E-001          2.0525799927136634E-001          4.1615628033810304E-001 
                            1520          5.9289937127358941E+006          2.8341855832963844E+001         -1.1658144167036156E+001         -2.5580751754427136E-006          3.8826572427929937E+000          5.8864600739415698E+000          2.7011743878374239E+000          4.8796886230981423E-001          2.0512999712101468E-001          4.1615580700630561E-001 
                            1521          5.9290562712644963E+006          2.8341696226206118E+001         -1.1658303773793882E+001         -2.5513189215369934E-006          3.8832744405617530E+000          5.8862637159659261E+000          2.6998418133120832E+000          4.9063156563041643E-001          2.0499031139607513E-001          4.1615554177955499E-001 
                            1522          5.9291250856459588E+006          2.8341521069525154E+001         -1.1658478930474846E+001         -2.5453499288401490E-006          3.8838273407610853E+000          5.8860923963368856E+000          2.6986503530988992E+000          4.9301180203200101E-001          2.0483552317159015E-001          4.1615546009004578E-001 
                            1523          5.9292007814655676E+006          2.8341328802524302E+001         -1.1658671197475698E+001         -2.5399949672727530E-006          3.8843205584999887E+000          5.8859514881086827E+000          2.6975934635069909E+000          4.9512263498083725E-001          2.0466855794860772E-001          4.1615545148353283E-001 
                            1524          5.9292840468671378E+006          2.8341117699061460E+001         -1.1658882300938540E+001         -2.5353082896417003E-006          3.8847752353964671E+000          5.8858383474646168E+000          2.6966275393919998E+000          4.9705124830919906E-001          2.0447713887528010E-001          4.1615545083742639E-001 
                            1525          5.9293756388088651E+006          2.8340885909138787E+001         -1.1659114090861213E+001         -2.5306803011790913E-006          3.8851732791048232E+000          5.8857258626123103E+000          2.6957752095491347E+000          4.9875235607093371E-001          2.0427251500540292E-001          4.1615545077304245E-001 
                            1526          5.9294763899447648E+006          2.8340631374527547E+001         -1.1659368625472453E+001         -2.5263696430669073E-006          3.8855300766723131E+000          5.8856497617565919E+000          2.6950235639862963E+000          5.0025174670197270E-001          2.0405736911026598E-001          4.1615545076830129E-001 
                            1527          5.9295872161942543E+006          2.8340351861820373E+001         -1.1659648138179627E+001         -2.5220803596650182E-006          3.8858533108536815E+000          5.8855815161900376E+000          2.6943429728402819E+000          5.0160864569405017E-001          2.0381690188675580E-001          4.1615545076804539E-001 
                            1527          5.9294916285540694E+006          2.8340592941530307E+001         -1.1659407058469693E+001         -2.5220803596650191E-006          3.7920127934839298E+000          5.7986231984241252E+000          2.8385448486968290E+000          2.1320858832966877E-001          2.0402507640080150E-001          4.1615545076815624E-001 
                            1528          5.9295038194415141E+006          2.8340531448734730E+001         -1.1659468551265270E+001         -5.0441607193300382E-006          3.7898505932191480E+000          5.8525714320728328E+000          2.8698433660507470E+000          1.5061061129819034E-001          2.0399923951615728E-001          4.1615545076810589E-001 
                            1529          5.9295160103289578E+006          2.8340448080944252E+001         -1.1659551919055748E+001         -6.8385333608754964E-006          3.7970207713304149E+000          5.8713026907243497E+000          2.8648686391539702E+000          1.6055878754955324E-001          2.0397365799482095E-001          4.1615545074192828E-001 
                            1530          5.9295282012164025E+006          2.8340368975315762E+001         -1.1659631024684238E+001         -6.4889146794840228E-006          3.8075658220014028E+000          5.8794998083187311E+000          2.8478770966091855E+000          1.9454066040755211E-001          2.0394832518344352E-001          4.1615545059726816E-001 
                            1531          5.9295403921038471E+006          2.8340298643619317E+001         -1.1659701356380683E+001         -5.7692023462684819E-006          3.8196834513196438E+000          5.8840804279650074E+000          2.8259321477958421E+000          2.3842948025343783E-001          2.0392269179297245E-001          4.1615545039790364E-001 
                            1532          5.9295538020800352E+006          2.8340231708963806E+001         -1.1659768291036194E+001         -4.9914074844121466E-006          3.8322538251746128E+000          5.8862530150168375E+000          2.8018776936118206E+000          2.8653736289531506E-001          2.0389435277544421E-001          4.1615544988872494E-001 
                            1533          5.9295685530538429E+006          2.8340168638497119E+001         -1.1659831361502881E+001         -4.2756815589863205E-006          3.8442907149809056E+000          5.8873271647945096E+000          2.7783409888880697E+000          3.3360980583039035E-001          2.0386204927122642E-001          4.1615544958321532E-001 
                            1534          5.9295847791250302E+006          2.8340100621658276E+001         -1.1659899378341724E+001         -4.1918242595465169E-006          3.8542831624172291E+000          5.8873952206727012E+000          2.7583901219545184E+000          3.7351049738283282E-001          2.0382771802454161E-001          4.1615544913682889E-001 
                            1535          5.9296026278033359E+006          2.8339990881904207E+001         -1.1660009118095793E+001         -6.1483406324666712E-006          3.8613759959584195E+000          5.8871204182023416E+000          2.7440670536369587E+000          4.0215495232096199E-001          2.0379003442967711E-001          4.1615544841165908E-001 
                            1536          5.9296222613494731E+006          2.8339878196931313E+001         -1.1660121803068687E+001         -5.7394100947554552E-006          3.8657870296228207E+000          5.8895970757049625E+000          2.7364833150594663E+000          4.1732070263844007E-001          2.0374745825800583E-001          4.1615544718409769E-001 
                            1537          5.9296438582502250E+006          2.8339769878275401E+001         -1.1660230121724599E+001         -5.0154722271252963E-006          3.8690650678892395E+000          5.8903771247762711E+000          2.7303172630622830E+000          4.2965114670032062E-001          2.0370103195741235E-001          4.1615520419580704E-001 
                            1538          5.9296676148410514E+006          2.8339666371457401E+001         -1.1660333628542599E+001         -4.3569727138301647E-006          3.8716045375697572E+000          5.8901056193651620E+000          2.7251025709956922E+000          4.4007894463424352E-001          2.0365037847458095E-001          4.1615510970017427E-001 
                            1539          5.9296937470909599E+006          2.8339568217449763E+001         -1.1660431782550237E+001         -3.7560488661727368E-006          3.8736497278095086E+000          5.8896373333683876E+000          2.7207780475178032E+000          4.4872648741501969E-001          2.0359501843014313E-001          4.1615504621498001E-001 
                            1540          5.9297224925658591E+006          2.8339474060819359E+001         -1.1660525939180641E+001         -3.2755287823812760E-006          3.8753446585090932E+000          5.8891642080432636E+000          2.7171516234560715E+000          4.5597789261695931E-001          2.0353767690567118E-001          4.1615496209543262E-001 
                            1541          5.9297541125882491E+006          2.8339381461118336E+001         -1.1660618538881664E+001         -2.9285147202142159E-006          3.8768206752304057E+000          5.8887389881858221E+000          2.7139869800847252E+000          4.6230576029291837E-001          2.0349933756625055E-001          4.1615483841116691E-001 
                            1542          5.9297888946128767E+006          2.8339290721006311E+001         -1.1660709278993689E+001         -2.6088220279086092E-006          3.8780848361440103E+000          5.8883230975471452E+000          2.7112507129381784E+000          4.6777690401250621E-001          2.0346948304269200E-001          4.1615465854226663E-001 
                            1543          5.9298271548399683E+006          2.8339192003594352E+001         -1.1660807996405648E+001         -2.5801575019668997E-006          3.8791927208421457E+000          5.8879377665703734E+000          2.7088422780535213E+000          4.7259226095278106E-001          2.0337637025466657E-001          4.1615440313922603E-001 
                            1544          5.9298692410897687E+006          2.8339084108289029E+001         -1.1660915891710971E+001         -2.5636711713300272E-006          3.8801702840279413E+000          5.8876096210885747E+000          2.7067230789410317E+000          4.7682900569290027E-001          2.0331267322469945E-001          4.1615405032762848E-001 
                            1545          5.9299155359645495E+006          2.8338966027249196E+001         -1.1661033972750804E+001         -2.5506287767973976E-006          3.8810444787872624E+000          5.8872831967421231E+000          2.7048114772491632E+000          4.8065039948919064E-001          2.0320001893397721E-001          4.1615362348114326E-001 
                            1546          5.9299664603268076E+006          2.8338836703198083E+001         -1.1661163296801917E+001         -2.5395320701809983E-006          3.8818251601353544E+000          5.8870038816312311E+000          2.7031104569975328E+000          4.8405045809763286E-001          2.0312152508976794E-001          4.1615313340463528E-001 
                            1547          5.9300224771252926E+006          2.8338694961059090E+001         -1.1661305038940910E+001         -2.5303505881808998E-006          3.8825267691261653E+000          5.8867493919001772E+000          2.7015799941503849E+000          4.8710921157916592E-001          2.0298527664591748E-001          4.1615258767044949E-001 
                            1548          5.9300840956036244E+006          2.8338539533690508E+001         -1.1661460466309492E+001         -2.5224149116618937E-006          3.8831558610215411E+000          5.8865442954942937E+000          2.7002192621566912E+000          4.8982829361375996E-001          2.0288078370391269E-001          4.1615200124861529E-001 
                            1549          5.9301518759297915E+006          2.8338369012858468E+001         -1.1661630987141532E+001         -2.5157865370461225E-006          3.8837217553707881E+000          5.8863567618042518E+000          2.6989937066131762E+000          4.9227679142288600E-001          2.0271602771583275E-001          4.1615142780534853E-001 
                            1550          5.9302264342885744E+006          2.8338181879373945E+001         -1.1661818120626055E+001         -2.5098927548928825E-006          3.8842286441640295E+000          5.8861842162950344E+000          2.6978936562720843E+000          4.9447402421567171E-001          2.0259484658909332E-001          4.1615120239556547E-001 
                            1551          5.9303084484832352E+006          2.8337976484618462E+001         -1.1662023515381538E+001         -2.5043805689224290E-006          3.8846786340573560E+000          5.8860678296464224E+000          2.6969354831611261E+000          4.9638722266570323E-001          2.0239566487846519E-001          4.1615117848422561E-001 
                            1552          5.9303986640973622E+006          2.8337750967140067E+001         -1.1662249032859933E+001         -2.4997610510968328E-006          3.8850850114647626E+000          5.8859499326158353E+000          2.6960637798310190E+000          4.9812717313749783E-001          2.0225005610171076E-001          4.1615117694414311E-001 
                            1553          5.9304979012729023E+006          2.8337503356360106E+001         -1.1662496643639894E+001         -2.4951413481291002E-006          3.8854502898404935E+000          5.8858602058482337E+000          2.6952883596957573E+000          4.9967421859504063E-001          2.0200928619135713E-001          4.1615117671884233E-001 
                            1553          5.9304123092089994E+006          2.8337716920657822E+001         -1.1662283079342178E+001         -2.4951413481291002E-006          3.7928999243018859E+000          5.7924442845555468E+000          2.8336811301266280E+000          2.2289195076146151E-001          2.0221696449389953E-001          4.1615117688838221E-001 
                            1554          5.9304232252983088E+006          2.8337662446286235E+001         -1.1662337553713765E+001         -4.9902826962582004E-006          3.7899334235424567E+000          5.8491816486832269E+000          2.8679828137093262E+000          1.5428774873905104E-001          2.0220068896236812E-001          4.1615117686671038E-001 
                            1555          5.9304341413876181E+006          2.8337588641019323E+001         -1.1662411358980677E+001         -6.7611453899352893E-006          3.7965763700772466E+000          5.8700172923461915E+000          2.8651147424712291E+000          1.6002276009647537E-001          2.0218072868870285E-001          4.1615117683475544E-001 
                            1556          5.9304450574769275E+006          2.8337517825205467E+001         -1.1662482174794533E+001         -6.4872878786188973E-006          3.8067990010401851E+000          5.8793431836295076E+000          2.8493324261870105E+000          1.9158630735888990E-001          2.0216216590803071E-001          4.1615117666556206E-001 
                            1557          5.9304559735662360E+006          2.8337454467736428E+001         -1.1662545532263572E+001         -5.8040445845673602E-006          3.8187501344032264E+000          5.8845364781866545E+000          2.8280268067395014E+000          2.3419657525037429E-001          2.0215020549912174E-001          4.1615117639956828E-001 
                            1558          5.9304679812644767E+006          2.8337393988156098E+001         -1.1662606011843902E+001         -5.0367338616585871E-006          3.8312765961906923E+000          5.8869892260847356E+000          2.8042002571136098E+000          2.8184874760252804E-001          2.0212112415599690E-001          4.1615117596246892E-001 
                            1559          5.9304811897325404E+006          2.8337336965214924E+001         -1.1662663034785076E+001         -4.3171502474262926E-006          3.8433623216946842E+000          5.8881249981003041E+000          2.7805966921134089E+000          3.2905500367734480E-001          2.0209135201346215E-001          4.1615117562337695E-001 
                            1560          5.9304957190474113E+006          2.8337280628085360E+001         -1.1662719371914640E+001         -3.8774801197455729E-006          3.8536114499311518E+000          5.8881591597005674E+000          2.7601155164406066E+000          3.7001649160629008E-001          2.0207480768049402E-001          4.1615117518263184E-001 
                            1561          5.9305117012937693E+006          2.8337182984085683E+001         -1.1662817015914317E+001         -6.1095291291679427E-006          3.8609264467713391E+000          5.8876010233206166E+000          2.7452064545702566E+000          3.9983311886171119E-001          2.0203608636757253E-001          4.1615117464003526E-001 
                            1562          5.9305292817647625E+006          2.8337081398114044E+001         -1.1662918601885956E+001         -5.7783418701446968E-006          3.8655156915381714E+000          5.8896123511884646E+000          2.7370336289705159E+000          4.1617721315604711E-001          2.0200473880309250E-001          4.1615117363348525E-001 
                            1563          5.9305486202828558E+006          2.8336983907205372E+001         -1.1663016092794628E+001         -5.0412812504320172E-006          3.8688037598609268E+000          5.8908301065539375E+000          2.7310663700077402E+000          4.2811023693208033E-001          2.0197316057434048E-001          4.1615094282778531E-001 
                            1564          5.9305698926527584E+006          2.8336890438389538E+001         -1.1663109561610462E+001         -4.3939070382495544E-006          3.8713820464769917E+000          5.8906926202016230E+000          2.7258410535994542E+000          4.3855943723706181E-001          2.0192156590902302E-001          4.1615085143861785E-001 
                            1565          5.9305932922596503E+006          2.8336801786067472E+001         -1.1663198213932528E+001         -3.7886244190143947E-006          3.8734839250707505E+000          5.8902429059782602E+000          2.7214124393002557E+000          4.4741530713752431E-001          2.0188185783586787E-001          4.1615079738763638E-001 
                            1566          5.9306190318272328E+006          2.8336716836757141E+001         -1.1663283163242859E+001         -3.3003394507304411E-006          3.8752110064687546E+000          5.8897257349366052E+000          2.7176996909834208E+000          4.5483950182214972E-001          2.0181938912822125E-001          4.1615072992268898E-001 
                            1567          5.9306473453515721E+006          2.8336633396635545E+001         -1.1663366603364455E+001         -2.9470058405335557E-006          3.8766869968105060E+000          5.8892559177785762E+000          2.7145128017209035E+000          4.6121200152444891E-001          2.0176915172044421E-001          4.1615063154450216E-001 
                            1568          5.9306784902283465E+006          2.8336551749992687E+001         -1.1663448250007313E+001         -2.6215111861926398E-006          3.8779689561462467E+000          5.8888008282429558E+000          2.7117213382816119E+000          4.6679367706392499E-001          2.0169353899646653E-001          4.1615048842965185E-001 
                            1569          5.9307127495927978E+006          2.8336463943394019E+001         -1.1663536056605981E+001         -2.5629955508733765E-006          3.8790882523302086E+000          5.8883943119809539E+000          2.7092794877826867E+000          4.7167603230945182E-001          2.0162873762783762E-001          4.1615028451418140E-001 
                            1570          5.9307504348936947E+006          2.8336368017854241E+001         -1.1663631982145759E+001         -2.5454364831159056E-006          3.8800756516005261E+000          5.8880424594519267E+000          2.7071287629775380E+000          4.7597601172914200E-001          2.0154025673099282E-001          4.1615000106803146E-001 
                            1571          5.9307918887246801E+006          2.8336263080560734E+001         -1.1663736919439266E+001         -2.5314257093931995E-006          3.8809589311335730E+000          5.8876875826296295E+000          2.7051847655002956E+000          4.7986239836982075E-001          2.0146763245147592E-001          4.1614961715924020E-001 
                            1572          5.9308374879387654E+006          2.8336148195696268E+001         -1.1663851804303732E+001         -2.5194483452262064E-006          3.8817477774741209E+000          5.8873819493695523E+000          2.7034542561891608E+000          4.8332165621073014E-001          2.0136092278280740E-001          4.1614915853222001E-001 
                            1573          5.9308876470742580E+006          2.8336022320943425E+001         -1.1663977679056575E+001         -2.5095080209523570E-006          3.8824550483290237E+000          5.8871186230259527E+000          2.7019080513075546E+000          4.8641213674800826E-001          2.0127020048633260E-001          4.1614863601661167E-001 
                            1574          5.9309428221233012E+006          2.8335884318171658E+001         -1.1664115681828342E+001         -2.5011807722128458E-006          3.8830936837097707E+000          5.8868611025808084E+000          2.7005020203234897E+000          4.8922208359964292E-001          2.0113632100729306E-001          4.1614805626048340E-001 
                            1575          5.9310035146772480E+006          2.8335732971407527E+001         -1.1664267028592473E+001         -2.4936628019191603E-006          3.8836648653961179E+000          5.8866579398830501E+000          2.6992580756019144E+000          4.9170765339611083E-001          2.0104489380053556E-001          4.1614743335469906E-001 
                            1576          5.9310702764865896E+006          2.8335566908502383E+001         -1.1664433091497617E+001         -2.4873937178056474E-006          3.8841770531076607E+000          5.8864727485370709E+000          2.6981411045058414E+000          4.9393905037741831E-001          2.0088303099292210E-001          4.1614679213403649E-001 
                            1577          5.9311437144768648E+006          2.8335384648734927E+001         -1.1664615351265073E+001         -2.4818185625702187E-006          3.8846364232644555E+000          5.8862996755502435E+000          2.6971358276988373E+000          4.9594681051755279E-001          2.0076306099897426E-001          4.1614648982343283E-001 
                            1578          5.9312244962661685E+006          2.8335184591144316E+001         -1.1664815408855684E+001         -2.4765184373136480E-006          3.8850449430652914E+000          5.8861864843148064E+000          2.6962621924794461E+000          4.9769101467664806E-001          2.0056731879182976E-001          4.1614639553098809E-001 
                            1579          5.9313133562344024E+006          2.8334964925531210E+001         -1.1665035074468790E+001         -2.4720424446847728E-006          3.8854154388623026E+000          5.8860709764767574E+000          2.6954634469664001E+000          4.9928513886625014E-001          2.0041148094295355E-001          4.1614638577341484E-001 
                            1580          5.9314111021994585E+006          2.8334723739717003E+001         -1.1665276260282997E+001         -2.4674759113569410E-006          3.8857493804445693E+000          5.8859823383708711E+000          2.6947512447489230E+000          5.0070584659241024E-001          2.0019617826419422E-001          4.1614638505999302E-001 
                            1580          5.9313267963045975E+006          2.8334931762481755E+001         -1.1665068237518245E+001         -2.4674759113569419E-006          3.7938985000792784E+000          5.7915690614892652E+000          2.8312463670387014E+000          2.2771879042605447E-001          2.0038114380713223E-001          4.1614638542129945E-001 
                            1581          5.9313375483607538E+006          2.8334878701602637E+001         -1.1665121298397363E+001         -4.9349518227138837E-006          3.7908175070530561E+000          5.8486328323159560E+000          2.8659402385044914E+000          1.5833023422028764E-001          2.0036128416028720E-001          4.1614638530015952E-001 
                            1582          5.9313483004169101E+006          2.8334807109201293E+001         -1.1665192890798707E+001         -6.6584846932163722E-006          3.7973840251569420E+000          5.8697554524325462E+000          2.8633685123550148E+000          1.6347258920647473E-001          2.0034041871518785E-001          4.1614638518916797E-001 
                            1583          5.9313590524730664E+006          2.8334738310822395E+001         -1.1665261689177605E+001         -6.3986253323553092E-006          3.8076081331873408E+000          5.8792832063129712E+000          2.8476841732344300E+000          1.9484021295687332E-001          2.0031877729589406E-001          4.1614638499879064E-001 
                            1584          5.9313698045292227E+006          2.8334676752851717E+001         -1.1665323247148283E+001         -5.7252277873332515E-006          3.8195167057537853E+000          5.8845527202995598E+000          2.8265017850948362E+000          2.3720404571875303E-001          2.0029729614598699E-001          4.1614638477611532E-001 
                            1585          5.9313816317909947E+006          2.8334617967397644E+001         -1.1665382032602356E+001         -4.9703350790511790E-006          3.8319660727052716E+000          5.8870261173059140E+000          2.8028397496950395E+000          2.8452721549431065E-001          2.0027330987321612E-001          4.1614638434148860E-001 
                            1586          5.9313946417789441E+006          2.8334562502190128E+001         -1.1665437497809872E+001         -4.2632789310820134E-006          3.8439812913414468E+000          5.8881797619691696E+000          2.7793861347543176E+000          3.3143359524051791E-001          2.0024653300425854E-001          4.1614638395630604E-001 
                            1587          5.9314089527656883E+006          2.8334505034707242E+001         -1.1665494965292758E+001         -4.0156198814194505E-006          3.8540653285836659E+000          5.8881579015428462E+000          2.7592071300567174E+000          3.7179072380912970E-001          2.0021694491346925E-001          4.1614638349263999E-001 
                            1588          5.9314246948511060E+006          2.8334409249479133E+001         -1.1665590750520867E+001         -6.0846594055574590E-006          3.8612728563663103E+000          5.8876008004699436E+000          2.7445135239549776E+000          4.0117646787098221E-001          2.0018328620566869E-001          4.1614638293666878E-001 
                            1589          5.9314420111450665E+006          2.8334310695513523E+001         -1.1665689304486477E+001         -5.6914005873598450E-006          3.8657462552309299E+000          5.8896184522469230E+000          2.7365755521142288E+000          4.1705090096803538E-001          2.0014678691542853E-001          4.1614638191023390E-001 
                            1590          5.9314610590684228E+006          2.8334216355650959E+001         -1.1665783644349041E+001         -4.9527636581225177E-006          3.8689635006373253E+000          5.8908583737566458E+000          2.7307610220562997E+000          4.2867851508612814E-001          2.0010800232443865E-001          4.1614614652759047E-001 
                            1591          5.9314820117841149E+006          2.8334125599271228E+001         -1.1665874400728772E+001         -4.3314852866566277E-006          3.8714952439145405E+000          5.8907461593751416E+000          2.7256414283111172E+000          4.3891631150015142E-001          2.0006548857451223E-001          4.1614605392868614E-001 
                            1592          5.9315050597713757E+006          2.8334039453582122E+001         -1.1665960546417878E+001         -3.7376664666068533E-006          3.8735702474930749E+000          5.8903211421494248E+000          2.7212789125411887E+000          4.4764002263030755E-001          2.0001936464651437E-001          4.1614600138655694E-001 
                            1593          5.9315304125573626E+006          2.8333956835943383E+001         -1.1666043164056617E+001         -3.2587203151071564E-006          3.8752794158813360E+000          5.8898216552741562E+000          2.7176108323270327E+000          4.5497491672181767E-001          1.9997047848155550E-001          4.1614593724918097E-001 
                            1594          5.9315583006219491E+006          2.8333875646998841E+001         -1.1666124353001159E+001         -2.9112434204856744E-006          3.8767426597489001E+000          5.8893646813786420E+000          2.7144558576441469E+000          4.6128362164575837E-001          1.9990631484628174E-001          4.1614584439012359E-001 
                            1595          5.9315889774929937E+006          2.8333796174904318E+001         -1.1666203825095682E+001         -2.5906193109558849E-006          3.8780107966631925E+000          5.8889321425832772E+000          2.7117033144178806E+000          4.6678748996841102E-001          1.9985096592046611E-001          4.1614570983701066E-001 
                            1596          5.9316227220511427E+006          2.8333710356938276E+001         -1.1666289643061724E+001         -2.5431646093490177E-006          3.8791212073669779E+000          5.8885296575493218E+000          2.7092812504933317E+000          4.7163030241574244E-001          1.9978167234203165E-001          4.1614551848958353E-001 
                            1597          5.9316598410651069E+006          2.8333616622351162E+001         -1.1666383377648838E+001         -2.5252445336997518E-006          3.8801038869032105E+000          5.8881535325883068E+000          2.7071278289403593E+000          4.7593570877087771E-001          1.9970961485276864E-001          4.1614525251847378E-001 
                            1598          5.9317006719804667E+006          2.8333514116894101E+001         -1.1666485883105899E+001         -2.5104863841948266E-006          3.8809794785166987E+000          5.8878335779740718E+000          2.7052166684062646E+000          4.7975645864413330E-001          1.9962688447901075E-001          4.1614489235577623E-001 
                            1599          5.9317455859873621E+006          2.8333401904772295E+001         -1.1666598095227705E+001         -2.4983770000313111E-006          3.8817650809711175E+000          5.8875128441248634E+000          2.7034850965728223E+000          4.8321788232663521E-001          1.9954326279916509E-001          4.1614443473800211E-001 
                            1600          5.9317949913949482E+006          2.8333278991808911E+001         -1.1666721008191089E+001         -2.4878443350925783E-006          3.8824686528262840E+000          5.8872392972687644E+000          2.7019411794344399E+000          4.8630383258898713E-001          1.9944786011018620E-001          4.1614390702860660E-001 
                            1601          5.9318493373432932E+006          2.8333144271155362E+001         -1.1666855728844638E+001         -2.4789456740852678E-006          3.8831019667242948E+000          5.8869889664329813E+000          2.7005493862205272E+000          4.8908535400430447E-001          1.9932347329522199E-001          4.1614331564952006E-001 
                            1602          5.9319091178864716E+006          2.8332996546022290E+001         -1.1667003453977710E+001         -2.4711239680438789E-006          3.8836687738042395E+000          5.8867867200818358E+000          2.6993146488850663E+000          4.9155256431738509E-001          1.9924444771453753E-001          4.1614266960967489E-001 
                            1603          5.9319748764839675E+006          2.8332834481481637E+001         -1.1667165518518363E+001         -2.4645376698829645E-006          3.8841774197709587E+000          5.8865956695434605E+000          2.6982018316824390E+000          4.9377571455415786E-001          1.9908545303105174E-001          4.1614198464522245E-001 
                            1604          5.9320472109412141E+006          2.8332656644516167E+001         -1.1667343355483833E+001         -2.4585373588311897E-006          3.8846330559091187E+000          5.8864230565393614E+000          2.6972042529040694E+000          4.9576814616213233E-001          1.9895367145956538E-001          4.1614137590964662E-001 
                            1605          5.9321267788441852E+006          2.8332461459038388E+001         -1.1667538540961612E+001         -2.4530680147819525E-006          3.8850405412806936E+000          5.8862904978137065E+000          2.6963230027980929E+000          4.9752765448140784E-001          1.9876901736243657E-001          4.1614111095331779E-001 
                            1606          5.9322143035374535E+006          2.8332247193784568E+001         -1.1667752806215432E+001         -2.4480548953660655E-006          3.8854061867789862E+000          5.8861840882003467E+000          2.6955385069948270E+000          4.9909336170795721E-001          1.9858181785429851E-001          4.1614108181433213E-001 
                            1607          5.9323105807000473E+006          2.8332011948342195E+001         -1.1667988051657805E+001         -2.4434189379014546E-006          3.8857371281092079E+000          5.8860969255051865E+000          2.6948330429868039E+000          5.0050068371912249E-001          1.9836774515529459E-001          4.1614107998652361E-001 
                            1608          5.9324164855789011E+006          2.8331753648467039E+001         -1.1668246351532961E+001         -2.4389799407968034E-006          3.8860369034582454E+000          5.8860177797912794E+000          2.6941939194317741E+000          5.0177497139552052E-001          1.9814236209487693E-001          4.1614107971171915E-001 
                            1609          5.9325329809456412E+006          2.8331470040197210E+001         -1.1668529959802790E+001         -2.4345025709653668E-006          3.8863080237260763E+000          5.8859428158332605E+000          2.6936141969171037E+000          5.0293006900166226E-001          1.9789157123189202E-001          4.1614107950053231E-001 
                            1609          5.9324325036918279E+006          2.8331714652329932E+001         -1.1668285347670068E+001         -2.4345025709653681E-006          3.7924821406272353E+000          5.8013812574540156E+000          2.8389851839251641E+000          2.1219184464063146E-001          1.9810823402506914E-001          4.1614107968910080E-001 
                            1610          5.9324453181821695E+006          2.8331652258510569E+001         -1.1668347741489431E+001         -4.8690051419307361E-006          3.7905437179942094E+000          5.8538784335855434E+000          2.8691106172569789E+000          1.5194002154631547E-001          1.9808076125717336E-001          4.1614107967424907E-001 
                            1611          5.9324581326725101E+006          2.8331565993594072E+001         -1.1668434006405928E+001         -6.7318257847239904E-006          3.7979434981786104E+000          5.8717620004600040E+000          2.8632528403254081E+000          1.6365425305684872E-001          1.9805334096569538E-001          4.1614107961729430E-001 
                            1612          5.9324709471628517E+006          2.8331484564914028E+001         -1.1668515435085972E+001         -6.3544220545182531E-006          3.8087417707859856E+000          5.8796052006401833E+000          2.8455778952007473E+000          1.9900289508440844E-001          1.9802580446109008E-001          4.1614107942645173E-001 
                            1613          5.9324837616531923E+006          2.8331412536372014E+001         -1.1668587463627986E+001         -5.6208666982866503E-006          3.8208763797136140E+000          5.8839062267096445E+000          2.8234591903802202E+000          2.4323920059560211E-001          1.9799837351521160E-001          4.1614107905243353E-001 
                            1614          5.9324978575925678E+006          2.8331344125372222E+001         -1.1668655874627778E+001         -4.8532416300795186E-006          3.8333635141277171E+000          5.8859877787273511E+000          2.7995256975608687E+000          2.9110513755536815E-001          1.9796813729366533E-001          4.1614107858660027E-001 
