#                           1                            2                            3                            4                            5 
#             version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      3.6000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            1444          6.4252140896765999E+006          2.6072982290672453E+001         -9.9270177093275471E+000         -3.9238893986156241E-006          3.8523006287554846E+000          5.8276946217426007E+000          2.7325048898129580E+000          3.8907028344828942E-001          3.9570732086429927E-001          4.5682155649890005E-001 
                            1445          6.4252226901952140E+006          2.6072926798213100E+001         -9.9270732017869001E+000         -6.4522224586261900E-006          3.8600292610768352E+000          5.8253384774024513E+000          2.7158695530001817E+000          4.2234003274174015E-001          3.9568393656303735E-001          4.5681792187152132E-001 
                            1446          6.4252321507656891E+006          2.6072867143878309E+001         -9.9271328561216912E+000         -6.3055748007568691E-006          3.8653049231570873E+000          5.8227388597451331E+000          2.7040184200110189E+000          4.4604130506184503E-001          3.9565821509744536E-001          4.5681734827020254E-001 
                            1447          6.4252425573932119E+006          2.6072810357371058E+001         -9.9271896426289423E+000         -5.4567636945868776E-006          3.8688857190199681E+000          5.8206383060376403E+000          2.6958065514315108E+000          4.6246409632973734E-001          3.9562992580517209E-001          4.5681727259225474E-001 
                            1448          6.4252540046834871E+006          2.6072757207872552E+001         -9.9272427921274478E+000         -4.6429763927373898E-006          3.8714941125082087E+000          5.8192279953174326E+000          2.6898846090949262E+000          4.7430709569146035E-001          3.9559881536285635E-001          4.5681726426189334E-001 
                            1449          6.4252665967027890E+006          2.6072706672282937E+001         -9.9272933277170630E+000         -4.0133030613447366E-006          3.8735204025499912E+000          5.8183324721313880E+000          2.6853842674183381E+000          4.8330693727140894E-001          3.9556460572682256E-001          4.5681726347323282E-001 
                            1450          6.4252804479240226E+006          2.6072657851873199E+001         -9.9273421481268009E+000         -3.5246285444633760E-006          3.8751799992589375E+000          5.8177506656244393E+000          2.6817741707469711E+000          4.9052631740918190E-001          3.9552699188723445E-001          4.5681726340736278E-001 
                            1451          6.4252956842673784E+006          2.6072608609947650E+001         -9.9273913900523496E+000         -3.2318729233983571E-006          3.8765929790903288E+000          5.8173899176367421E+000          2.6787678370903389E+000          4.9653816449472515E-001          3.9548563957422711E-001          4.5681726340237466E-001 
                            1452          6.4253124442450702E+006          2.6072553662063974E+001         -9.9274463379360256E+000         -3.2785177097163220E-006          3.8777927854332637E+000          5.8171307727876069E+000          2.6762386519799031E+000          5.0159561944132713E-001          3.9544018275068343E-001          4.5681726340202738E-001 
                            1453          6.4253308802205306E+006          2.6072492219286136E+001         -9.9275077807138636E+000         -3.3327652218838865E-006          3.8788370093926745E+000          5.8169520052647687E+000          2.6740608202996614E+000          5.0595025933893212E-001          3.9539022091539122E-001          4.5681726340200496E-001 
                            1454          6.4253511597935371E+006          2.6072423427030241E+001         -9.9275765729697589E+000         -3.3921944940102631E-006          3.8797621285850052E+000          5.8168181603519047E+000          2.6721436594585688E+000          5.0978343513386204E-001          3.9533531629829655E-001          4.5681726340200346E-001 
                            1455          6.4253734673238453E+006          2.6072346349844398E+001         -9.9276536501556016E+000         -3.4552092845702685E-006          3.8805884206706653E+000          5.8167117975439950E+000          2.6704378938832938E+000          5.1319368238972307E-001          3.9527499104306429E-001          4.5681726340200335E-001 
                            1456          6.4253980056071831E+006          2.6072259962727614E+001         -9.9277400372723861E+000         -3.5205036796189468E-006          3.8813262174201899E+000          5.8166246378552531E+000          2.6689187205398728E+000          5.1623059009942873E-001          3.9520872375004618E-001          4.5681726340200335E-001 
                            1457          6.4254249977188557E+006          2.6072163139345509E+001         -9.9278368606544909E+000         -3.5870991969643754E-006          3.8819845916291804E+000          5.8165512506598391E+000          2.6675652785241852E+000          5.1893586130787628E-001          3.9513594652492562E-001          4.5681726340200340E-001 
                            1458          6.4254546890416946E+006          2.6072054665993008E+001         -9.9279453340069921E+000         -3.6533688003373096E-006          3.8779989149225895E+000          5.8132389997409515E+000          2.6738805064779236E+000          5.0630359851248719E-001          3.9505605328850268E-001          4.5681726340200335E-001 
                            1459          6.4254873494968172E+006          2.6071948052829882E+001         -9.9280519471701183E+000         -3.2642889610190302E-006          3.8787064383578183E+000          5.8160536398235303E+000          2.6738727796487547E+000          5.0631727626157264E-001          3.9496835757951654E-001          4.5681726340200340E-001 
                            1460          6.4255232759974534E+006          2.6071828493876652E+001         -9.9281715061233484E+000         -3.3278763897426380E-006          3.8796101194545476E+000          5.8162994186055208E+000          2.6721883068462917E+000          5.0968423030404975E-001          3.9487212637272229E-001          4.5681726340200335E-001 
                            1461          6.4255627951481519E+006          2.6071694867924045E+001         -9.9283051320759554E+000         -3.3812961625302642E-006          3.8804468409174762E+000          5.8162966276650518E+000          2.6705134684501997E+000          5.1303168120085463E-001          3.9476656249726028E-001          4.5681726340200335E-001 
                            1462          6.4256062662139209E+006          2.6071545566213111E+001         -9.9284544337868894E+000         -3.4345077189584107E-006          3.8811978517305912E+000          5.8162687014781396E+000          2.6689974837305144E+000          5.1606116360993448E-001          3.9465079532823599E-001          4.5681726340200329E-001 
                            1463          6.4256540843862668E+006          2.6071378849552126E+001         -9.9286211504478743E+000         -3.4864707872025506E-006          3.8818680734744317E+000          5.8162465140937707E+000          2.6676459465506479E+000          5.1876146082869556E-001          3.9452387348690271E-001          4.5681726340200318E-001 
                            1464          6.4257066843758477E+006          2.6071192855093056E+001         -9.9288071449069442E+000         -3.5360170326608166E-006          3.8771269126689423E+000          5.8139013828694059E+000          2.6759557025494454E+000          5.0213885054251961E-001          3.9438477961965102E-001          4.5681726340200324E-001 
                            1465          6.4257645443643862E+006          2.6071009604096165E+001         -9.9289903959038348E+000         -3.1671454059989995E-006          3.8780296533636283E+000          5.8159106392402542E+000          2.6751548493454966E+000          5.0373750434070763E-001          3.9423233438943434E-001          4.5681726340200318E-001 
                            1466          6.4258281903517777E+006          2.6070805246882646E+001         -9.9291947531173541E+000         -3.2108420639522214E-006          3.8790204400649912E+000          5.8160595181533008E+000          2.6732477153992944E+000          5.0754836800905767E-001          3.9406526754863680E-001          4.5681726340200296E-001 
                            1467          6.4258982009379091E+006          2.6070577986712969E+001         -9.9294220132870308E+000         -3.2460829459059691E-006          3.8799151225839714E+000          5.8160917428726693E+000          2.6714744627210187E+000          5.1109108758811284E-001          3.9388216972649681E-001          4.5681726340200279E-001 
                            1468          6.4259752125826543E+006          2.6070325409635274E+001         -9.9296745903647263E+000         -3.2797257938655016E-006          3.8807165887774508E+000          5.8161126955621896E+000          2.6698820066788200E+000          5.1427179211859531E-001          3.9368147171927170E-001          4.5681726340200257E-001 
                            1469          6.4260599253918733E+006          2.6070044956188120E+001         -9.9299550438118800E+000         -3.3106380220080474E-006          3.8814330189991058E+000          5.8161296436309007E+000          2.6684576202698649E+000          5.1711589295647675E-001          3.9346142677011153E-001          4.5681726340200246E-001 
                            1470          6.4261531094820136E+006          2.6069733961917279E+001         -9.9302660380827206E+000         -3.3374181190424611E-006          3.8820726113666875E+000          5.8161444525360118E+000          2.6671858399872574E+000          5.1965427271354303E-001          3.9322009148668108E-001          4.5681726340200240E-001 
                            1470          6.4260663317980701E+006          2.6070023575332002E+001         -9.9299764246679985E+000         -3.3374181190424666E-006          3.7997708539756241E+000          5.7129046994389663E+000          2.7801694782208624E+000          2.9369182087589968E-001          3.9344481389887970E-001          4.5681726340200246E-001 
                            1471          6.4260714569230275E+006          2.6069998585683543E+001         -9.9300014143164574E+000         -4.8759100817022791E-006          3.7945888811513129E+000          5.7743637758419277E+000          2.8212629620709646E+000          2.1150443687873269E-001          3.9343153030939793E-001          4.5681726338555861E-001 
                            1472          6.4260765820479849E+006          2.6069968764432438E+001         -9.9300312355675615E+000         -5.8186388322276790E-006          3.7988820513578223E+000          5.8024628413306347E+000          2.8267261544022997E+000          2.0057755542999012E-001          3.9341824980897228E-001          4.5681725373707915E-001 
                            1473          6.4260817071729423E+006          2.6069938805038809E+001         -9.9300611949611906E+000         -5.8455928153291107E-006          3.8073110054348014E+000          5.8169891854851121E+000          2.8171314183255798E+000          2.1976652849549713E-001          3.9340497118768680E-001          4.5679242287574379E-001 
                            1474          6.4260868322978998E+006          2.6069910614403408E+001         -9.9300893855965917E+000         -5.5004776729364707E-006          3.8178068854464873E+000          5.8252177696510827E+000          2.8002539503851929E+000          2.5352099475322715E-001          3.9339169373659516E-001          4.5661035444756987E-001 
                            1475          6.4260924699353538E+006          2.6069882251231217E+001         -9.9301177487687831E+000         -5.0310386976856705E-006          3.8295432272949110E+000          5.8295310235890501E+000          2.7789378936573290E+000          2.9615263571113698E-001          3.9337708947997485E-001          4.5648378741326262E-001 
                            1476          6.4260986713365531E+006          2.6069854318640321E+001         -9.9301456813596793E+000         -4.5042386394191764E-006          3.8413359521243442E+000          5.8308156839244445E+000          2.7559947741661599E+000          3.4203840936814411E-001          3.9336102578946991E-001          4.5645114077795540E-001 
                            1477          6.4261054928778717E+006          2.6069826954531777E+001         -9.9301730454682229E+000         -4.0114260503055253E-006          3.8517875702944031E+000          5.8298803893064104E+000          2.7346238905170250E+000          3.8477972081087203E-001          3.9334335723500968E-001          4.5644325457149332E-001 
                            1478          6.4261129965733225E+006          2.6069777699743724E+001         -9.9302223002562755E+000         -6.5640707804092879E-006          3.8596625907302431E+000          5.8273111808272979E+000          2.7175892454057897E+000          4.1884819050227801E-001          3.9332392441752340E-001          4.5644164402796655E-001 
                            1479          6.4261212506383182E+006          2.6069723840812891E+001         -9.9302761591871089E+000         -6.5251401416431397E-006          3.8650682666741463E+000          5.8243560200994766E+000          2.7053003131540718E+000          4.4342515777287606E-001          3.9330255229766675E-001          4.5644136661164342E-001 
                            1480          6.4261303301098133E+006          2.6069672393055090E+001         -9.9303276069449105E+000         -5.6663824350337996E-006          3.8687380441117103E+000          5.8218960552109404E+000          2.6967307758346757E+000          4.6056337534469255E-001          3.9327904862414237E-001          4.5644132581163460E-001 
                            1481          6.4261403175284583E+006          2.6069624227896167E+001         -9.9303757721038330E+000         -4.8225833559626429E-006          3.8714004531960646E+000          5.8201886973699688E+000          2.6905522787454808E+000          4.7291956713931088E-001          3.9325320225275257E-001          4.5644132074345661E-001 
                            1482          6.4261513036889667E+006          2.6069578401184497E+001         -9.9304215988155029E+000         -4.1713127738841252E-006          3.8734652163164962E+000          5.8190575166766472E+000          2.6858571621579572E+000          4.8230903688542109E-001          3.9322478089107932E-001          4.5644132019933659E-001 
                            1483          6.4261633884655274E+006          2.6069534060574959E+001         -9.9304659394250407E+000         -3.6691294468214331E-006          3.8751437125847890E+000          5.8183200700794515E+000          2.6821314463227748E+000          4.8975972988260441E-001          3.9319352893305826E-001          4.5644132014773331E-001 
                            1484          6.4261766817197446E+006          2.6069489544796603E+001         -9.9305104552033967E+000         -3.3487494959271456E-006          3.8765538076238317E+000          5.8178368323306486E+000          2.6790696373702882E+000          4.9588260619498287E-001          3.9315916535166034E-001          4.5644132014327515E-001 
                            1485          6.4261913042993825E+006          2.6069439681746697E+001         -9.9305603182533027E+000         -3.4100036480754347E-006          3.8777602311639736E+000          5.8175121280849043E+000          2.6764944381671314E+000          5.0103217392649213E-001          3.9312138134893160E-001          4.5644132014292049E-001 
                            1486          6.4262073891369840E+006          2.6069383703979408E+001         -9.9306162960205917E+000         -3.4801574425201118E-006          3.8788075713384225E+000          5.8172880921345387E+000          2.6742877398430505E+000          5.0544463803211193E-001          3.9307983767490623E-001          4.5644132014289440E-001 
                            1487          6.4262250824583462E+006          2.6069320769556700E+001         -9.9306792304432996E+000         -3.5569592291256355E-006          3.8797495066661147E+000          5.8171318235087917E+000          2.6723257348747929E+000          5.0936759953166344E-001          3.9303416097829719E-001          4.5644132014289251E-001 
                            1488          6.4262445451118443E+006          2.6069249957414897E+001         -9.9307500425851032E+000         -3.6383600934843620E-006          3.8805750293783561E+000          5.8170045368404395E+000          2.6706110461161341E+000          5.1279579737251502E-001          3.9298394152864496E-001          4.5644132014289246E-001 
                            1489          6.4262659540306916E+006          2.6069170223594664E+001         -9.9308297764053357E+000         -3.7243272675928578E-006          3.8813107636996587E+000          5.8169023723076245E+000          2.6690884952071210E+000          5.1583957088185672E-001          3.9292872841149767E-001          4.5644132014289240E-001 
                            1490          6.4262895038414244E+006          2.6069080426084575E+001         -9.9309195739154248E+000         -3.8130883982409165E-006          3.8819666462133071E+000          5.8168231032413562E+000          2.6677370956466913E+000          5.1854087403525984E-001          3.9286802616738559E-001          4.5644132014289240E-001 
                            1491          6.4263154086332303E+006          2.6068979293396072E+001         -9.9310207066039276E+000         -3.9040147189891622E-006          3.8779560219108626E+000          5.8130656175383990E+000          2.6738796014001003E+000          5.0625417771819725E-001          3.9280130037419192E-001          4.5644132014289235E-001 
                            1492          6.4263439039042173E+006          2.6068882453928502E+001         -9.9311175460714978E+000         -3.3984399592652917E-006          3.8786290669710497E+000          5.8162510813293906E+000          2.6741262431752233E+000          5.0575928087408062E-001          3.9272793933362893E-001          4.5644132014289229E-001 
                            1493          6.4263752487023026E+006          2.6068773461705668E+001         -9.9312265382943323E+000         -3.4772029010686120E-006          3.8795319549510432E+000          5.8165602173162743E+000          2.6724750352086772E+000          5.0905988104771405E-001          3.9264728353010442E-001          4.5644132014289235E-001 
                            1494          6.4264097279801955E+006          2.6068651140645752E+001         -9.9313488593542480E+000         -3.5476688431835471E-006          3.8803734062280562E+000          5.8165595442599356E+000          2.6707917961264815E+000          5.1242432139141325E-001          3.9255860736039200E-001          4.5644132014289240E-001 
                            1495          6.4264476551858783E+006          2.6068513877280591E+001         -9.9314861227194093E+000         -3.6191267637122996E-006          3.8811286415082145E+000          5.8165259661684940E+000          2.6692645365204437E+000          5.1547655383848956E-001          3.9246110992242705E-001          4.5644132014289229E-001 
                            1496          6.4264893751121294E+006          2.6068359907145261E+001         -9.9316400928547388E+000         -3.6905658558111448E-006          3.8818032334803045E+000          5.8164968616431798E+000          2.6679008003136069E+000          5.1820146114323751E-001          3.9235391210810705E-001          4.5644132014289240E-001 
                            1497          6.4265352670310056E+006          2.6068187333062276E+001         -9.9318126669377236E+000         -3.7604460046498780E-006          3.8768198397112563E+000          5.8137462777290478E+000          2.6764922958946369E+000          5.0101559491652792E-001          3.9223606893707663E-001          4.5644132014289240E-001 
                            1498          6.4265857481417693E+006          2.6068021952752041E+001         -9.9319780472479593E+000         -3.2760830285801012E-006          3.8777230730669605E+000          5.8161110866225734E+000          2.6758682336299922E+000          5.0226096421074640E-001          3.9210648382596131E-001          4.5644132014289229E-001 
                            1499          6.4266412773636105E+006          2.6067836873329764E+001         -9.9321631266702362E+000         -3.3330094703842357E-006          3.8787466806919504E+000          5.8162925780980368E+000          2.6739117641177446E+000          5.0617081979234391E-001          3.9196398532066973E-001          4.5644132014289235E-001 
                            1500          6.4267023595076343E+006          2.6067630314081192E+001         -9.9323696859188075E+000         -3.3816633628641181E-006          3.8796689631138079E+000          5.8163235181952890E+000          2.6720826693226556E+000          5.0982556805757784E-001          3.9180728042679763E-001          4.5644132014289246E-001 
                            1501          6.4267695498660617E+006          2.6067399864975588E+001         -9.9326001350244120E+000         -3.4297942591906318E-006          3.8804947019493166E+000          5.8163420366940501E+000          2.6704404509010180E+000          5.1310616553317345E-001          3.9163494674259319E-001          4.5644132014289240E-001 
                            1502          6.4268434592603315E+006          2.6067142967363754E+001         -9.9328570326362460E+000         -3.4758451800368089E-006          3.8812323071043955E+000          5.8163567673784886E+000          2.6689726059330789E+000          5.1603757541942707E-001          3.9144541911604636E-001          4.5644132014289229E-001 
                            1503          6.4269247595940279E+006          2.6066856943843831E+001         -9.9331430561561689E+000         -3.5181100362060897E-006          3.8818911895814137E+000          5.8163678725170120E+000          2.6676603935483056E+000          5.1865723483674331E-001          3.9123698076287006E-001          4.5644132014289235E-001 
                            1504          6.4270141899610935E+006          2.6066539056742474E+001         -9.9334609432575256E+000         -3.5545767258271044E-006          3.8770650362408019E+000          5.8148275823550533E+000          2.6765425551485493E+000          5.0088761535308268E-001          3.9100777997493608E-001          4.5644132014289240E-001 
                            1505          6.4271125633648662E+006          2.6066227166391197E+001         -9.9337728336088027E+000         -3.1704743285796441E-006          3.8780465407914857E+000          5.8161395711758654E+000          2.6752355404575887E+000          5.0349644830027307E-001          3.9075567502876402E-001          4.5644132014289240E-001 
                            1506          6.4272207741090162E+006          2.6065880877059175E+001         -9.9341191229408246E+000         -3.2001381632186100E-006          3.8790349898910237E+000          5.8162578847084978E+000          2.6733177990248285E+000          5.0732616153353782E-001          3.9047839110089810E-001          4.5644132014289235E-001 
                            1507          6.4273398059275821E+006          2.6065497272569150E+001         -9.9345027274308499E+000         -3.2227054467501689E-006          3.8799203096360024E+000          5.8163199986023786E+000          2.6715782164818109E+000          5.1079893517859554E-001          3.9017341695525037E-001          4.5644132014289224E-001 
                            1508          6.4274707409280036E+006          2.6065072769676178E+001         -9.9349272303238223E+000         -3.2420887586041462E-006          3.8807129758275676E+000          5.8163678794555285E+000          2.6700168245252560E+000          5.1391464611077209E-001          3.8983799069223635E-001          4.5644132014289229E-001 
                            1509          6.4276147694284674E+006          2.6064603718579075E+001         -9.9353962814209247E+000         -3.2566547287057976E-006          3.8814213937351263E+000          5.8164083927875732E+000          2.6686202453761596E+000          5.1669998904094738E-001          3.8946908556887594E-001          4.5644132014289235E-001 
                            1510          6.4277732007789770E+006          2.6064086441380574E+001         -9.9359135586194256E+000         -3.2649926724569236E-006          3.8820538240202702E+000          5.8164456653628882E+000          2.6673740210935306E+000          5.1918381852783468E-001          3.8906335600940373E-001          4.5644132014289235E-001 
                            1511          6.4279474752645381E+006          2.6063517260284485E+001         -9.9364827397155153E+000         -3.2660035934511356E-006          3.8778634788847932E+000          5.8156385150851335E+000          2.6753511362256055E+000          5.0322010414426632E-001          3.8861721289271972E-001          4.5644132014289224E-001 
                            1512          6.4281391771986559E+006          2.6062940518117653E+001         -9.9370594818823470E+000         -3.0085359831778950E-006          3.8788056418153753E+000          5.8163337358302769E+000          2.6738144207370134E+000          5.0628392480257534E-001          3.8812650147575750E-001          4.5644132014288591E-001 
                            1513          6.4283500493261842E+006          2.6062306000273903E+001         -9.9376939997260969E+000         -3.0090171289296870E-006          3.8797060817487554E+000          5.8164379533781094E+000          2.6720656496441699E+000          5.0977089370116480E-001          3.8758681224404484E-001          4.5644132014287947E-001 
                            1514          6.4285820086664669E+006          2.6061609405495886E+001         -9.9383905945041136E+000         -3.0030900121062682E-006          3.8805149644855215E+000          5.8165093878946710E+000          2.6704836014289186E+000          5.1292338212924216E-001          3.8699327727951716E-001          4.5644132014286942E-001 
                            1515          6.4288371639407761E+006          2.6060845875820352E+001         -9.9391541241796482E+000         -2.9924118856675752E-006          3.8812392427198286E+000          5.8165667706396089E+000          2.6690637363327738E+000          5.1575038856463673E-001          3.8634052918752326E-001          4.5644132014285754E-001 
                            1516          6.4291178347425172E+006          2.6060010529529659E+001         -9.9399894704703406E+000         -2.9762493480294656E-006          3.8818866917575359E+000          5.8166147664709804E+000          2.6677928361730450E+000          5.1827826792002896E-001          3.8562264573046584E-001          4.5644132014283889E-001 
                            1516          6.4288419879701817E+006          2.6060831518305982E+001         -9.9391684816940185E+000         -2.9762493480294618E-006          3.8144349369735342E+000          5.7079447491874031E+000          2.7483613370992601E+000          3.5715494776886325E-001          3.8632821276110046E-001          4.5644132014285749E-001 
                            1517          6.4288461458998155E+006          2.6060814836681292E+001         -9.9391851633187080E+000         -4.0120026463784979E-006          3.7996236284320855E+000          5.7559274895164556E+000          2.8019753243466829E+000          2.4992669528059025E-001          3.8631760078178073E-001          4.5644132014284516E-001 
                            1518          6.4288503038294483E+006          2.6060793176692464E+001         -9.9392068233075364E+000         -5.2093206811959748E-006          3.8015541991107540E+000          5.7925010320912600E+000          2.8164009542767490E+000          2.2107507446407229E-001          3.8630698967078420E-001          4.5644132006538263E-001 
                            1519          6.4288544617590820E+006          2.6060770432422270E+001         -9.9392295675777298E+000         -5.4700950226790175E-006          3.8083858586363872E+000          5.8121409220705313E+000          2.8125575802151177E+000          2.2876144356144418E-001          3.8629637832981489E-001          4.5644090724903097E-001 
                            1520          6.4288590354816793E+006          2.6060746304769506E+001         -9.9392536952304944E+000         -5.2752768130058350E-006          3.8180609756330948E+000          5.8230961423535179E+000          2.7986849563631955E+000          2.5650628918541413E-001          3.8628470493602945E-001          4.5636246109325623E-001 
                            1521          6.4288640665765349E+006          2.6060721821160417E+001         -9.9392781788395830E+000         -4.8664574600652844E-006          3.8291813124581471E+000          5.8291494253966043E+000          2.7794709242346345E+000          2.9493394543037926E-001          3.8627186253085904E-001          4.5628828650056669E-001 
                            1522          6.4288696007808773E+006          2.6060697467570847E+001         -9.9393025324291528E+000         -4.4005584305979621E-006          3.8406714800660025E+000          5.8315818988012929E+000          2.7577068257212676E+000          3.3846173661131213E-001          3.8625773367957106E-001          4.5626335959993619E-001 
                            1523          6.4288756884056525E+006          2.6060673571248902E+001         -9.9393264287510981E+000         -3.9253933718757604E-006          3.8510631484755149E+000          5.8313164563897493E+000          2.7367907676964713E+000          3.8029345443497314E-001          3.8624218943330746E-001          4.5625648809737301E-001 
                            1524          6.4288823847929062E+006          2.6060630752638779E+001         -9.9393692473612205E+000         -6.3942852320967588E-006          3.8590611492456053E+000          5.8290508163333818E+000          2.7196619461281064E+000          4.1455038400989447E-001          3.8622508830138763E-001          4.5625492372484056E-001 
                            1525          6.4288897508188859E+006          2.6060583490752297E+001         -9.9394165092477031E+000         -6.4161987231954454E-006          3.8646124758396287E+000          5.8260417635251303E+000          2.7070547665359350E+000          4.3976395558493853E-001          3.8620627486222919E-001          4.5625462128155636E-001 
                            1526          6.4288978534474615E+006          2.6060538981400931E+001         -9.9394610185990686E+000         -5.4931990215244514E-006          3.8683837346382699E+000          5.8233775541099515E+000          2.6981801442310620E+000          4.5751245845449212E-001          3.8618557808688903E-001          4.5625457137100828E-001 
                            1527          6.4289067663388960E+006          2.6060497285103551E+001         -9.9395027148964488E+000         -4.6782009726959139E-006          3.8711099162323959E+000          5.8214620788770199E+000          2.6917700434263434E+000          4.7033196520161846E-001          3.8616280993913843E-001          4.5625456438864143E-001 
                            1528          6.4289165705194743E+006          2.6060457963397440E+001         -9.9395420366025604E+000         -4.0107080646193920E-006          3.8732166356696993E+000          5.8201449243664962E+000          2.6868980272964755E+000          4.8007534217021847E-001          3.8613776352128792E-001          4.5625456354551569E-001 
                            1529          6.4289273551181098E+006          2.6060420239272435E+001         -9.9395797607275647E+000         -3.4979628151071256E-006          3.8749261729827054E+000          5.8192626410700141E+000          2.6830378110222224E+000          4.8779514605014124E-001          3.8611021101698945E-001          4.5625456345561954E-001 
                            1530          6.4289392181766089E+006          2.6060383542529600E+001         -9.9396164574704002E+000         -3.0933627139520558E-006          3.8763604482056078E+000          5.8186643593229661E+000          2.6798701197028949E+000          4.9412991714055604E-001          3.8607990191700525E-001          4.5625456344690657E-001 
                            1531          6.4289522675409578E+006          2.6060342802128488E+001         -9.9396571978715116E+000         -3.1220218870952207E-006          3.8775830341686066E+000          5.8182656002722428E+000          2.6772255682515347E+000          4.9941834110679095E-001          3.8604656065118559E-001          4.5625456344612991E-001 
                            1532          6.4289666218417417E+006          2.6060297472761064E+001         -9.9397025272389357E+000         -3.1578944948697550E-006          3.8786428133911879E+000          5.8179931308568573E+000          2.6749697750986794E+000          5.0392917199990273E-001          3.8600988401381425E-001          4.5625456344606530E-001 
                            1533          6.4289824115726035E+006          2.6060246976623251E+001         -9.9397530233767490E+000         -3.1980366383832225E-006          3.8795771275048936E+000          5.8177994901339174E+000          2.6730043265097980E+000          5.0785922765944147E-001          3.8596953837392850E-001          4.5625456344606019E-001 
                            1534          6.4289997802765528E+006          2.6060190683981620E+001         -9.9398093160183798E+000         -3.2410386978257763E-006          3.8804101852517725E+000          5.8176536057044039E+000          2.6712652688012835E+000          5.1133640495757759E-001          3.8592515677883849E-001          4.5625456344605975E-001 
                            1535          6.4290188858508961E+006          2.6060127910008436E+001         -9.9398720899915638E+000         -3.2856365401185977E-006          3.8811584065720179E+000          5.8175431670002302E+000          2.6697136068087057E+000          5.1443868280982796E-001          3.8587633556666873E-001          4.5625456344605980E-001 
                            1536          6.4290399019826734E+006          2.6060057901731259E+001         -9.9399420982687410E+000         -3.3311685479327513E-006          3.8818212656464808E+000          5.8174483138110498E+000          2.6683404620651898E+000          5.1718380560077060E-001          3.8582263104414316E-001          4.5625456344605975E-001 
                            1537          6.4290630197276287E+006          2.6059979827507270E+001         -9.9400201724927300E+000         -3.3772422069612986E-006          3.8775891141230132E+000          5.8131039325209182E+000          2.6746325744670592E+000          5.0459827967730397E-001          3.8576356502660641E-001          4.5625456344605969E-001 
                            1538          6.4290884492470808E+006          2.6059901386331333E+001         -9.9400986136686669E+000         -3.0846503445795109E-006          3.8782406323895389E+000          5.8167817367865444E+000          2.6751684400668214E+000          5.0352524123881182E-001          3.8569858925790118E-001          4.5625456344605975E-001 
                            1539          6.4291164217184773E+006          2.6059813504560019E+001         -9.9401864954399812E+000         -3.1417235205061807E-006          3.8791636371795031E+000          5.8171739130444333E+000          2.6735185186158374E+000          5.0682361956759803E-001          3.8562711341018074E-001          4.5625456344605980E-001 
                            1540          6.4291471914370134E+006          2.6059715607863872E+001         -9.9402843921361281E+000         -3.1815921888461497E-006          3.8800316611546082E+000          5.8171794699637536E+000          2.6717852491252865E+000          5.1028852706830607E-001          3.8554848743215703E-001          4.5625456344605969E-001 
                            1541          6.4291810381274028E+006          2.6059606596872143E+001         -9.9403934031278567E+000         -3.2207282447287549E-006          3.8808139996192907E+000          5.8171400368882624E+000          2.6702008556581762E+000          5.1345549729155759E-001          3.8546199630815609E-001          4.5625456344605969E-001 
                            1542          6.4292182694868315E+006          2.6059485224822897E+001         -9.9405147751771032E+000         -3.2599413803065244E-006          3.8815134018756909E+000          5.8171018565366799E+000          2.6687829609695837E+000          5.1628926394695684E-001          3.8536685406088739E-001          4.5625456344605969E-001 
                            1542          6.4291912767512463E+006          2.6059573219558601E+001         -9.9404267804413990E+000         -3.2599413803065227E-006          3.8009027315870192E+000          5.7474089127466685E+000          2.7951578296519215E+000          2.6354099305651507E-001          3.8543587128568102E-001          4.5625456344605975E-001 
                            1543          6.4291994676503204E+006          2.6059531212836440E+001         -9.9404687871635602E+000         -5.1284629164225871E-006          3.7897008161989421E+000          5.7860258996104221E+000          2.8368701538599539E+000          1.8011564457901100E-001          3.8541497503740757E-001          4.5625456342917459E-001 
                            1544          6.4292076585493954E+006          2.6059479798520911E+001         -9.9405202014790888E+000         -6.2770051324892341E-006          3.7955218149710248E+000          5.8091774389549444E+000          2.8368039259880482E+000          1.8024724347795545E-001          3.8539407829011468E-001          4.5618908685769261E-001 
                            1545          6.4292158494484695E+006          2.6059428587344474E+001         -9.9405714126555260E+000         -6.2522045470762970E-006          3.8052053917729705E+000          5.8191743187675318E+000          2.8224352122904515E+000          2.0898381741201458E-001          3.8537317923690800E-001          4.5579716867122666E-001 
                            1546          6.4292240403475445E+006          2.6059380334102855E+001         -9.9406196658971453E+000         -5.8910799883368100E-006          3.8167434428644853E+000          5.8245551912185363E+000          2.8020495463329240E+000          2.4975434515993630E-001          3.8535227676469958E-001          4.5535890180461097E-001 
                            1547          6.4292330503365258E+006          2.6059332476572244E+001         -9.9406675234277557E+000         -5.3116081171131202E-006          3.8292479877346559E+000          5.8265521773973266E+000          2.7780389496819793E+000          2.9777474088796690E-001          3.8532927955869217E-001          4.5526442437232068E-001 
