#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.2000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            3009          1.9866315050068915E+007          4.1322755713864172E+000         -7.8677244286135828E+000         -1.1613460531756061E-006          3.6370324100719365E+000          4.8379134080248152E+000          2.6681507203211621E+000         -2.8222281137536076E-001          3.6070514729731459E-013          5.7207478455878824E-001 
                            3010          1.9866315052112173E+007          4.1322755690362554E+000         -7.8677244309637446E+000         -1.1502015304015492E-006          3.6370166693666914E+000          4.8378664469270607E+000          2.6681587211827749E+000         -2.8223881334558404E-001          4.6515457223964004E-013          5.7207477175682531E-001 
                            3011          1.9866315054359756E+007          4.1322755664814359E+000         -7.8677244335185641E+000         -1.1366942058262073E-006          3.6370017807918607E+000          4.8378260900864847E+000          2.6681683199121475E+000         -2.8225801107283627E-001          4.0324952279638676E-013          5.7207475884041736E-001 
                            3012          1.9866315056832101E+007          4.1322755637068012E+000         -7.8677244362931988E+000         -1.1222681429456774E-006          3.6369886587942468E+000          4.8378066371626733E+000          2.6681848374454704E+000         -2.8229104643109032E-001          5.1752628573967574E-013          5.7207474440797035E-001 
                            3013          1.9866315059551682E+007          4.1322755607020607E+000         -7.8677244392979393E+000         -1.1048544691699444E-006          3.6369731505725738E+000          4.8377596017299256E+000          2.6681923361724413E+000         -2.8230604420082478E-001          6.7896726540930803E-013          5.7207472874293319E-001 
                            3014          1.9866315062543217E+007          4.1322755574609333E+000         -7.8677244425390667E+000         -1.0834319509634874E-006          3.6369583318744261E+000          4.8377176308842227E+000          2.6682009881458857E+000         -2.8232334848835045E-001          5.1221775197213836E-013          5.7207471158597334E-001 
                            3015          1.9866315065833911E+007          4.1322755539646279E+000         -7.8677244460353721E+000         -1.0624833353933917E-006          3.6369441747654152E+000          4.8376817557943967E+000          2.6682113648189949E+000         -2.8234410220202416E-001          6.3182573382935585E-013          5.7207469277698508E-001 
                            3016          1.9866315069453672E+007          4.1322755502093909E+000         -7.8677244497906091E+000         -1.0374270911112507E-006          3.6369299141693885E+000          4.8376385949990750E+000          2.6682183056133866E+000         -2.8235798418547586E-001          9.5277850108377144E-013          5.7207467294434966E-001 
                            3017          1.9866315073435407E+007          4.1322755462078362E+000         -7.8677244537921638E+000         -1.0049774734787414E-006          3.6369164729148555E+000          4.8376008020738519E+000          2.6682262916598405E+000         -2.8237395669893989E-001          8.3217107325199540E-013          5.7207465408578295E-001 
                            3018          1.9866315077815320E+007          4.1322755419532005E+000         -7.8677244580467995E+000         -9.7139757103463656E-007          3.6369047908122698E+000          4.8375803141254226E+000          2.6682394118907982E+000         -2.8240019760800933E-001          1.0738988347819681E-012          5.7207462474796000E-001 
                            3019          1.9866315082633223E+007          4.1322755374634257E+000         -7.8677244625365743E+000         -9.3189424486316935E-007          3.6368921724334915E+000          4.8375588543424266E+000          2.6682539187568568E+000         -2.8242921181199310E-001          1.4006693672694204E-012          5.7207459871395239E-001 
                            3020          1.9866315087932914E+007          4.1322755327722289E+000         -7.8677244672277711E+000         -8.8518289700045106E-007          3.6368773266672378E+000          4.8375256931591126E+000          2.6682670296977071E+000         -2.8245543418672991E-001          1.6998446112309446E-012          5.7207456962510306E-001 
                            3021          1.9866315093762580E+007          4.1322755279226993E+000         -7.8677244720773007E+000         -8.3187160474464259E-007          3.6368625222380313E+000          4.8375059542420669E+000          2.6682867690975973E+000         -2.8249491349618672E-001          1.4289332876098794E-012          5.7207453662979368E-001 
                            3022          1.9866315100175206E+007          4.1322755228851049E+000         -7.8677244771148951E+000         -7.8557417737536368E-007          3.6368471177701180E+000          4.8374899841305066E+000          2.6683095929776428E+000         -2.8254056178572018E-001          2.5850374493844142E-012          5.7207450478377131E-001 
                            3023          1.9866315107229095E+007          4.1322755177504229E+000         -7.8677244822495771E+000         -7.2792204783510946E-007          3.6368764539997591E+000          4.8376451860626251E+000          2.6683285214844212E+000         -2.8257841933892192E-001          2.0504642779894390E-012          5.7207446152516062E-001 
                            3024          1.9866315114988375E+007          4.1322755124702972E+000         -7.8677244875297028E+000         -6.8049172645243136E-007          3.6369100452630114E+000          4.8378212220590164E+000          2.6683493569561119E+000         -2.8262009083723461E-001          2.4922839334053988E-012          5.7207442176631751E-001 
                            3025          1.9866315123523582E+007          4.1322755069757342E+000         -7.8677244930242658E+000         -6.4375280826774457E-007          3.6369427813184894E+000          4.8379976620813636E+000          2.6683721048563287E+000         -2.8266558721513735E-001          2.7219443815175258E-012          5.7207437108124737E-001 
                            3026          1.9866315132912312E+007          4.1322755011915708E+000         -7.8677244988084292E+000         -6.1607531644773542E-007          3.6369720870161433E+000          4.8381571402252321E+000          2.6683932325329556E+000         -2.8270784317629510E-001          2.5623129074409277E-012          5.7207431950173526E-001 
                            3027          1.9866315143239912E+007          4.1322754950701510E+000         -7.8677245049298490E+000         -5.9272431056371847E-007          3.6369974048021247E+000          4.8382982258427099E+000          2.6684131397697315E+000         -2.8274765829319748E-001          2.1936646191732243E-012          5.7207426396083572E-001 
                            3028          1.9866315154600274E+007          4.1322754884935629E+000         -7.8677245115064371E+000         -5.7890664017308189E-007          3.6370182705372018E+000          4.8384173547069729E+000          2.6684309727317088E+000         -2.8278332490833907E-001          2.2952228848734068E-012          5.7207420209954973E-001 
                            3029          1.9866315167096671E+007          4.1322754813238207E+000         -7.8677245186761793E+000         -5.7374482063593854E-007          3.6370349201593433E+000          4.8385129501107373E+000          2.6684454711893086E+000         -2.8281232257706490E-001          2.3536754589226243E-012          5.7207413609965263E-001 
                            3030          1.9866315180842705E+007          4.1322754734138094E+000         -7.8677245265861906E+000         -5.7543946067716178E-007          3.6370476917671342E+000          4.8385848270215650E+000          2.6684558664291407E+000         -2.8283311388805665E-001          2.2862786111445776E-012          5.7207406426007168E-001 
                            3031          1.9866315195963345E+007          4.1322754645842998E+000         -7.8677245354157002E+000         -5.8393761452874962E-007          3.6370567814555357E+000          4.8386339884008320E+000          2.6684622677419703E+000         -2.8284591744168108E-001          2.3254622252386607E-012          5.7207398126837061E-001 
                            3032          1.9866315212596051E+007          4.1322754546891352E+000         -7.8677245453108648E+000         -5.9492222436762358E-007          3.6370628060087666E+000          4.8386624425869815E+000          2.6684644457285835E+000         -2.8285027445487149E-001          2.3211616490368018E-012          5.7207389196701064E-001 
                            3033          1.9866315230892025E+007          4.1322754435977975E+000         -7.8677245564022025E+000         -6.0621742936382027E-007          3.6370664797466423E+000          4.8386760649823293E+000          2.6684639094505052E+000         -2.8284920306439365E-001          2.1960092939326892E-012          5.7207379553347193E-001 
                            3034          1.9866315251017593E+007          4.1322754312098446E+000         -7.8677245687901554E+000         -6.1553300858600382E-007          3.6370680139331046E+000          4.8386725300365692E+000          2.6684590736047022E+000         -2.8283953267473833E-001          2.1039301715520580E-012          5.7207369000923702E-001 
                            3035          1.9866315273155723E+007          4.1322754173528260E+000         -7.8677245826471740E+000         -6.2593452458985383E-007          3.6370679228942984E+000          4.8386600503968982E+000          2.6684530158624793E+000         -2.8282741864663952E-001          2.3987964970413376E-012          5.7207357455088459E-001 
                            3036          1.9866315297507666E+007          4.1322754017826391E+000         -7.8677245982173609E+000         -6.3938173430518321E-007          3.6370663571738810E+000          4.8386308407082455E+000          2.6684415424589862E+000         -2.8280447347605131E-001          2.3787950608891965E-012          5.7207344819440387E-001 
                            3037          1.9866315324294798E+007          4.1322753844545295E+000         -7.8677246155454705E+000         -6.4688172462520771E-007          3.6370640644753269E+000          4.8385961486811215E+000          2.6684287818425343E+000         -2.8277895406429909E-001          2.3001831178861455E-012          5.7207330993792926E-001 
                            3038          1.9866315353760645E+007          4.1322753652737561E+000         -7.8677246347262439E+000         -6.5094932438636378E-007          3.6370612913031932E+000          4.8385585217084248E+000          2.6684155147004516E+000         -2.8275242179599758E-001          2.4200984642466004E-012          5.7207315864119923E-001 
                            3039          1.9866315386173077E+007          4.1322753440875086E+000         -7.8677246559124914E+000         -6.5364567289965757E-007          3.6370578542122298E+000          4.8385209673545360E+000          2.6684036117054348E+000         -2.8272861803259952E-001          2.3015099213081442E-012          5.7207299306019332E-001 
                            3040          1.9866315421826754E+007          4.1322753208498231E+000         -7.8677246791501769E+000         -6.5176127056228393E-007          3.6370531729078044E+000          4.8384746327890547E+000          2.6683898070315446E+000         -2.8270101112705681E-001          2.4737490281207548E-012          5.7207281182747183E-001 
                            3041          1.9866315461045802E+007          4.1322752953728337E+000         -7.8677247046271663E+000         -6.4960760021679505E-007          3.6370475197274064E+000          4.8384177423793640E+000          2.6683726681874957E+000         -2.8266673611654353E-001          2.6305512081332629E-012          5.7207261344725890E-001 
                            3042          1.9866315504186749E+007          4.1322752675376755E+000         -7.8677247324623245E+000         -6.4521431663551329E-007          3.6370412544585173E+000          4.8383525072353519E+000          2.6683525811532673E+000         -2.8262656497351057E-001          2.7521044220147590E-012          5.7207239627924389E-001 
                            3043          1.9866315551641792E+007          4.1322752372282716E+000         -7.8677247627717284E+000         -6.3869719734477980E-007          3.6370345953995078E+000          4.8382851967837714E+000          2.6683322440454962E+000         -2.8258589394343026E-001          2.9584622605654544E-012          5.7207215851839177E-001 
                            3044          1.9866315603842340E+007          4.1322752042711439E+000         -7.8677247957288561E+000         -6.3135596328675933E-007          3.6370272564965438E+000          4.8382152135923171E+000          2.6683119302556970E+000         -2.8254526982756489E-001          3.2964422289875987E-012          5.7207189816569126E-001 
                            3045          1.9866315661262944E+007          4.1322751685438135E+000         -7.8677248314561865E+000         -6.2220402597312242E-007          3.6370195813666424E+000          4.8381403113181554E+000          2.6682898293784194E+000         -2.8250107182788642E-001          3.4973202323848419E-012          5.7207161302171317E-001 
                            3046          1.9866315724425606E+007          4.1322751299715108E+000         -7.8677248700284892E+000         -6.1068202479453739E-007          3.6370112727292714E+000          4.8380583689277437E+000          2.6682654754579547E+000         -2.8245236804083484E-001          4.3954138902713087E-012          5.7207130066916423E-001 
                            3047          1.9866315793904535E+007          4.1322750875464385E+000         -7.8677249124535615E+000         -6.1061781540020979E-007          3.6370022537114015E+000          4.8379641668440287E+000          2.6682364124518383E+000         -2.8239424648739830E-001          3.7780225298757478E-012          5.7207095841330091E-001 
                            3048          1.9866315870331358E+007          4.1322750427021786E+000         -7.8677249572978214E+000         -5.8676074566868841E-007          3.6369931000369404E+000          4.8378642677090369E+000          2.6682047702332645E+000         -2.8233096676329988E-001          4.4325813664606034E-012          5.7207058338712946E-001 
                            3049          1.9866315931472816E+007          4.1322750080791559E+000         -7.8677249919208441E+000         -5.6627734549254878E-007          3.6369831424522681E+000          4.8377782420099402E+000          2.6681816725530605E+000         -2.8228477504170751E-001          5.3420549756849054E-012          5.7207028425130590E-001 
                            3050          1.9866315998728417E+007          4.1322749700859740E+000         -7.8677250299140260E+000         -5.6490730567442448E-007          3.6369728080730965E+000          4.8376773384529264E+000          2.6681518895328962E+000         -2.8222521299439257E-001          5.2500587651928784E-012          5.7206995607958189E-001 
                            3051          1.9866316072709579E+007          4.1322749289255309E+000         -7.8677250710744691E+000         -5.5636381222384232E-007          3.6369624990483365E+000          4.8375695449601075E+000          2.6681186108360064E+000         -2.8215865992649974E-001          7.6140511562398702E-012          5.7206959605928376E-001 
                            3052          1.9866316154088859E+007          4.1322748838408554E+000         -7.8677251161591446E+000         -5.5400680745193054E-007          3.6369524819341805E+000          4.8374560699473603E+000          2.6680819075579461E+000         -2.8208525810869495E-001          5.9455806516651059E-012          5.7206920106241921E-001 
                            3053          1.9866316243606068E+007          4.1322748373748963E+000         -7.8677251626251037E+000         -5.1907293449583509E-007          3.6369429635011281E+000          4.8373377457007489E+000          2.6680417823007447E+000         -2.8200501247777926E-001          1.2696539483351321E-011          5.7206876780310323E-001 
                            3054          1.9866316316916514E+007          4.1322747992132705E+000         -7.8677252007867295E+000         -5.2054825315243560E-007          3.6369328191711889E+000          4.8372284004432684E+000          2.6680073983318828E+000         -2.8193624855077204E-001          6.5480498296862589E-012          5.7206841374111683E-001 
                            3055          1.9866316381087784E+007          4.1322747687385295E+000         -7.8677252312614705E+000         -4.7489696686265827E-007          3.6369228398456195E+000          4.8371238099867080E+000          2.6679750617547415E+000         -2.8187157859932921E-001          6.5685406450090044E-012          5.7206810447990719E-001 
                            3056          1.9866316432424799E+007          4.1322747460676705E+000         -7.8677252539323295E+000         -4.4160846398751556E-007          3.6369133788473746E+000          4.8370382732873773E+000          2.6679512154015650E+000         -2.8182388827564137E-001          6.6637393907197320E-012          5.7206785751978229E-001 
                            3057          1.9866316473494411E+007          4.1322747289627637E+000         -7.8677252710372363E+000         -4.1648571088156118E-007          3.6369041184229891E+000          4.8369622654285553E+000          2.6679317323209260E+000         -2.8178492391205789E-001          6.7134781239682205E-012          5.7206766023915723E-001 
                            3058          1.9866316512239248E+007          4.1322747135100277E+000         -7.8677252864899723E+000         -3.9883337585252018E-007          3.6368951941270931E+000          4.8368885072328505E+000          2.6679127018148652E+000         -2.8174686452398973E-001          6.7526076905792341E-012          5.7206747436814243E-001 
                            3059          1.9866316554858573E+007          4.1322746972026847E+000         -7.8677253027973153E+000         -3.8262795160592926E-007          3.6368868466796171E+000          4.8368068882543351E+000          2.6678885872205598E+000         -2.8169863704925147E-001          6.6834006803890695E-012          5.7206727019252179E-001 
                            3060          1.9866316601739824E+007          4.1322746801990862E+000         -7.8677253198009138E+000         -3.6269502484165925E-007          3.6368171542870056E+000          4.8365361869450814E+000          2.6678926213511565E+000         -2.8170670709749185E-001          6.6622809298049753E-012          5.7206704594050484E-001 
                            3061          1.9866316641079001E+007          4.1322746667759027E+000         -7.8677253332240973E+000         -3.4121670429760094E-007          3.6368128984449908E+000          4.8365220383221530E+000          2.6678940587237205E+000         -2.8170958325337203E-001          1.8253939526426211E-011          5.7206685807705704E-001 
                            3062          1.9866316673297990E+007          4.1322746549506855E+000         -7.8677253450493145E+000         -3.6702639243291622E-007          3.6368054249583999E+000          4.8364595908533738E+000          2.6678777819625137E+000         -2.8167703097376645E-001          6.8264251945263909E-012          5.7206670430876716E-001 
                            3063          1.9866316708738875E+007          4.1322746429314394E+000         -7.8677253570685606E+000         -3.3913504922501551E-007          3.6367986405744555E+000          4.8364061009644344E+000          2.6678646057859328E+000         -2.8165067988380588E-001          6.4308311717487737E-012          5.7206653534957508E-001 
                            3064          1.9866316747723848E+007          4.1322746306313469E+000         -7.8677253693686531E+000         -3.1550855185875629E-007          3.6367898613084613E+000          4.8363383557419972E+000          2.6678482917067017E+000         -2.8161805301806048E-001          6.3615200049262198E-012          5.7206634971618142E-001 
                            3065          1.9866316780560128E+007          4.1322746210882348E+000         -7.8677253789117652E+000         -2.9062705774281991E-007          3.6367765429301144E+000          4.8362552839610142E+000          2.6678333925729052E+000         -2.8158825575343094E-001          6.2865733918710201E-012          5.7206619353668364E-001 
                            3066          1.9866316811455015E+007          4.1322746127178123E+000         -7.8677253872821877E+000         -2.7093231496019028E-007          3.6367590650037198E+000          4.8361581789013846E+000          2.6678197958958787E+000         -2.8156106327909369E-001          6.2192601711390610E-012          5.7206604675476613E-001 
                            3067          1.9866316845439386E+007          4.1322746040974661E+000         -7.8677253959025339E+000         -2.5365618227476539E-007          3.6367313309267821E+000          4.8360037416029877E+000          2.6677980454005565E+000         -2.8151756319443255E-001          6.1300184668632635E-012          5.7206588549252890E-001 
                            3068          1.9866316882822193E+007          4.1322745953195978E+000         -7.8677254046804022E+000         -2.3481028702880397E-007          3.6367047171778735E+000          4.8358522343382413E+000          2.6677755192660002E+000         -2.8147251184785754E-001          5.9524754116793761E-012          5.7206570837490078E-001 
                            3069          1.9866316923943281E+007          4.1322745866230255E+000         -7.8677254133769745E+000         -2.1148691555031069E-007          3.6366768807502905E+000          4.8357096843132039E+000          2.6677599171086479E+000         -2.8144130844714677E-001          5.7374703460167388E-012          5.7206551386449478E-001 
                            3070          1.9866316957466707E+007          4.1322745804451904E+000         -7.8677254195548096E+000         -1.8428416371591933E-007          3.6366451698024984E+000          4.8355494104655197E+000          2.6677432020803891E+000         -2.8140787903990822E-001          5.5659465862469019E-012          5.7206535550826776E-001 
                            3071          1.9866316987682283E+007          4.1322745755758445E+000         -7.8677254244241555E+000         -1.6115348912480251E-007          3.6366109188103337E+000          4.8353742605931611E+000          2.6677241291285396E+000         -2.8136973364796847E-001          5.3667653647004546E-012          5.7206521298359336E-001 
                            3072          1.9866317015595365E+007          4.1322745717282041E+000         -7.8677254282717959E+000         -1.3784360466030784E-007          3.6365754415128269E+000          4.8351971747782638E+000          2.6677065408161043E+000         -2.8133455742747804E-001          5.1973385746083354E-012          5.7206508150098945E-001 
                            3073          1.9866317041912802E+007          4.1322745686758795E+000         -7.8677254313241205E+000         -1.1598110521173408E-007          3.6365395823140108E+000          4.8350208051033912E+000          2.6676900743763010E+000         -2.8130162486866506E-001          5.0590123270277759E-012          5.7206495771017352E-001 
                            3074          1.9866317070861977E+007          4.1322745659197730E+000         -7.8677254340802270E+000         -9.5204981294356279E-008          3.6365028843513953E+000          4.8348384221612299E+000          2.6676722788304503E+000         -2.8126603406662515E-001          4.8376092173716079E-012          5.7206482177037121E-001 
                            3075          1.9866317102706075E+007          4.1322745637179121E+000         -7.8677254362820879E+000         -6.9145036356179180E-008          3.6364655396594361E+000          4.8346516519919609E+000          2.6676535831297343E+000         -2.8122864289660515E-001          4.6156472514263523E-012          5.7206467272947148E-001 
                            3076          1.9866317129783753E+007          4.1322745626600002E+000         -7.8677254373399998E+000         -3.9069490838206687E-008          3.6364294409902986E+000          4.8344770834765916E+000          2.6676384962103254E+000         -2.8119846916897218E-001          4.3780317642795978E-012          5.7206454676178764E-001 
                            3077          1.9866317154247474E+007          4.1322745623949642E+000         -7.8677254376050358E+000         -1.0833852624500462E-008          3.6363935367759797E+000          4.8343056056058984E+000          2.6676245657036155E+000         -2.8117060818340661E-001          4.1918805316408269E-012          5.7206443154177911E-001 
                            3078          1.9866317177146524E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6363584905158786E+000          4.8341399898360375E+000          2.6676118503388886E+000         -2.8114517745395284E-001          3.9769646558946889E-012          5.7206432503174032E-001 
                            3079          1.9866317198969085E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6363245701460740E+000          4.8339838768074550E+000          2.6676016345642060E+000         -2.8112474590458758E-001          4.0313201435722653E-012          5.7206422397399803E-001 
                            3080          1.9866317222973898E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6362903966469986E+000          4.8338214190114206E+000          2.6675887526643391E+000         -2.8109898210485434E-001          3.9110036903914768E-012          5.7206411066062568E-001 
                            3081          1.9866317249379195E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6362576710776016E+000          4.8336656491218770E+000          2.6675763188583606E+000         -2.8107411449289715E-001          3.6606498618948714E-012          5.7206398779056733E-001 
                            3082          1.9866317278425019E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6362256533600488E+000          4.8335162820781807E+000          2.6675656707716184E+000         -2.8105281831941253E-001          3.3492633195234966E-012          5.7206385276414540E-001 
                            3083          1.9866317302003305E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6361558683574549E+000          4.8332468136002626E+000          2.6675705065378486E+000         -2.8106248985187238E-001          3.1311646618080953E-012          5.7206374347602373E-001 
                            3084          1.9866317322935198E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6361292801315219E+000          4.8331307168177764E+000          2.6675656345984700E+000         -2.8105274597311586E-001          2.8934608998528646E-012          5.7206364772836571E-001 
                            3085          1.9866317342202689E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6361027645838009E+000          4.8330145380020388E+000          2.6675605762860437E+000         -2.8104262934826280E-001          2.7146784518145388E-012          5.7206355792546471E-001 
                            3086          1.9866317360323265E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360773631113728E+000          4.8329022354066149E+000          2.6675552279331876E+000         -2.8103193264255055E-001          2.5160598082342506E-012          5.7206348243164362E-001 
                            3087          1.9866317377636082E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360568664539530E+000          4.8328157053168557E+000          2.6675529562031484E+000         -2.8102738918247233E-001          2.3316886236728466E-012          5.7206339374102699E-001 
                            3088          1.9866317393837977E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360413836854164E+000          4.8327565366804528E+000          2.6675543374220196E+000         -2.8103015162021538E-001          2.1696072536670069E-012          5.7206331800683941E-001 
                            3089          1.9866317409256615E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360273688098390E+000          4.8326716088716726E+000          2.6675399032687843E+000         -2.8100128331374452E-001          2.0274094291923891E-012          5.7206324669788788E-001 
                            3090          1.9866317424086366E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360187231043724E+000          4.8326287633858582E+000          2.6675357719368100E+000         -2.8099302064979609E-001          1.9083750301193893E-012          5.7206317823960762E-001 
                            3091          1.9866317438499857E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360135651640366E+000          4.8326097580237439E+000          2.6675365851364252E+000         -2.8099464704902627E-001          1.8116963345910467E-012          5.7206311266932330E-001 
                            3092          1.9866317452743415E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360107104378221E+000          4.8326038346315840E+000          2.6675393328927748E+000         -2.8100014256172551E-001          1.7274857260176084E-012          5.7206305223795162E-001 
                            3093          1.9866317468411323E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360093695187232E+000          4.8326034937766833E+000          2.6675418443035221E+000         -2.8100516538321979E-001          1.6355134846875473E-012          5.7206298578525983E-001 
                            3094          1.9866317485646024E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6360107904506589E+000          4.8326327974622068E+000          2.6675536542824121E+000         -2.8102878534099968E-001          1.4786502054789250E-012          5.7206290722623354E-001 
                            3095          1.9866317502405345E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359989035672458E+000          4.8325967135024097E+000          2.6675593860693394E+000         -2.8104024891485441E-001          1.2319830095648908E-012          5.7206282038937251E-001 
                            3096          1.9866317520840604E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359850008470529E+000          4.8325517381952263E+000          2.6675647038561330E+000         -2.8105088448844173E-001          9.1477952335984018E-013          5.7206273210606240E-001 
                            3097          1.9866317541119389E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359718508587777E+000          4.8325113968140352E+000          2.6675708331420886E+000         -2.8106314306035257E-001          5.9175264786920959E-013          5.7206264439668342E-001 
                            3098          1.9866317563426051E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359601965499189E+000          4.8324852833138436E+000          2.6675810850097106E+000         -2.8108364679559683E-001          3.3410353172896825E-013          5.7206253603533819E-001 
                            3099          1.9866317575448669E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359510939187598E+000          4.8324696872602741E+000          2.6675914922452439E+000         -2.8110446126666372E-001          2.0676963903668118E-013          5.7206248347286948E-001 
                            3100          1.9866317577853195E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359444553674050E+000          4.8324443162547555E+000          2.6675920838451939E+000         -2.8110564446656333E-001          1.8978928513733469E-013          5.7206247477371674E-001 
                            3101          1.9866317579776816E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359380269664188E+000          4.8324213879988935E+000          2.6675934765192357E+000         -2.8110842981464712E-001          1.7482061264785935E-013          5.7206246114590009E-001 
                            3102          1.9866317581700433E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359311596637820E+000          4.8323964424821533E+000          2.6675947383661396E+000         -2.8111095350845455E-001          1.5675679487485133E-013          5.7206245256585642E-001 
                            3103          1.9866317583624054E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359249154211084E+000          4.8323777617996031E+000          2.6675978865102117E+000         -2.8111724979659886E-001          1.3518724603601377E-013          5.7206244292426911E-001 
                            3104          1.9866317585740037E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359196625041035E+000          4.8323735797479053E+000          2.6676063013183722E+000         -2.8113407941292040E-001          9.8323762526071618E-014          5.7206243520153377E-001 
                            3105          1.9866317588067617E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359157703052647E+000          4.8323930648209448E+000          2.6676238282525695E+000         -2.8116913328131438E-001          5.2408485097554745E-014          5.7206242766983084E-001 
                            3106          1.9866317589929678E+007          4.1322745623949642E+000         -7.8677254376050358E+000          0.0000000000000000E+000          3.6359111682633767E+000          4.8324040751119215E+000          2.6676385374818330E+000         -2.8119855173984198E-001          3.0500734714006717E-014          5.7206241751764442E-001 
                            3107          1.9866317590674501E+007          4.1322745623267831E+000         -7.8677254376732169E+000         -9.1539598659493720E-008          3.6359065267102668E+000          4.8323937065035443E+000          2.6676426362838650E+000         -2.8120674935107148E-001          2.5768623309006039E-014          5.7206241073226916E-001 
                            3108          1.9866317591270365E+007          4.1322745622489307E+000         -7.8677254377510693E+000         -1.3065652838585195E-007          3.6359019597754867E+000          4.8323844955190633E+000          2.6676471646611857E+000         -2.8121580611389529E-001          2.2560918897919984E-014          5.7206240825083099E-001 
                            3109          1.9866317591866225E+007          4.1322745621518937E+000         -7.8677254378481063E+000         -1.6285198217778311E-007          3.6358970976641749E+000          4.8323727575171214E+000          2.6676510198828374E+000         -2.8122351656739630E-001          1.9662585399242318E-014          5.7206240732423230E-001 
                            3110          1.9866317592462085E+007          4.1322745620358141E+000         -7.8677254379641859E+000         -1.9481184437336823E-007          3.6358918933639135E+000          4.8323591797479306E+000          2.6676546395987644E+000         -2.8123075601145064E-001          1.7288247505110911E-014          5.7206240324508684E-001 
                            3111          1.9866317593117528E+007          4.1322745618885781E+000         -7.8677254381114219E+000         -2.2463536739681144E-007          3.6358862183957368E+000          4.8323431648408617E+000          2.6676579820815833E+000         -2.8123744099256232E-001          1.4932533440540219E-014          5.7206240264750541E-001 
                            3112          1.9866317593838520E+007          4.1322745617021379E+000         -7.8677254382978621E+000         -2.5858980552822904E-007          3.6358803269655278E+000          4.8323275452537002E+000          2.6676619551484206E+000         -2.8124538714583153E-001          1.2812981986256398E-014          5.7206240182320267E-001 
                            3113          1.9866317594631612E+007          4.1322745614689609E+000         -7.8677254385310391E+000         -2.9401018813170469E-007          3.6358743303903136E+000          4.8323120711894276E+000          2.6676662112667127E+000         -2.8125389940692191E-001          1.0871667606057664E-014          5.7206239506592760E-001 
                            3114          1.9866317595504008E+007          4.1322745611793188E+000         -7.8677254388206812E+000         -3.3200587786325510E-007          3.6358674748341460E+000          4.8322891990089278E+000          2.6676684862887989E+000         -2.8125844948153567E-001          9.3661786580897233E-015          5.7206239476260656E-001 
                            3115          1.9866317596463647E+007          4.1322745608277813E+000         -7.8677254391722187E+000         -3.6632327090243083E-007          3.6358604680654545E+000          4.8322661178158093E+000          2.6676709592296226E+000         -2.8126339540012935E-001          8.1328770292720757E-015          5.7206238720388292E-001 
