#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.5000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             757          8.9804053721532393E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995388247301002E+000          5.5398713381314257E+000          2.8941168560581390E+000         -1.2536072777223287E-001          6.0124332699904218E-006          4.0864806871719811E-001 
                             758          8.9804053721547369E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995402879704047E+000          5.5398884326789259E+000          2.8941224768512805E+000         -1.2537196935851583E-001          6.1272607901594049E-006          4.0864806871718706E-001 
                             759          8.9804053721563872E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995418360386005E+000          5.5399077332055677E+000          2.8941290309782093E+000         -1.2538507761237341E-001          6.2242749035365005E-006          4.0864806871717479E-001 
                             760          8.9804053721582014E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995433094522396E+000          5.5399275161349086E+000          2.8941359756156015E+000         -1.2539896688715826E-001          6.3268241104615573E-006          4.0864806871716136E-001 
                             761          8.9804053721601982E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995450329350459E+000          5.5399506801425149E+000          2.8941441106537922E+000         -1.2541523696353929E-001          6.4153184932934608E-006          4.0864806871714660E-001 
                             762          8.9804053721623942E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995468415795076E+000          5.5399742064381563E+000          2.8941522565126907E+000         -1.2543152868133586E-001          6.5021895707802362E-006          4.0864806871713033E-001 
                             763          8.9804053721648101E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995489265964703E+000          5.5399989986453679E+000          2.8941604825823695E+000         -1.2544798082069367E-001          6.5870645351097693E-006          4.0864806871711240E-001 
                             764          8.9804053721674681E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995512488061864E+000          5.5400260133813655E+000          2.8941693455309374E+000         -1.2546570671782961E-001          6.6584717859424736E-006          4.0864806871709275E-001 
                             765          8.9804053721703906E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995536044137385E+000          5.5400537584072538E+000          2.8941785068287764E+000         -1.2548402931350755E-001          6.7052257860872333E-006          4.0864806871707104E-001 
                             766          8.9804053721736073E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995559963562679E+000          5.5400822296360612E+000          2.8941879585581205E+000         -1.2550293277219615E-001          6.7405374707318245E-006          4.0864806871704729E-001 
                             767          8.9804053721771445E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995586770119813E+000          5.5401128332924285E+000          2.8941978990748782E+000         -1.2552281380571101E-001          6.7512424879424990E-006          4.0864806871702114E-001 
                             768          8.9804053721810356E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995614011411910E+000          5.5401444699185198E+000          2.8942082691295057E+000         -1.2554355391496588E-001          6.7459304897632030E-006          4.0864806871699222E-001 
                             769          8.9804053721853159E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995642920617517E+000          5.5401763813790286E+000          2.8942184430186368E+000         -1.2556390169322887E-001          6.7328864306219065E-006          4.0864806871696058E-001 
                             770          8.9804053721900247E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995672067534850E+000          5.5402086981790042E+000          2.8942287720351580E+000         -1.2558455972627106E-001          6.7039073020239430E-006          4.0864806871692561E-001 
                             771          8.9804053721952029E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995701292834258E+000          5.5402411241308869E+000          2.8942391399512175E+000         -1.2560529555838951E-001          6.6653351660841555E-006          4.0864806871688730E-001 
                             772          8.9804053722008988E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995728923452393E+000          5.5402755616390689E+000          2.8942508325816827E+000         -1.2562868081932010E-001          6.6147314634778204E-006          4.0864806871684506E-001 
                             773          8.9804053722071648E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995751265395076E+000          5.5403146277016555E+000          2.8942658972244386E+000         -1.2565881010483237E-001          6.5527692447664056E-006          4.0864806871679865E-001 
                             774          8.9804053722140566E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995784358636170E+000          5.5403436166911026E+000          2.8942737730709442E+000         -1.2567456179784356E-001          6.4844416689610843E-006          4.0864806871674747E-001 
                             775          8.9804053722216375E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995810360765309E+000          5.5403726360882475E+000          2.8942830823436880E+000         -1.2569318034333135E-001          6.4164163667340654E-006          4.0864806871669124E-001 
                             776          8.9804053722299784E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995832076903254E+000          5.5404022446183649E+000          2.8942935433811572E+000         -1.2571410241826911E-001          6.3425831214467050E-006          4.0864806871662945E-001 
                             777          8.9804053722391520E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995851612067239E+000          5.5404300236019939E+000          2.8943035258401761E+000         -1.2573406733630668E-001          6.2822122583462010E-006          4.0864806871656145E-001 
                             778          8.9804053722492438E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995870759342373E+000          5.5404516051173092E+000          2.8943104871428074E+000         -1.2574798994156916E-001          6.2280619244544417E-006          4.0864806871648657E-001 
                             779          8.9804053722603451E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995882302243888E+000          5.5404729881437538E+000          2.8943188700757267E+000         -1.2576475580740840E-001          6.1753633024814343E-006          4.0864806871640419E-001 
                             780          8.9804053722725566E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995890453583837E+000          5.5404919498486471E+000          2.8943267206601826E+000         -1.2578045697631959E-001          6.1405797888204099E-006          4.0864806871631365E-001 
                             781          8.9804053722859882E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995898350681551E+000          5.5405080681924490E+000          2.8943332004125408E+000         -1.2579341648103617E-001          6.1302292755461590E-006          4.0864806871621401E-001 
                             782          8.9804053723007645E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995900229679823E+000          5.5405215275528530E+000          2.8943395542930879E+000         -1.2580612424213056E-001          6.1164916104340278E-006          4.0864806871610437E-001 
                             783          8.9804053723170180E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995900295167417E+000          5.5405316677965493E+000          2.8943446113174183E+000         -1.2581623829079130E-001          6.1503421044492981E-006          4.0864806871598380E-001 
                             784          8.9804053723348957E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995898934549416E+000          5.5405393008066781E+000          2.8943486999460823E+000         -1.2582441554811929E-001          6.1895145661913078E-006          4.0864806871585119E-001 
                             785          8.9804053723545615E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995896603535350E+000          5.5405452136403008E+000          2.8943521225657061E+000         -1.2583126078736709E-001          6.2700600180640263E-006          4.0864806871570525E-001 
                             786          8.9804053723761942E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995893390633214E+000          5.5405498676296023E+000          2.8943550921407839E+000         -1.2583719993752232E-001          6.3711477782172743E-006          4.0864806871554482E-001 
                             787          8.9804053723962437E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995889849880341E+000          5.5405505413683631E+000          2.8943561371607394E+000         -1.2583928997743393E-001          6.5122480462395757E-006          4.0864806871539605E-001 
                             788          8.9804053724148944E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995885155335366E+000          5.5405504093354949E+000          2.8943570100533003E+000         -1.2584103576255523E-001          6.6694728994694616E-006          4.0864806871525761E-001 
                             789          8.9804053724325690E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995881472239751E+000          5.5405490878129644E+000          2.8943570859111576E+000         -1.2584118747827000E-001          6.8091152773386531E-006          4.0864806871512654E-001 
                             790          8.9804053724499512E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995875814301020E+000          5.5405467119018805E+000          2.8943570295433627E+000         -1.2584107474268044E-001          6.9823421486441779E-006          4.0864806871499748E-001 
                             791          8.9804053724672031E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995873317580656E+000          5.5405432347670347E+000          2.8943557903200121E+000         -1.2583859629597879E-001          7.1425214127379249E-006          4.0864806871486953E-001 
                             792          8.9804053724843208E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995869242779738E+000          5.5405405494127571E+000          2.8943552626030566E+000         -1.2583754086206853E-001          7.2924997130240720E-006          4.0864806871474246E-001 
                             793          8.9804053725014050E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995867528346484E+000          5.5405355289845613E+000          2.8943530952756102E+000         -1.2583320620717489E-001          7.6694421292473375E-006          4.0864806871461573E-001 
                             794          8.9804053725172617E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995866940558733E+000          5.5405330206367829E+000          2.8943519586592723E+000         -1.2583093297449915E-001          7.9177543815738092E-006          4.0864806871449810E-001 
                             795          8.9804053725320436E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995865888661017E+000          5.5405350734769723E+000          2.8943531954589083E+000         -1.2583340657377190E-001          8.2271822630500617E-006          4.0864806871438841E-001 
                             796          8.9804053725464959E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995869244572015E+000          5.5405340734105097E+000          2.8943520242434793E+000         -1.2583106414291362E-001          8.4316588382621153E-006          4.0864806871428122E-001 
                             797          8.9804053725623954E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995874302308023E+000          5.5405346089619574E+000          2.8943512804720011E+000         -1.2582957659995708E-001          8.6585402085706549E-006          4.0864806871416320E-001 
                             798          8.9804053725798856E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995881521030589E+000          5.5405332988194615E+000          2.8943491816562390E+000         -1.2582537896843296E-001          8.9147809401353801E-006          4.0864806871403353E-001 
                             799          8.9804053725962937E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995888805584278E+000          5.5405318788702305E+000          2.8943470147708861E+000         -1.2582104519772741E-001          9.1860054757105559E-006          4.0864806871391174E-001 
                             800          8.9804053726121709E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995898469617088E+000          5.5405318740048157E+000          2.8943450795316163E+000         -1.2581717471918732E-001          9.4555503845195981E-006          4.0864806871379394E-001 
                             801          8.9804053726276644E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995910361532363E+000          5.5405303171179261E+000          2.8943419227051175E+000         -1.2581086106618986E-001          9.9328382067559599E-006          4.0864806871367904E-001 
                             802          8.9804053726421669E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995920350320088E+000          5.5405298139349384E+000          2.8943396733560776E+000         -1.2580636236810977E-001          1.0244231574269152E-005          4.0864806871357140E-001 
                             803          8.9804053726560250E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995931316415365E+000          5.5405302784597898E+000          2.8943377123994485E+000         -1.2580244045485148E-001          1.0549035932712201E-005          4.0864806871346870E-001 
                             804          8.9804053726712670E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995948124158575E+000          5.5405311440796066E+000          2.8943347836607152E+000         -1.2579658297738491E-001          1.0926262287348834E-005          4.0864806871335552E-001 
                             805          8.9804053726880327E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995968842496989E+000          5.5405335420446313E+000          2.8943318389755448E+000         -1.2579069360704465E-001          1.1333688877184637E-005          4.0864806871323117E-001 
                             806          8.9804053727032803E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6995992267032984E+000          5.5405361898931318E+000          2.8943284779925960E+000         -1.2578397164114674E-001          1.1760790839740268E-005          4.0864806871311815E-001 
                             807          8.9804053727178220E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996017851702119E+000          5.5405406593639244E+000          2.8943255957941640E+000         -1.2577820724428268E-001          1.2195728885933344E-005          4.0864806871301024E-001 
                             808          8.9804053727321327E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996045214580233E+000          5.5405450689647582E+000          2.8943223280189589E+000         -1.2577167169387263E-001          1.2673506740910537E-005          4.0864806871290416E-001 
                             809          8.9804053727462813E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996076058177976E+000          5.5405501919685127E+000          2.8943187208012882E+000         -1.2576445725853083E-001          1.3100019345231626E-005          4.0864806871279924E-001 
                             810          8.9804053727618456E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996110265694591E+000          5.5405552272144174E+000          2.8943143969209162E+000         -1.2575580949778709E-001          1.3810107358820334E-005          4.0864806871268372E-001 
                             811          8.9804053727789670E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996149731056436E+000          5.5405612686941481E+000          2.8943095245884134E+000         -1.2574606483278125E-001          1.4515670343289567E-005          4.0864806871255677E-001 
                             812          8.9804053727944158E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996186271252576E+000          5.5405662184717333E+000          2.8943046914379780E+000         -1.2573639853191068E-001          1.5243504826094472E-005          4.0864806871244225E-001 
                             813          8.9804053728092816E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996223804194530E+000          5.5405720321768941E+000          2.8943000917021666E+000         -1.2572719906028795E-001          1.5926301528189827E-005          4.0864806871233200E-001 
                             814          8.9804053728256337E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996267641772147E+000          5.5405775534087685E+000          2.8942940848025818E+000         -1.2571518526111841E-001          1.6837579026479902E-005          4.0864806871221077E-001 
                             815          8.9804053728436213E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996315981604617E+000          5.5405830717379239E+000          2.8942871760006641E+000         -1.2570136765728332E-001          1.7971437095905624E-005          4.0864806871207748E-001 
                             816          8.9804053728600517E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996363604938463E+000          5.5405886241950331E+000          2.8942804275624496E+000         -1.2568787078085450E-001          1.9112195174794623E-005          4.0864806871195564E-001 
                             817          8.9804053728758413E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996410589931545E+000          5.5405929087616865E+000          2.8942731728471607E+000         -1.2567336135027601E-001          2.0384532374456395E-005          4.0864806871183867E-001 
                             818          8.9804053728915099E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996459195205418E+000          5.5405999081982777E+000          2.8942669515106818E+000         -1.2566091867731871E-001          2.1753850548846550E-005          4.0864806871172255E-001 
                             819          8.9804053729087468E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996515823396305E+000          5.5406041021905086E+000          2.8942577228686193E+000         -1.2564246139319341E-001          2.3567481947607351E-005          4.0864806871159481E-001 
                             820          8.9804053729277048E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996577757874110E+000          5.5406060700881525E+000          2.8942463199218813E+000         -1.2561965549971718E-001          2.5884970287851755E-005          4.0864806871145437E-001 
                             821          8.9804053729485627E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996644788483555E+000          5.5406055576242910E+000          2.8942326575680610E+000         -1.2559233079207704E-001          2.9040162758876038E-005          4.0864806871129983E-001 
                             822          8.9804053729715031E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996719105379796E+000          5.5406032896318029E+000          2.8942166601925683E+000         -1.2556033604109124E-001          3.2917622477983475E-005          4.0864806871112996E-001 
                             823          8.9804053729929551E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996791148968899E+000          5.5405997438580323E+000          2.8942004785878628E+000         -1.2552797283168043E-001          3.8359953992304183E-005          4.0864806871097104E-001 
                             824          8.9804053730165493E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996872300785415E+000          5.5405911699374366E+000          2.8941799612642618E+000         -1.2548693818447820E-001          4.5161831848291032E-005          4.0864806871079640E-001 
                             825          8.9804053730425034E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6996961719594679E+000          5.5405753046388302E+000          2.8941541448531054E+000         -1.2543530536216560E-001          5.7097317319588072E-005          4.0864806871060433E-001 
                             826          8.9804053730710540E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997061864639091E+000          5.5405503200190731E+000          2.8941216235343452E+000         -1.2537026272464524E-001          6.8321694271662267E-005          4.0864806871039316E-001 
                             827          8.9804053730978724E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997159848659797E+000          5.5405209578972974E+000          2.8940873456693157E+000         -1.2530170699458651E-001          7.3276685028684339E-005          4.0864806871019482E-001 
                             828          8.9804053731197380E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997251908724609E+000          5.5405005564373138E+000          2.8940587329263612E+000         -1.2524448150867712E-001          6.6931569107593584E-005          4.0864806871003317E-001 
                             829          8.9804053731375933E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997341663289198E+000          5.5404830537184555E+000          2.8940320306540137E+000         -1.2519107696398193E-001          6.5928707902866435E-005          4.0864806870990117E-001 
                             830          8.9804053731518798E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997427002597005E+000          5.5404702166313635E+000          2.8940085442489067E+000         -1.2514410415376867E-001          6.6777600585400817E-005          4.0864806870979570E-001 
                             831          8.9804053731638771E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997514390654604E+000          5.5404516762454392E+000          2.8939817964444248E+000         -1.2509060854480411E-001          9.0204239056202709E-005          4.0864806870970705E-001 
                             832          8.9804053731755540E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997605759263079E+000          5.5404385849102598E+000          2.8939569770551405E+000         -1.2504096976623588E-001          7.2127468433488012E-005          4.0864806870962078E-001 
                             833          8.9804053731883969E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997713391655478E+000          5.5404206380725283E+000          2.8939264771577951E+000         -1.2497996997154495E-001          7.6238514864878621E-005          4.0864806870952597E-001 
                             834          8.9804053732025251E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997834730546466E+000          5.5404123184354237E+000          2.8938980495610451E+000         -1.2492311477804503E-001          8.5429809660906311E-005          4.0864806870942172E-001 
                             835          8.9804053732138686E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6997943422075643E+000          5.5404060771986767E+000          2.8938731906368358E+000         -1.2487339692962672E-001          9.3460113614796814E-005          4.0864806870933812E-001 
                             836          8.9804053732244726E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998056344926948E+000          5.5404015927937902E+000          2.8938483638641315E+000         -1.2482374338421796E-001          1.0169603662062369E-004          4.0864806870925990E-001 
                             837          8.9804053732342888E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998168865752907E+000          5.5404021438693523E+000          2.8938261352367212E+000         -1.2477928612939744E-001          1.1015841289761871E-004          4.0864806870918757E-001 
                             838          8.9804053732436579E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998285469872587E+000          5.5404043012970918E+000          2.8938038931266554E+000         -1.2473480190926547E-001          1.1988163686940514E-004          4.0864806870911846E-001 
                             839          8.9804053732526172E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998404251313377E+000          5.5404095419752224E+000          2.8937827571775618E+000         -1.2469253001107851E-001          1.3029437442549417E-004          4.0864806870905257E-001 
                             840          8.9804053732613251E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998528355555607E+000          5.5404191964982434E+000          2.8937627635906273E+000         -1.2465254283720936E-001          1.4055380968083575E-004          4.0864806870898834E-001 
                             841          8.9804053732696082E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998652336137905E+000          5.5404307750894262E+000          2.8937437567697586E+000         -1.2461452919547225E-001          1.5249021897089133E-004          4.0864806870892728E-001 
                             842          8.9804053732787184E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998796638707865E+000          5.5404450923132718E+000          2.8937220548676894E+000         -1.2457112539133365E-001          1.6724659986025754E-004          4.0864806870886022E-001 
                             843          8.9804053732887395E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6998957354299362E+000          5.5404612169403515E+000          2.8936979740629298E+000         -1.2452296378181421E-001          1.8734621892262085E-004          4.0864806870878650E-001 
                             844          8.9804053732967563E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999088257433628E+000          5.5404861160389958E+000          2.8936842429853993E+000         -1.2449550162675328E-001          2.0166477937387100E-004          4.0864806870872761E-001 
                             845          8.9804053733032756E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999203366752615E+000          5.5405096377957603E+000          2.8936729819999827E+000         -1.2447297965592065E-001          2.1352088723064385E-004          4.0864806870867965E-001 
                             846          8.9804053733089007E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999308937973985E+000          5.5405329414249049E+000          2.8936635195702820E+000         -1.2445405479651910E-001          2.2386723643917587E-004          4.0864806870863835E-001 
                             847          8.9804053733141143E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999409492183628E+000          5.5405556042408319E+000          2.8936547401363160E+000         -1.2443649592858708E-001          2.3412272291948794E-004          4.0864806870859999E-001 
                             848          8.9804053733189702E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999510173477579E+000          5.5405801248137685E+000          2.8936468641639959E+000         -1.2442074398394655E-001          2.4380566434246398E-004          4.0864806870856429E-001 
                             849          8.9804053733234070E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999602509633007E+000          5.5406056930490770E+000          2.8936411810505640E+000         -1.2440937775708270E-001          2.5175537339383906E-004          4.0864806870853165E-001 
                             850          8.9804053733274341E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999692714651529E+000          5.5406301668922655E+000          2.8936353769684540E+000         -1.2439776959286250E-001          2.5962432078305964E-004          4.0864806870850212E-001 
                             851          8.9804053733311351E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999776755379874E+000          5.5406539347434052E+000          2.8936304527483538E+000         -1.2438792115266219E-001          2.6678185312493426E-004          4.0864806870847481E-001 
                             852          8.9804053733345829E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999859654364853E+000          5.5406783292645967E+000          2.8936260702119552E+000         -1.2437915607986512E-001          2.7370726020179418E-004          4.0864806870844950E-001 
                             853          8.9804053733378295E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.6999937744962264E+000          5.5407009971089138E+000          2.8936217860146303E+000         -1.2437058768521587E-001          2.8031041528146718E-004          4.0864806870842557E-001 
                             854          8.9804053733409066E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000014123114782E+000          5.5407245167440013E+000          2.8936182702016704E+000         -1.2436355605929569E-001          2.8616471528010776E-004          4.0864806870840303E-001 
                             855          8.9804053733438440E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000087904900751E+000          5.5407476670245233E+000          2.8936150889847378E+000         -1.2435719362543086E-001          2.9201391541026428E-004          4.0864806870838150E-001 
                             856          8.9804053733466640E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000161342597111E+000          5.5407710910556816E+000          2.8936121134610451E+000         -1.2435124257804521E-001          2.9715988302919357E-004          4.0864806870836073E-001 
                             857          8.9804053733493853E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000231912625869E+000          5.5407937219625625E+000          2.8936093149087339E+000         -1.2434564547342275E-001          3.0269026262669431E-004          4.0864806870834075E-001 
                             858          8.9804053733520210E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000301319816575E+000          5.5408165668688918E+000          2.8936068559237573E+000         -1.2434072750346981E-001          3.0810350047275580E-004          4.0864806870832138E-001 
                             859          8.9804053733545821E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000368708670033E+000          5.5408387173089784E+000          2.8936044533731082E+000         -1.2433592240217146E-001          3.1297502603092753E-004          4.0864806870830245E-001 
                             860          8.9804053733570240E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000435741323083E+000          5.5408606591001535E+000          2.8936020177380870E+000         -1.2433105113212903E-001          3.1744450098130538E-004          4.0864806870828463E-001 
                             861          8.9804053733593766E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000498000112323E+000          5.5408820209011731E+000          2.8936002468807493E+000         -1.2432750941745353E-001          3.2218997884444226E-004          4.0864806870826725E-001 
                             862          8.9804053733617049E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000563070614465E+000          5.5409035457529496E+000          2.8935979952062083E+000         -1.2432300606837121E-001          3.2484003267255944E-004          4.0864806870825021E-001 
                             863          8.9804053733635750E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000610886979648E+000          5.5409219301296586E+000          2.8935976241215258E+000         -1.2432226389900657E-001          3.1581133428370422E-004          4.0864806870823650E-001 
                             864          8.9804053733656351E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000666584184381E+000          5.5409413757056702E+000          2.8935962074685850E+000         -1.2431943059312497E-001          3.1905523500504320E-004          4.0864806870822140E-001 
