#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.7000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             673          1.2221306960669808E+007          1.1471236922388377E+001         -5.5287630776116234E+000         -2.6416470221906527E-005          3.5384198478963431E+000          4.9879824962140509E+000          2.9404103887669648E+000         -3.8332117451903569E-001          5.9058440364032405E-001          6.3652084547382148E-001 
                             674          1.2221626157834902E+007          1.1462779246483571E+001         -5.5372207535164293E+000         -2.6496713723377195E-005          3.5385744926597504E+000          4.9879839850055756E+000          2.9401018436359139E+000         -3.8302440513877661E-001          5.9018865998998016E-001          6.3643704465723294E-001 
                             675          1.2221977274716506E+007          1.1453496632861983E+001         -5.5465033671380173E+000         -2.6437389108718795E-005          3.5385318317151158E+000          4.9880829267831741E+000          2.9402366364139820E+000         -3.8364582692826976E-001          5.8975146209725093E-001          6.3633469635112383E-001 
                             676          1.2222296985734992E+007          1.1445037088712127E+001         -5.5549629112878733E+000         -2.6459970600720112E-005          3.5386929122486501E+000          4.9880136510455113E+000          2.9398798374780819E+000         -3.8325311715834676E-001          5.8935621476773370E-001          6.3627961513060005E-001 
                             677          1.2222602185503099E+007          1.1436981717849102E+001         -5.5630182821508978E+000         -2.6393764690475349E-005          3.5385164777130393E+000          4.9878711714896884E+000          2.9401614667713929E+000         -3.8412215324559906E-001          5.8897698069993198E-001          6.3620440345687934E-001 
                             678          1.2222890111418005E+007          1.1429365402758840E+001         -5.5706345972411597E+000         -2.6452343106215277E-005          3.5386367387459092E+000          4.9879274752359573E+000          2.9399490965787862E+000         -3.8398672218653296E-001          5.8861831652165408E-001          6.3605361048742959E-001 
                             679          1.2223206829924401E+007          1.1421000927872592E+001         -5.5789990721274076E+000         -2.6409807817728204E-005          3.5385095176927073E+000          4.9879884676724817E+000          2.9402340349034533E+000         -3.8487454957650785E-001          5.8822013198465462E-001          6.3588783364873414E-001 
                             680          1.2223555220281437E+007          1.1411781687705510E+001         -5.5882183122944902E+000         -2.6462386173698801E-005          3.5384796848707909E+000          4.9879087019446811E+000          2.9402538176833861E+000         -3.8526482712946702E-001          5.8777804332095551E-001          6.3580085412503873E-001 
                             681          1.2223872448651005E+007          1.1403385049198912E+001         -5.5966149508010883E+000         -2.6468750314005305E-005          3.5385575334038299E+000          4.9879095679686190E+000          2.9400985536292765E+000         -3.8527396479241122E-001          5.8737310551665123E-001          6.3570676011657357E-001 
                             682          1.2224175278454268E+007          1.1395378570082672E+001         -5.6046214299173283E+000         -2.6438874344457058E-005          3.5388101272465895E+000          4.9880985425235389E+000          2.9396878532212178E+000         -3.8475759541577598E-001          5.8699933523979331E-001          6.3557339867557872E-001 
                             683          1.2224460968540816E+007          1.1387849455333079E+001         -5.6121505446669211E+000         -2.6354133741721947E-005          3.5386736738113367E+000          4.9880825566430298E+000          2.9399527671514680E+000         -3.8557446364691655E-001          5.8664071637486370E-001          6.3548542076830583E-001 
                             684          1.2224775227636019E+007          1.1379551370120355E+001         -5.6204486298796450E+000         -2.6405234850375521E-005          3.5385666756673406E+000          4.9879202845885695E+000          2.9400856274122305E+000         -3.8615676073380856E-001          5.8625384464200836E-001          6.3547429631234220E-001 
                             685          1.2225120912640743E+007          1.1370412898205252E+001         -5.6295871017947476E+000         -2.6435835486685227E-005          3.5386637744720271E+000          4.9879112877159670E+000          2.9398869313665563E+000         -3.8610827364225769E-001          5.8582072592563394E-001          6.3537331366823668E-001 
                             686          1.2225435677639883E+007          1.1362103679674568E+001         -5.6378963203254315E+000         -2.6398165467614264E-005          3.5383977209659232E+000          4.9877966801742160E+000          2.9403617346078881E+000         -3.8737536788789340E-001          5.8542249725925444E-001          6.3521565243287281E-001 
                             687          1.2225736155881768E+007          1.1354143163344178E+001         -5.6458568366558222E+000         -2.6492821178876180E-005          3.5386360013776934E+000          4.9880580798177192E+000          2.9400158736060984E+000         -3.8698802789607856E-001          5.8504832821882191E-001          6.3506785530777876E-001 
                             688          1.2226019627501816E+007          1.1346654405563884E+001         -5.6533455944361162E+000         -2.6418015951699990E-005          3.5384362033195611E+000          4.9878342651471508E+000          2.9403035623870810E+000         -3.8784994396299216E-001          5.8469543999844842E-001          6.3498488502853045E-001 
                             689          1.2226331446283869E+007          1.1338397348109948E+001         -5.6616026518900515E+000         -2.6480308208386615E-005          3.5385440195361473E+000          4.9880267431780743E+000          2.9401841689693700E+000         -3.8792731198463687E-001          5.8430539176957219E-001          6.3492795147629444E-001 
                             690          1.2226674446944129E+007          1.1329324590328044E+001         -5.6706754096719560E+000         -2.6451137951351441E-005          3.5386316524447636E+000          4.9879141964576403E+000          2.9399526297919198E+000         -3.8781188646061593E-001          5.8387746900079107E-001          6.3482081268448576E-001 
                             691          1.2226986767701626E+007          1.1321076057740722E+001         -5.6789239422592779E+000         -2.6410452681435634E-005          3.5387054325551239E+000          4.9879100763778625E+000          2.9398030095313099E+000         -3.8782895754910968E-001          5.8348854549273710E-001          6.3470882457902089E-001 
                             692          1.2227284912642688E+007          1.1313210429959849E+001         -5.6867895700401512E+000         -2.6381892487717004E-005          3.5387491326511147E+000          4.9879150390749585E+000          2.9397180906878768E+000         -3.8796096272186303E-001          5.8311596909866259E-001          6.3456558619571102E-001 
                             693          1.2227612872077858E+007          1.1304563636091045E+001         -5.6954363639089554E+000         -2.6365437128982025E-005          3.5386870962785730E+000          4.9879945614648031E+000          2.9398819246278824E+000         -3.8862069290255530E-001          5.8271062712186517E-001          6.3441855701142058E-001 
                             694          1.2227973627456544E+007          1.1295041805859078E+001         -5.7049581941409215E+000         -2.6394146267890227E-005          3.5388559507278328E+000          4.9880027787225911E+000          2.9395483243582561E+000         -3.8831945260828798E-001          5.8226405987532670E-001          6.3432871694153126E-001 
                             695          1.2228289214687992E+007          1.1286732375492592E+001         -5.7132676245074077E+000         -2.6330058818835311E-005          3.5390245222847647E+000          4.9881412862477834E+000          2.9392804350069883E+000         -3.8810328917511283E-001          5.8187486840844516E-001          6.3422737846987898E-001 
                             696          1.2228581559187729E+007          1.1279051179017630E+001         -5.7209488209823700E+000         -2.6274468929289363E-005          3.5393169492784042E+000          4.9880861189635555E+000          2.9386679973775962E+000         -3.8717407405720261E-001          5.8151487893095666E-001          6.3415352079654119E-001 
                             697          1.2228859437186632E+007          1.1271781937854859E+001         -5.7282180621451406E+000         -2.6159829822699438E-005          3.5393797912120131E+000          4.9880265125712349E+000          2.9385125103142182E+000         -3.8714308882643106E-001          5.8117368361367017E-001          6.3408678664959406E-001 
                             698          1.2229165102985425E+007          1.1263794214255462E+001         -5.7362057857445379E+000         -2.6132212471711594E-005          3.5393053264156764E+000          4.9881131009481470E+000          2.9387047340953472E+000         -3.8783540732165722E-001          5.8080277101891042E-001          6.3394792163963787E-001 
                             699          1.2229501335364098E+007          1.1254996408140999E+001         -5.7450035918590014E+000         -2.6165850383608136E-005          3.5396840391497943E+000          4.9883059906686000E+000          2.9380437534873378E+000         -3.8685279282339452E-001          5.8039544127460108E-001          6.3382786283454950E-001 
                             700          1.2229807493233074E+007          1.1247025721640462E+001         -5.7529742783595381E+000         -2.6034563564200235E-005          3.5397099010449922E+000          4.9882837245668714E+000          2.9379808966460779E+000         -3.8703475151707056E-001          5.8005319172549230E-001          6.3381270421705571E-001 
                             701          1.2230099755010784E+007          1.1239420101484267E+001         -5.7605798985157328E+000         -2.6023314494988369E-005          3.5399438802297389E+000          4.9882218835958145E+000          2.9374820177910568E+000         -3.8633077780626263E-001          5.7970516079082191E-001          6.3381186575050785E-001 
                             702          1.2230375475206316E+007          1.1232270318924945E+001         -5.7677296810750551E+000         -2.5931298015827825E-005          3.5399582228775066E+000          4.9881581284985970E+000          2.9374214549469113E+000         -3.8648600971804653E-001          5.7937321481886039E-001          6.3379848813658279E-001 
                             703          1.2230678767421400E+007          1.1224408408413263E+001         -5.7755915915867373E+000         -2.5921900136724782E-005          3.5402453652856987E+000          4.9883075863461483E+000          2.9369218990543029E+000         -3.8579098426130110E-001          5.7900362278568029E-001          6.3363395698983660E-001 
                             704          1.2231012388857992E+007          1.1215793156893746E+001         -5.7842068431062543E+000         -2.5823435111005243E-005          3.5402209822743127E+000          4.9883275130111002E+000          2.9369806284095517E+000         -3.8624191202447911E-001          5.7859611532156185E-001          6.3351042416211245E-001 
                             705          1.2231316169322193E+007          1.1207945375588857E+001         -5.7920546244111435E+000         -2.5833726094098585E-005          3.5406776893417438E+000          4.9885032161507583E+000          2.9361550658445186E+000         -3.8489477262365279E-001          5.7822542815422495E-001          6.3346883789935515E-001 
                             706          1.2231606161602313E+007          1.1200500116513334E+001         -5.7994998834866660E+000         -2.5673990605839592E-005          3.5405691788071034E+000          4.9884095534941686E+000          2.9363252555855039E+000         -3.8552374285619256E-001          5.7786955800825712E-001          6.3346758418393811E-001 
                             707          1.2231879740750441E+007          1.1193466798025547E+001         -5.8065332019744531E+000         -2.5708532743943214E-005          3.5411164945773597E+000          4.9886463059971113E+000          2.9353490002964624E+000         -3.8384403177994009E-001          5.7753284337395572E-001          6.3346753868839689E-001 
                             708          1.2232180677813387E+007          1.1185786946126449E+001         -5.8142130538735515E+000         -2.5519794152187263E-005          3.5411819654686001E+000          4.9885816181721578E+000          2.9351857146015057E+000         -3.8381553265558754E-001          5.7715568770056946E-001          6.3346752681635821E-001 
                             709          1.2232511708582625E+007          1.1177348470941352E+001         -5.8226515290586480E+000         -2.5491513083538272E-005          3.5412056852654215E+000          4.9883986765482202E+000          2.9350468041958933E+000         -3.8386546404137356E-001          5.7673783951153290E-001          6.3346751728622608E-001 
                             710          1.2232813130103288E+007          1.1169670819823708E+001         -5.8303291801762924E+000         -2.5471476292589374E-005          3.5414572798628208E+000          4.9885445328069995E+000          2.9346165431304838E+000         -3.8330335858995002E-001          5.7635485984609702E-001          6.3339313018814447E-001 
                             711          1.2233100870509123E+007          1.1162365788921955E+001         -5.8376342110780453E+000         -2.5387574194000523E-005          3.5414857307586760E+000          4.9885216174614451E+000          2.9345481836659970E+000         -3.8345076374508891E-001          5.7601983845675719E-001          6.3329340335582007E-001 
                             712          1.2233372325235708E+007          1.1155477457094467E+001         -5.8445225429055334E+000         -2.5375619404922972E-005          3.5415165036137264E+000          4.9883383143225011E+000          2.9343949863864247E+000         -3.8341245643471861E-001          5.7567263583691475E-001          6.3329075890966524E-001 
                             713          1.2233670925434953E+007          1.1147906996880627E+001         -5.8520930031193732E+000         -2.5353165312743935E-005          3.5418503823578842E+000          4.9884224302741318E+000          2.9337692868739245E+000         -3.8245588344649173E-001          5.7531909036155227E-001          6.3324170140329172E-001 
                             714          1.2233999385654120E+007          1.1139618039261725E+001         -5.8603819607382750E+000         -2.5235803714378611E-005          3.5421433556960640E+000          4.9885477654722798E+000          2.9332460077966380E+000         -3.8173236239135017E-001          5.7490447472262807E-001          6.3306403161313507E-001 
                             715          1.2234298466549126E+007          1.1132100240365148E+001         -5.8678997596348523E+000         -2.5136339438824658E-005          3.5424688840268512E+000          4.9886668907103431E+000          2.9326545137540951E+000         -3.8084256575740044E-001          5.7453472804637429E-001          6.3295651093548799E-001 
                             716          1.2234627455533635E+007          1.1123867266729215E+001         -5.8761327332707847E+000         -2.5025073858441815E-005          3.5424570380590770E+000          4.9886109146425746E+000          2.9326502176557603E+000         -3.8115528380542696E-001          5.7412462339060966E-001          6.3293332104154743E-001 
                             717          1.2234989343416594E+007          1.1114810695202738E+001         -5.8851893047972617E+000         -2.5025904300589057E-005          3.5425148784837459E+000          4.9886329470296582E+000          2.9325455529999647E+000         -3.8129968228854449E-001          5.7367322129578413E-001          6.3293271942173823E-001 
                             718          1.2235318862017665E+007          1.1106570700455931E+001         -5.8934292995440689E+000         -2.5006159652348447E-005          3.5427487753424556E+000          4.9887308804654777E+000          2.9321267260004542E+000         -3.8078411307352078E-001          5.7326203347142524E-001          6.3293269896971671E-001 
                             719          1.2235633424215460E+007          1.1098729516886452E+001         -5.9012704831135476E+000         -2.4927291405130322E-005          3.5428832010531677E+000          4.9885799358136671E+000          2.9317824022531247E+000         -3.8040218360239925E-001          5.7286920851685252E-001          6.3293269246553718E-001 
                             720          1.2235930182660449E+007          1.1091349238423486E+001         -5.9086507615765136E+000         -2.4869649331167935E-005          3.5431402945937229E+000          4.9887199386040217E+000          2.9313382165671906E+000         -3.7980269938274963E-001          5.7250131497013212E-001          6.3284837778580105E-001 
                             721          1.2236210972968198E+007          1.1084389736582070E+001         -5.9156102634179302E+000         -2.4785406224355349E-005          3.5431232775068460E+000          4.9886793974455754E+000          2.9313519801617232E+000         -3.8010281936785667E-001          5.7215094174287984E-001          6.3275411827357608E-001 
                             722          1.2236476458299991E+007          1.1077808613939890E+001         -5.9221913860601099E+000         -2.4789025434023200E-005          3.5434160354134567E+000          4.9886716901073731E+000          2.9307626106793983E+000         -3.7918201017055569E-001          5.7181603023677996E-001          6.3275100606320267E-001 
                             723          1.2236768492164962E+007          1.1070600171654872E+001         -5.9293998283451277E+000         -2.4683583479944838E-005          3.5434020068951906E+000          4.9886159336092737E+000          2.9307627894668817E+000         -3.7946505954955606E-001          5.7146131626383856E-001          6.3274803500213295E-001 
                             724          1.2237089729416432E+007          1.1062670352204609E+001         -5.9373296477953907E+000         -2.4685242492845633E-005          3.5435512103121272E+000          4.9886007458298245E+000          2.9304567887432844E+000         -3.7916425268821169E-001          5.7107671918113612E-001          6.3261390816906504E-001 
                             725          1.2237443090393048E+007          1.1053966734268172E+001         -5.9460332657318276E+000         -2.4630953932069407E-005          3.5438192287503818E+000          4.9887193817044455E+000          2.9299800698040857E+000         -3.7855263291016483E-001          5.7065563757790361E-001          6.3250470355356236E-001 
                             726          1.2237752209033825E+007          1.1046380236472631E+001         -5.9536197635273691E+000         -2.4542349747962410E-005          3.5441656078327148E+000          4.9888460904998437E+000          2.9293506660371191E+000         -3.7759199031123064E-001          5.7028969364214743E-001          6.3241274880978027E-001 
                             727          1.2238038561349100E+007          1.1039385574166040E+001         -5.9606144258339597E+000         -2.4426770566992951E-005          3.5441712725872287E+000          4.9888069692944397E+000          2.9293197759253884E+000         -3.7780529616539305E-001          5.6993845675563526E-001          6.3238041341769624E-001 
                             728          1.2238353548895903E+007          1.1031692826458206E+001         -5.9683071735417936E+000         -2.4422386808239374E-005          3.5444452914277882E+000          4.9888916940613770E+000          2.9288141006277382E+000         -3.7709668728074586E-001          5.6955627854218416E-001          6.3237958720650878E-001 
                             729          1.2238700035197390E+007          1.1023262667900642E+001         -5.9767373320993578E+000         -2.4330423804463429E-005          3.5444740927540699E+000          4.9888639840735731E+000          2.9287426429812737E+000         -3.7728577642304256E-001          5.6913660749560846E-001          6.3237956290089481E-001 
                             730          1.2239003139902351E+007          1.1015891600914909E+001         -5.9841083990850912E+000         -2.4318550207443134E-005          3.5446296544296905E+000          4.9886932164572579E+000          2.9283461358218750E+000         -3.7678326452534172E-001          5.6876877846459850E-001          6.3237955885069863E-001 
                             731          1.2239283921203082E+007          1.1009081549775795E+001         -5.9909184502242052E+000         -2.4253934009837313E-005          3.5447576683885038E+000          4.9887605414165668E+000          2.9281237703839027E+000         -3.7660709858295838E-001          5.6843206583955053E-001          6.3236729368255318E-001 
                             732          1.2239592780633884E+007          1.1001603179598900E+001         -5.9983968204010996E+000         -2.4212860062058747E-005          3.5447800183554214E+000          4.9887340616984925E+000          2.9280658305910303E+000         -3.7678633158152053E-001          5.6805062691611963E-001          6.3216320461330267E-001 
                             733          1.2239932526007768E+007          1.0993380184086408E+001         -6.0066198159135915E+000         -2.4203406858757817E-005          3.5452110246497393E+000          4.9888442015503909E+000          2.9272588879283430E+000         -3.7549717500752677E-001          5.6763338119771689E-001          6.3206076273925638E-001 
                             734          1.2240241882649960E+007          1.0985937398108982E+001         -6.0140626018910179E+000         -2.4058917644883202E-005          3.5452288638346676E+000          4.9888450483789590E+000          2.9272236329727708E+000         -3.7572079260889030E-001          5.6725357044428637E-001          6.3197126220509647E-001 
                             735          1.2240537198012901E+007          1.0978834274565337E+001         -6.0211657254346633E+000         -2.4052671940020920E-005          3.5455402751850125E+000          4.9888760108314214E+000          2.9266162914983123E+000         -3.7478700012519578E-001          5.6688873816839958E-001          6.3191562988178762E-001 
                             736          1.2240815798965279E+007          1.0972162889407716E+001         -6.0278371105922837E+000         -2.3946024235320982E-005          3.5454605614105144E+000          4.9888564632694026E+000          2.9267659452662995E+000         -3.7535029073475623E-001          5.6654253336317673E-001          6.3190494920934748E-001 
                             737          1.2241122260012893E+007          1.0964816241751359E+001         -6.0351837582486407E+000         -2.3972533258361049E-005          3.5458226449723256E+000          4.9888922898513588E+000          2.9260596914336552E+000         -3.7422867167704216E-001          5.6616002909088059E-001          6.3182575171463728E-001 
                             738          1.2241459367165269E+007          1.0956776568101796E+001         -6.0432234318982037E+000         -2.3849015343860969E-005          3.5460119413216025E+000          4.9889709866808474E+000          2.9257204471498448E+000         -3.7386873533225845E-001          5.6573769068901547E-001          6.3180733524377963E-001 
                             739          1.2241830185032884E+007          1.0947955520568188E+001         -6.0520444794318120E+000         -2.3788086562140143E-005          3.5464115192056518E+000          4.9890943257294404E+000          2.9249829609060440E+000         -3.7274354411201238E-001          5.6526827219442966E-001          6.3166507255042392E-001 
                             740          1.2242154574885746E+007          1.0940281237052535E+001         -6.0597187629474654E+000         -2.3657594243158919E-005          3.5463884250169255E+000          4.9890453013803793E+000          2.9250046371089651E+000         -3.7309143444449439E-001          5.6485485974982241E-001          6.3161440303399186E-001 
                             741          1.2242455073701305E+007          1.0933170640450076E+001         -6.0668293595499243E+000         -2.3662644357762532E-005          3.5469063018426663E+000          4.9892130411674147E+000          2.9240527533510012E+000         -3.7147002684080738E-001          5.6449614611403309E-001          6.3161103062218704E-001 
                             742          1.2242740702504361E+007          1.0926459782900150E+001         -6.0735402170998505E+000         -2.3495030886654550E-005          3.5469165472600332E+000          4.9891317945082729E+000          2.9239916391866965E+000         -3.7161445338585164E-001          5.6412393953397977E-001          6.3161099966528178E-001 
                             743          1.2243010454944013E+007          1.0920124143643742E+001         -6.0798758563562583E+000         -2.3486865455682907E-005          3.5471014174253583E+000          4.9891834200875946E+000          2.9236477116457067E+000         -3.7117849427578120E-001          5.6380516349839971E-001          6.3161099396417164E-001 
                             744          1.2243307182627628E+007          1.0913172752721287E+001         -6.0868272472787126E+000         -2.3426836477672459E-005          3.5471116244272269E+000          4.9891553540200890E+000          2.9236132646082180E+000         -3.7138614577571216E-001          5.6343217042954330E-001          6.3161099144455901E-001 
                             745          1.2243633583079604E+007          1.0905527894203050E+001         -6.0944721057969495E+000         -2.3421715478447428E-005          3.5474101639692965E+000          4.9890499551617342E+000          2.9229634860948996E+000         -3.7039092584586225E-001          5.6303603428535265E-001          6.3161098929911152E-001 
                             746          1.2243930788444551E+007          1.0898598637203527E+001         -6.1014013627964729E+000         -2.3314710354497406E-005          3.5475524389144106E+000          4.9890489091416930E+000          2.9226784131946517E+000         -3.7009681386635479E-001          5.6267474158277886E-001          6.3161089484516297E-001 
                             747          1.2244257714345990E+007          1.0890992190084038E+001         -6.1090078099159619E+000         -2.3266578408031009E-005          3.5477002122667356E+000          4.9890761318377370E+000          2.9223964778380238E+000         -3.6983615565224620E-001          5.6228766609122049E-001          6.3146631081631333E-001 
                             748          1.2244617332837574E+007          1.0882642478069339E+001         -6.1173575219306606E+000         -2.3218249923414660E-005          3.5478873187505782E+000          4.9891313463832176E+000          2.9220498721430794E+000         -3.6947602912269301E-001          5.6184391402863743E-001          6.3133134108606992E-001 
                             749          1.2244931925525146E+007          1.0875357032276224E+001         -6.1246429677237764E+000         -2.3158344363818810E-005          3.5480901234437314E+000          4.9891061212224175E+000          2.9216316501763719E+000         -3.6893042341849103E-001          5.6146638092969325E-001          6.3126255037198475E-001 
                             750          1.2245223348728318E+007          1.0868628393612704E+001         -6.1313716063872956E+000         -2.3088891310919321E-005          3.5483864681372670E+000          4.9891969370429283E+000          2.9210843686995567E+000         -3.6810464382525421E-001          5.6111079244796047E-001          6.3122703321762708E-001 
                             751          1.2245543914251808E+007          1.0861257034209494E+001         -6.1387429657905059E+000         -2.2994860217575594E-005          3.5484851696462876E+000          4.9892460610785845E+000          2.9209115276993436E+000         -3.6805361048704682E-001          5.6072404553358979E-001          6.3115005649418621E-001 
                             752          1.2245896536327647E+007          1.0853159199312991E+001         -6.1468408006870092E+000         -2.2964628284425316E-005          3.5487956243712420E+000          4.9893304570525867E+000          2.9203328162364359E+000         -3.6722010556447204E-001          5.6028547360927605E-001          6.3103249378866277E-001 
                             753          1.2246205008581245E+007          1.0846105658239452E+001         -6.1538943417605481E+000         -2.2866047079609492E-005          3.5490736629662938E+000          4.9893769436035704E+000          2.9197999823218233E+000         -3.6643678039469785E-001          5.5991405290633378E-001          6.3100353991521541E-001 
                             754          1.2246490762115210E+007          1.0839597188870391E+001         -6.1604028111296092E+000         -2.2776514007457257E-005          3.5491009773306437E+000          4.9893439913819142E+000          2.9197288774822967E+000         -3.6655525790087640E-001          5.5956446955219641E-001          6.3100281936293923E-001 
                             755          1.2246805091002574E+007          1.0832441296640006E+001         -6.1675587033599939E+000         -2.2765620717913612E-005          3.5493646824114133E+000          4.9894078279872609E+000          2.9192333856234298E+000         -3.6585107365738434E-001          5.5918460518386071E-001          6.3100279857565733E-001 
                             756          1.2247150852778673E+007          1.0824598677317201E+001         -6.1754013226827986E+000         -2.2682146682866520E-005          3.5492712180568664E+000          4.9893449756953974E+000          2.9193888881865915E+000         -3.6647661913165352E-001          5.5876726584190650E-001          6.3100279652218916E-001 
                             757          1.2247465687682325E+007          1.0817448967903736E+001         -6.1825510320962636E+000         -2.2709392543649152E-005          3.5496644639571913E+000          4.9892995503325199E+000          2.9185796837045035E+000         -3.6514515893585137E-001          5.5838609137499506E-001          6.3100279536407311E-001 
                             758          1.2247766232655849E+007          1.0810663306601096E+001         -6.1893366933989036E+000         -2.2577856561802665E-005          3.5496904577254798E+000          4.9892462931607851E+000          2.9185010675820600E+000         -3.6526044010490338E-001          5.5802427110778341E-001          6.3100279343924437E-001 
                             759          1.2248096832126727E+007          1.0803202851085597E+001         -6.1967971489144027E+000         -2.2566447234996819E-005          3.5502006213046768E+000          4.9893995558684967E+000          2.9175573717775207E+000         -3.6367285925322501E-001          5.5762369245942611E-001          6.3093035541697096E-001 
                             760          1.2248460491544694E+007          1.0795053846277197E+001         -6.2049461537228030E+000         -2.2408342547462993E-005          3.5501701141488509E+000          4.9893894158336565E+000          2.9176133160717530E+000         -3.6411246577178180E-001          5.5719494696162142E-001          6.3073605806729671E-001 
                             761          1.2248778619217034E+007          1.0787922173150829E+001         -6.2120778268491712E+000         -2.2417644695567177E-005          3.5504395430754760E+000          4.9894803383209352E+000          2.9171199194621429E+000         -3.6341268083125761E-001          5.5680678751018176E-001          6.3062323396461162E-001 
                             762          1.2249073317056350E+007          1.0781340081359520E+001         -6.2186599186404798E+000         -2.2335052766687455E-005          3.5505852956376720E+000          4.9894985437261132E+000          2.9168375170403382E+000         -3.6311293523718174E-001          5.5645203691869072E-001          6.3058086107179512E-001 
                             763          1.2249353431941163E+007          1.0775096654576977E+001         -6.2249033454230229E+000         -2.2288807632225458E-005          3.5507801911885570E+000          4.9895320532604899E+000          2.9164644807057574E+000         -3.6261843344764755E-001          5.5611290520366297E-001          6.3057924635193152E-001 
                             764          1.2249661558314459E+007          1.0768247734291482E+001         -6.2317522657085185E+000         -2.2227634110793583E-005          3.5508949369743719E+000          4.9894090286172990E+000          2.9161734768125327E+000         -3.6231256183889615E-001          5.5573849070455161E-001          6.3057921578431675E-001 
                             765          1.2250000497325085E+007          1.0760728672330202E+001         -6.2392713276697975E+000         -2.2184114916176086E-005          3.5511931747454377E+000          4.9894446172268125E+000          2.9155947955751578E+000         -3.6145855677324690E-001          5.5532640004175216E-001          6.3057921153544405E-001 
                             766          1.2250309119729672E+007          1.0753911121432251E+001         -6.2460888785677486E+000         -2.2090265634083594E-005          3.5513876106777662E+000          4.9894751304085636E+000          2.9152211803013754E+000         -3.6098656437631388E-001          5.5494917620295570E-001          6.3051314963460914E-001 
                             767          1.2250603734181056E+007          1.0747420868394151E+001         -6.2525791316058488E+000         -2.2029649284339722E-005          3.5513291845489832E+000          4.9893959149334250E+000          2.9152984248213722E+000         -3.6140324007223623E-001          5.5458636104774339E-001          6.3038945227507581E-001 
                             768          1.2250927810077580E+007          1.0740276912876313E+001         -6.2597230871236871E+000         -2.2044081631753492E-005          3.5516074960550812E+000          4.9894829360428528E+000          2.9147853123638896E+000         -3.6066579254108022E-001          5.5418459767731354E-001          6.3029372633163105E-001 
                             769          1.2251284293563755E+007          1.0732448581556014E+001         -6.2675514184439862E+000         -2.1959870860466013E-005          3.5518248662926388E+000          4.9895153984171881E+000          2.9143668030759433E+000         -3.6014543625814305E-001          5.5373894898447829E-001          6.3021609647620147E-001 
                             770          1.2251596143762272E+007          1.0725621422610180E+001         -6.2743785773898200E+000         -2.1892430975923965E-005          3.5521446307469051E+000          4.9895747808745741E+000          2.9137569653961033E+000         -3.5920211357666082E-001          5.5334631401624501E-001          6.3014352452848565E-001 
                             771          1.2251885026458381E+007          1.0719325451802877E+001         -6.2806745481971227E+000         -2.1794212294941465E-005          3.5522353945216083E+000          4.9896210743838418E+000          2.9135985846013304E+000         -3.5914035895676655E-001          5.5297983028404807E-001          6.3006615884646322E-001 
                             772          1.2252202797424098E+007          1.0712408236341464E+001         -6.2875917636585363E+000         -2.1767927871508448E-005          3.5526638986237775E+000          4.9897380498457560E+000          2.9128000641279495E+000         -3.5782366010953415E-001          5.5261275100574447E-001          6.2999216094734756E-001 
                             773          1.2252552345486388E+007          1.0704844325672370E+001         -6.2951556743276296E+000         -2.1639114860303561E-005          3.5526691168324014E+000          4.9896821719057938E+000          2.9127616887407206E+000         -3.5805366808410460E-001          5.5215858991799383E-001          6.2992494145167233E-001 
                             774          1.2252870628009560E+007          1.0697958445045659E+001         -6.3020415549543412E+000         -2.1634491765745960E-005          3.5529240088760838E+000          4.9897453405483949E+000          2.9122834889746558E+000         -3.5737671793946352E-001          5.5178693954472746E-001          6.2992302979179593E-001 
                             775          1.2253174464119820E+007          1.0691408380818636E+001         -6.3085916191813638E+000         -2.1557885997773039E-005          3.5530959003890330E+000          4.9897696695699212E+000          2.9119518704595206E+000         -3.5697946885189225E-001          5.5140874351806124E-001          6.2992297633476912E-001 
                             776          1.2253508683841107E+007          1.0684220847783203E+001         -6.3157791522167965E+000         -2.1505412690021572E-005          3.5532705532917497E+000          4.9896236428564542E+000          2.9115295512973538E+000         -3.5642689267179289E-001          5.5101509412919558E-001          6.2992297490651750E-001 
                             777          1.2253876325534523E+007          1.0676337310472940E+001         -6.3236626895270600E+000         -2.1443534428879244E-005          3.5532739068603960E+000          4.9896001644416046E+000          2.9115111049526363E+000         -3.5671056996763800E-001          5.5056404470684717E-001          6.2992296059425867E-001 
                             778          1.2254197936884055E+007          1.0669441549333401E+001         -6.3305584506665991E+000         -2.1441286663488588E-005          3.5535405358289416E+000          4.9896516272998017E+000          2.9110035784446433E+000         -3.5597611492235764E-001          5.5018122859907836E-001          6.2979319460470795E-001 
                             779          1.2254495861830691E+007          1.0663077523430678E+001         -6.3369224765693222E+000         -2.1361171578837819E-005          3.5536567023750760E+000          4.9897074244072694E+000          2.9107991439061096E+000         -3.5582636774316040E-001          5.4981747029051198E-001          6.2968284039120770E-001 
