#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             894          1.0386481295751341E+007          1.1740683465340128E+001         -8.2593165346598720E+000         -7.2702496664183587E-006          3.6604138844449299E+000          5.1877636448464459E+000          2.7963128899859897E+000         -8.5043047144190656E-002          1.2080158397933179E-001          5.0153314187756037E-001 
                             895          1.0388398726812484E+007          1.1726646472754352E+001         -8.2733535272456482E+000         -7.3207286928012800E-006          3.6602069940669382E+000          5.1877982945472896E+000          2.7967439955923941E+000         -8.6424805247561104E-002          1.1970486601458767E-001          5.0060127273581079E-001 
                             896          1.0389453313896110E+007          1.1718902354063500E+001         -8.2810976459364998E+000         -7.3432709456359748E-006          3.6599071635137359E+000          5.1876708147255703E+000          2.7972799167879399E+000         -8.7783544581163012E-002          1.1842569798888010E-001          4.9956418969667959E-001 
                             897          1.0390613359688101E+007          1.1710349228908941E+001         -8.2896507710910594E+000         -7.3730926947976286E-006          3.6595961645805946E+000          5.1876917083692549E+000          2.7979123614760648E+000         -8.9365522636879649E-002          1.1746917622026479E-001          4.9843553133846585E-001 
                             898          1.0391889410059292E+007          1.1700897825598968E+001         -8.2991021744010318E+000         -7.4067634972408886E-006          3.6593171242634166E+000          5.1876828329544438E+000          2.7984660044030152E+000         -9.0823468369530716E-002          1.1594124741311157E-001          4.9777239577526994E-001 
                             899          1.0393293065467604E+007          1.1690459456821404E+001         -8.3095405431785956E+000         -7.4365607938887159E-006          3.6589772253483401E+000          5.1877045369306085E+000          2.7991566542212500E+000         -9.2592374950424633E-002          1.1519732045105367E-001          4.9706429151292630E-001 
                             900          1.0394837086416744E+007          1.1678920046851477E+001         -8.3210799531485229E+000         -7.4736097177643163E-006          3.6587706293128468E+000          5.1876929999662931E+000          2.7995640778100790E+000         -9.3836116911607259E-002          1.1333716473413195E-001          4.9639712454376450E-001 
                             901          1.0396535509460799E+007          1.1666189026669615E+001         -8.3338109733303849E+000         -7.4957886531437192E-006          3.6583417931998836E+000          5.1877000592196651E+000          2.8004252796626914E+000         -9.6032196909768996E-002          1.1237486558290510E-001          4.9558259596660909E-001 
                             902          1.0398403774809260E+007          1.1652097572999299E+001         -8.3479024270007010E+000         -7.5425333354992595E-006          3.6581577225751887E+000          5.1877013156429719E+000          2.8007940491237355E+000         -9.7294632143584345E-002          1.1014144575367303E-001          4.9487927856195174E-001 
                             903          1.0399431320750913E+007          1.1644326553301394E+001         -8.3556734466986065E+000         -7.5626980584503123E-006          3.6578688255372511E+000          5.1876085909014957E+000          2.8013254808288726E+000         -9.8647231959793205E-002          1.0993646410188092E-001          4.9402537839018973E-001 
                             904          1.0400561621286731E+007          1.1635744491180832E+001         -8.3642555088191681E+000         -7.5927258712214429E-006          3.6575410987129016E+000          5.1875954658548782E+000          2.8019743719542625E+000         -1.0026521446975803E-001          1.0858624763723891E-001          4.9314732857990773E-001 
                             905          1.0401804951876132E+007          1.1626259596922459E+001         -8.3737404030775409E+000         -7.6286181159182115E-006          3.6570636952758915E+000          5.1875601419137274E+000          2.8029115168577072E+000         -1.0249366442987630E-001          1.0772784690860833E-001          4.9253605018192692E-001 
                             906          1.0403172615524473E+007          1.1615754602940193E+001         -8.3842453970598072E+000         -7.6809776987323693E-006          3.6569568170529134E+000          5.1875951959020954E+000          2.8031428002978473E+000         -1.0334881873311977E-001          1.0612047712776922E-001          4.9191290322771658E-001 
                             907          1.0404677045537647E+007          1.1604180362075116E+001         -8.3958196379248839E+000         -7.6934392186562867E-006          3.6566872660484675E+000          5.1876048624692244E+000          2.8036867355903046E+000         -1.0486964740889958E-001          1.0541417471608569E-001          4.9121151274987507E-001 
                             908          1.0406331918552138E+007          1.1591398466582399E+001         -8.4086015334176007E+000         -7.7237923277421587E-006          3.6563012671593493E+000          5.1875982510025418E+000          2.8044554276351987E+000         -1.0688566643887397E-001          1.0347088870179741E-001          4.9052997865697989E-001 
                             909          1.0407242098710109E+007          1.1584329246828352E+001         -8.4156707531716481E+000         -7.7668357106503520E-006          3.6560126641112398E+000          5.1875243582218182E+000          2.8049956873410560E+000         -1.0823112883436305E-001          1.0367146686470399E-001          4.8991640825983473E-001 
                             910          1.0408243296883876E+007          1.1576521754048230E+001         -8.4234782459517703E+000         -7.7981492422654784E-006          3.6559809072430300E+000          5.1876076288634376E+000          2.8051008363982857E+000         -1.0873422717107788E-001          1.0248844835558306E-001          4.8910467560031473E-001 
                             911          1.0409344614875020E+007          1.1567927894986344E+001         -8.4320721050136562E+000         -7.8032494983190823E-006          3.6557095633788075E+000          5.1875598876661790E+000          2.8056196535281015E+000         -1.1009438072124819E-001          1.0144972837163130E-001          4.8873606055451280E-001 
                             912          1.0410556064665278E+007          1.1558438510580290E+001         -8.4415614894197102E+000         -7.8330810590424038E-006          3.6555983151110181E+000          5.1875782421677439E+000          2.8058513273144623E+000         -1.1091413426309017E-001          1.0010164694453529E-001          4.8820536110762691E-001 
                             913          1.0411888659434563E+007          1.1547982975502697E+001         -8.4520170244973034E+000         -7.8459973868942597E-006          3.6554375669455106E+000          5.1876079999478204E+000          2.8061877025355160E+000         -1.1197991670300717E-001          9.9337545275351893E-002          4.8768567778935001E-001 
                             914          1.0413354513680777E+007          1.1536454251740283E+001         -8.4635457482597172E+000         -7.8648499959664543E-006          3.6553144110976068E+000          5.1876515002192463E+000          2.8064557643670360E+000         -1.1294982711860113E-001          9.7643933320435819E-002          4.8715656622826470E-001 
                             915          1.0414160733516194E+007          1.1530101538637613E+001         -8.4698984613623871E+000         -7.8796288848229578E-006          3.6547597218745080E+000          5.1874789464505113E+000          2.8074788659288652E+000         -1.1523524656397056E-001          9.7203106326584368E-002          4.8678039300541215E-001 
                             916          1.0415047575335152E+007          1.1523060047971432E+001         -8.4769399520285678E+000         -7.9399623649348157E-006          3.6544197513767736E+000          5.1874890665444893E+000          2.8081638669713236E+000         -1.1687055548103738E-001          9.6194282733297082E-002          4.8618709320226172E-001 
                             917          1.0416023101336008E+007          1.1515275938758391E+001         -8.4847240612416090E+000         -7.9793969676073700E-006          3.6539350967356565E+000          5.1874550559828885E+000          2.8091161709727577E+000         -1.1906863917662502E-001          9.5929586104358353E-002          4.8579450029633081E-001 
                             918          1.0417096179936947E+007          1.1506653742688147E+001         -8.4933462573118526E+000         -8.0350088639274162E-006          3.6536469493438246E+000          5.1874883489611241E+000          2.8097091122455393E+000         -1.2057982654259933E-001          9.4707535941661661E-002          4.8533653462534193E-001 
                             919          1.0418276566397980E+007          1.1497128887817206E+001         -8.5028711121827936E+000         -8.0692681468036795E-006          3.6536042289406065E+000          5.1875502215634661E+000          2.8098254893531465E+000         -1.2117222527491095E-001          9.4002526438241155E-002          4.8487436498073883E-001 
                             920          1.0419574991505118E+007          1.1486643539056285E+001         -8.5133564609437151E+000         -8.0754359287141586E-006          3.6535813364639202E+000          5.1875990086229864E+000          2.8098956678362796E+000         -1.2170883828992583E-001          9.2538234462343161E-002          4.8440985123896918E-001 
                             921          1.0420289125314046E+007          1.1480874068446040E+001         -8.5191259315539600E+000         -8.0789769902149353E-006          3.6534132260283094E+000          5.1875547195826099E+000          2.8102097441873135E+000         -1.2255518168591679E-001          9.2548901263161842E-002          4.8397518812405832E-001 
                             922          1.0421074672503864E+007          1.1474512822881966E+001         -8.5254871771180341E+000         -8.0978528680727133E-006          3.6533770123272054E+000          5.1875962876368664E+000          2.8103029556166481E+000         -1.2298230220133266E-001          9.1654157766905220E-002          4.8353595061441923E-001 
                             923          1.0421938774412664E+007          1.1467511092063621E+001         -8.5324889079363793E+000         -8.1028993768445200E-006          3.6531835373725521E+000          5.1875918379726356E+000          2.8106876806938406E+000         -1.2401683909469585E-001          9.0986378520745162E-002          4.8326790495201855E-001 
                             924          1.0422889286512343E+007          1.1459787644018828E+001         -8.5402123559811720E+000         -8.1255652057385023E-006          3.6531760463458642E+000          5.1875976140488991E+000          2.8107055507853476E+000         -1.2434517816016952E-001          8.9930601950923159E-002          4.8299214046686861E-001 
                             925          1.0423934849821992E+007          1.1451290878111626E+001         -8.5487091218883737E+000         -8.1264958599795686E-006          3.6529179141151209E+000          5.1876040894472419E+000          2.8112250529460052E+000         -1.2570630600902949E-001          8.9564617812940353E-002          4.8262053366915919E-001 
                             926          1.0425084969462605E+007          1.1441909282086522E+001         -8.5580907179134780E+000         -8.1570609646369117E-006          3.6526316928355818E+000          5.1875966249116754E+000          2.8117937632373002E+000         -1.2719967294990159E-001          8.8279104596284713E-002          4.8227330058443674E-001 
                             927          1.0425717535264941E+007          1.1436728083610413E+001         -8.5632719163895867E+000         -8.1907660151192771E-006          3.6522971302577356E+000          5.1874887166756638E+000          2.8124089342749863E+000         -1.2862671956762206E-001          8.7969198866683987E-002          4.8193262419915406E-001 
                             928          1.0426413357647510E+007          1.1431002478978792E+001         -8.5689975210212079E+000         -8.2285433395615818E-006          3.6522887459878945E+000          5.1875967573926927E+000          2.8124797231731842E+000         -1.2898577399924610E-001          8.7196923959670145E-002          4.8144102624473895E-001 
                             929          1.0427178762268338E+007          1.1424701956822446E+001         -8.5752980431775541E+000         -8.2316228369963686E-006          3.6521422734580229E+000          5.1875992466079239E+000          2.8127739128405431E+000         -1.2981359308368745E-001          8.6845216838059264E-002          4.8126789859719094E-001 
                             930          1.0428020707351249E+007          1.1417756612241778E+001         -8.5822433877582220E+000         -8.2491657967288699E-006          3.6521316176824623E+000          5.1876330584099914E+000          2.8128121302926976E+000         -1.3015412608497934E-001          8.5914666819156868E-002          4.8098849222715245E-001 
                             931          1.0428946846942451E+007          1.1410114943408889E+001         -8.5898850565911111E+000         -8.2510983284639991E-006          3.6519128916863948E+000          5.1876554364810152E+000          2.8132607713203450E+000         -1.3134216978421731E-001          8.5472489434079757E-002          4.8071423696276211E-001 
                             932          1.0429965600492774E+007          1.1401681978161104E+001         -8.5983180218388959E+000         -8.2777284507344784E-006          3.6516620833955482E+000          5.1876312981388395E+000          2.8137503187309489E+000         -1.3264236078672276E-001          8.4348515423866899E-002          4.8048498396430378E-001 
                             933          1.0431086229398128E+007          1.1392372546784596E+001         -8.6076274532154038E+000         -8.3073275479799487E-006          3.6518954959533825E+000          5.1877102991456132E+000          2.8133229941186690E+000         -1.3214245625199811E-001          8.3568996798580666E-002          4.8017123476993101E-001 
                             934          1.0431702575296072E+007          1.1387268731160169E+001         -8.6127312688398305E+000         -8.2807651376410613E-006          3.6516489730680086E+000          5.1876467815633340E+000          2.8137842810982758E+000         -1.3325963898247220E-001          8.2898760410598710E-002          4.7975940388111193E-001 
                             935          1.0432380555783812E+007          1.1381635283731301E+001         -8.6183647162686992E+000         -8.3091586420916182E-006          3.6514267933161237E+000          5.1876341177572272E+000          2.8142223086989926E+000         -1.3435059914206901E-001          8.2705518064546402E-002          4.7944470582469578E-001 
                             936          1.0433126334320324E+007          1.1375418666304137E+001         -8.6245813336958630E+000         -8.3357419432208358E-006          3.6511411927003903E+000          5.1876107008727343E+000          2.8147818014882144E+000         -1.3570685995990062E-001          8.1887717187481487E-002          4.7922740923467017E-001 
                             937          1.0433946690710489E+007          1.1368552416864571E+001         -8.6314475831354294E+000         -8.3698372096427977E-006          3.6510549512646184E+000          5.1876739906387890E+000          2.8149859292427837E+000         -1.3637733654931239E-001          8.1457633532913895E-002          4.7890616058789198E-001 
                             938          1.0434849082739670E+007          1.1360988950618673E+001         -8.6390110493813275E+000         -8.3815747494621057E-006          3.6509816240194417E+000          5.1877075701973272E+000          2.8151493735124062E+000         -1.3699325615370639E-001          8.0474813666557357E-002          4.7865756852765057E-001 
                             939          1.0435841713971768E+007          1.1352659655235216E+001         -8.6473403447647836E+000         -8.3911276555800220E-006          3.6508790706544860E+000          5.1877522377602734E+000          2.8153768140237911E+000         -1.3776665642876407E-001          8.0141872700064093E-002          4.7835652649530630E-001 
                             940          1.0436933608327076E+007          1.1343482842828834E+001         -8.6565171571711659E+000         -8.4044874504232308E-006          3.6509580877382684E+000          5.1878503225597363E+000          2.8152678222559575E+000         -1.3789987259208328E-001          7.8952691444494891E-002          4.7811409947129668E-001 
                             941          1.0437534150222495E+007          1.1338440231946029E+001         -8.6615597680539711E+000         -8.3967678546031742E-006          3.6506670159755403E+000          5.1877288528222198E+000          2.8157892309126549E+000         -1.3913579329531403E-001          7.8675141550518496E-002          4.7790933717029394E-001 
                             942          1.0438194746307457E+007          1.1332871521086128E+001         -8.6671284789138721E+000         -8.4298272222185218E-006          3.6507284952036358E+000          5.1878141658175982E+000          2.8157089289541530E+000         -1.3918853922526700E-001          7.7963169016038697E-002          4.7754697245800642E-001 
                             943          1.0438921402000915E+007          1.1326750176825335E+001         -8.6732498231746646E+000         -8.4239954574120833E-006          3.6507265390354711E+000          5.1878221570499914E+000          2.8157168369066796E+000         -1.3943899859740030E-001          7.7493927555904507E-002          4.7738870456093546E-001 
                             944          1.0439720723263718E+007          1.1320016359423503E+001         -8.6799836405764967E+000         -8.4244192106311380E-006          3.6506778225194467E+000          5.1878453852220128E+000          2.8158258840247390E+000         -1.3991536015139558E-001          7.6639700610509759E-002          4.7716230373936136E-001 
                             945          1.0440599976652803E+007          1.1312603530284083E+001         -8.6873964697159174E+000         -8.4308223675348913E-006          3.6505928488550849E+000          5.1878728100274030E+000          2.8160095437561576E+000         -1.4056716730689439E-001          7.6239920852461895E-002          4.7695705539446981E-001 
                             946          1.0441567155380795E+007          1.1304438919184776E+001         -8.6955610808152244E+000         -8.4416776992745781E-006          3.6502453129935803E+000          5.1878431327728753E+000          2.8166897768519039E+000         -1.4224118870431371E-001          7.5211422674213047E-002          4.7675963592570308E-001 
                             947          1.0442631051981587E+007          1.1295413132241629E+001         -8.7045868677583709E+000         -8.4837069095145100E-006          3.6503177523099750E+000          5.1879199301227787E+000          2.8165832968940658E+000         -1.4237512041108955E-001          7.4483879204699788E-002          4.7644679812359564E-001 
                             948          1.0443216195112022E+007          1.1290453276739385E+001         -8.7095467232606154E+000         -8.4763115967066226E-006          3.6502419317341959E+000          5.1878918570956456E+000          2.8167209015320576E+000         -1.4284107179731861E-001          7.3868405202206375E-002          4.7614217513337792E-001 
                             949          1.0443859852555500E+007          1.1284991795263887E+001         -8.7150082047361135E+000         -8.4850746788200085E-006          3.6502994646521785E+000          5.1879529693512225E+000          2.8166363918238804E+000         -1.4288218257388249E-001          7.3767991940887123E-002          4.7584206397424333E-001 
                             950          1.0444567875743326E+007          1.1278988289876589E+001         -8.7210117101234115E+000         -8.4792496778581780E-006          3.6500611085475860E+000          5.1879359276356611E+000          2.8171045831752859E+000         -1.4404966717569034E-001          7.3014068606906166E-002          4.7564678859870407E-001 
                             951          1.0445346701249937E+007          1.1272361848632331E+001         -8.7276381513676693E+000         -8.5082488799118717E-006          3.6499641353445953E+000          5.1879736663129723E+000          2.8173173989199216E+000         -1.4473052302467282E-001          7.2480949239308007E-002          4.7545375395216921E-001 
                             952          1.0446203409307208E+007          1.1265061862354209E+001         -8.7349381376457913E+000         -8.5209730621413166E-006          3.6499185088885322E+000          5.1880073886138707E+000          2.8174255129824970E+000         -1.4522809154703023E-001          7.1593568412167088E-002          4.7525766877105918E-001 
                             953          1.0447145788170205E+007          1.1257025949829439E+001         -8.7429740501705613E+000         -8.5272631213375672E-006          3.6496597738260674E+000          5.1879988401123063E+000          2.8179387088566443E+000         -1.4656439706919566E-001          7.0975312640027599E-002          4.7506637565872400E-001 
                             954          1.0448182404919503E+007          1.1248153464840300E+001         -8.7518465351597001E+000         -8.5590793271990748E-006          3.6498517104784334E+000          5.1881025942909211E+000          2.8176067126412208E+000         -1.4624283883095721E-001          6.9890669237420253E-002          4.7483350144923808E-001 
                             955          1.0448752544131616E+007          1.1243285975921129E+001         -8.7567140240788710E+000         -8.5373691473067705E-006          3.6494274553162378E+000          5.1879707843100435E+000          2.8183893179751731E+000         -1.4799602533890432E-001          7.0071645197893398E-002          4.7459863030183302E-001 
                             956          1.0449379697264940E+007          1.1237900382630963E+001         -8.7620996173690369E+000         -8.5873656751335596E-006          3.6495542834865802E+000          5.1881021261877232E+000          2.8182013325733286E+000         -1.4782813372241979E-001          6.9404559941285360E-002          4.7423434852797114E-001 
                             957          1.0450069565711599E+007          1.1231985235349370E+001         -8.7680147646506299E+000         -8.5743119724516643E-006          3.6493788804273115E+000          5.1881268216784306E+000          2.8185644864372188E+000         -1.4878309556327057E-001          6.8844081151440251E-002          4.7404813303837146E-001 
                             958          1.0450828421002923E+007          1.1225461660785189E+001         -8.7745383392148106E+000         -8.5965989020175434E-006          3.6493113782349500E+000          5.1881359176471049E+000          2.8187040388062781E+000         -1.4931451326717757E-001          6.8082968559570536E-002          4.7395682005110296E-001 
                             959          1.0451663161823377E+007          1.1218278555729736E+001         -8.7817214442702642E+000         -8.6051920301880221E-006          3.6492221779281691E+000          5.1882096911945892E+000          2.8189193261935834E+000         -1.5002307940730286E-001          6.7757075925628199E-002          4.7372851668342941E-001 
                             960          1.0452581376725879E+007          1.1210365566557495E+001         -8.7896344334425045E+000         -8.6177964991489973E-006          3.6492595949824360E+000          5.1882239112155641E+000          2.8188516020955370E+000         -1.5019407574318605E-001          6.6804213811474694E-002          4.7359441156659687E-001 
                             961          1.0453591413118631E+007          1.1201665732164280E+001         -8.7983342678357204E+000         -8.6133870577854303E-006          3.6492382759073343E+000          5.1882831542856804E+000          2.8189238617807981E+000         -1.5067576136248353E-001          6.6454395285068663E-002          4.7332511635724667E-001 
                             962          1.0454146933134643E+007          1.1196878670281098E+001         -8.8031213297189019E+000         -8.6172626461539261E-006          3.6489636417972533E+000          5.1882493877370486E+000          2.8194562467266446E+000         -1.5192616783436649E-001          6.5879579037328412E-002          4.7309203702053348E-001 
                             963          1.0454758005152257E+007          1.1191592317335537E+001         -8.8084076826644626E+000         -8.6509491404921045E-006          3.6489016297523236E+000          5.1882653389212994E+000          2.8195882464086277E+000         -1.5239525793075381E-001          6.5480315927571614E-002          4.7288136932519675E-001 
                             964          1.0455430184371632E+007          1.1185771863103261E+001         -8.8142281368967392E+000         -8.6590808886949490E-006          3.6488763793025334E+000          5.1883141245875493E+000          2.8196631401413335E+000         -1.5277096934251297E-001          6.4790254847647832E-002          4.7267265061700436E-001 
                             965          1.0456169581512945E+007          1.1179366304537774E+001         -8.8206336954622255E+000         -8.6632179211650761E-006          3.6487559340671689E+000          5.1883362643089219E+000          2.8199151004727496E+000         -1.5352366099828177E-001          6.4532130975392399E-002          4.7255222758635673E-001 
                             966          1.0456982918368390E+007          1.1172307496097883E+001         -8.8276925039021172E+000         -8.6788252525833062E-006          3.6486941404396545E+000          5.1883622669427512E+000          2.8200516890446927E+000         -1.5407114436939018E-001          6.3695104541888772E-002          4.7238074754338871E-001 
                             967          1.0457877588909380E+007          1.1164535398394092E+001         -8.8354646016059082E+000         -8.6871058649098001E-006          3.6485287955908094E+000          5.1883834449244564E+000          2.8203929677332358E+000         -1.5505592702492993E-001          6.3160624176637162E-002          4.7214979815119495E-001 
                             968          1.0458861726504467E+007          1.1155965134169653E+001         -8.8440348658303467E+000         -8.7084003976775687E-006          3.6484555013137743E+000          5.1884369006578055E+000          2.8205662841539811E+000         -1.5573606660284947E-001          6.2158456860262043E-002          4.7197221652524796E-001 
                             969          1.0459403002181767E+007          1.1151245895100679E+001         -8.8487541048993208E+000         -8.7187347721373468E-006          3.6483157265415631E+000          5.1884072129005441E+000          2.8208309898197723E+000         -1.5644923371764682E-001          6.2119830936245311E-002          4.7177522917336184E-001 
                             970          1.0459998405426795E+007          1.1146044574446261E+001         -8.8539554255537389E+000         -8.7357949387190110E-006          3.6483304307085929E+000          5.1884407624416253E+000          2.8208183562562534E+000         -1.5662658357699891E-001          6.1510161497300625E-002          4.7151531200105357E-001 
                             971          1.0460653348996324E+007          1.1140323870612757E+001         -8.8596761293872426E+000         -8.7346515022645564E-006          3.6482094699670720E+000          5.1884756527218538E+000          2.8210777228794091E+000         -1.5736827554968916E-001          6.1019759016307934E-002          4.7128512282350321E-001 
                             972          1.0461373786922809E+007          1.1134019521537393E+001         -8.8659804784626068E+000         -8.7507179225376562E-006          3.6482376790878841E+000          5.1885586109745869E+000          2.8210627837641513E+000         -1.5758423568489610E-001          6.0307013100635763E-002          4.7115995374474473E-001 
                             973          1.0462166268641943E+007          1.1127086240367172E+001         -8.8729137596328282E+000         -8.7488215851915657E-006          3.6481955705526818E+000          5.1885783413437734E+000          2.8211568660191504E+000         -1.5804292456895525E-001          6.0109948110841749E-002          4.7104894813131437E-001 
                             974          1.0463037998532988E+007          1.1119454606768585E+001         -8.8805453932314151E+000         -8.7545851954558119E-006          3.6480587758437215E+000          5.1886274120521971E+000          2.8214549907912816E+000         -1.5893714191976924E-001          5.9228454665509980E-002          4.7081914704526384E-001 
                             975          1.0463996901413139E+007          1.1111042178748082E+001         -8.8889578212519176E+000         -8.7729718980309964E-006          3.6480220675649280E+000          5.1886725263179070E+000          2.8215509644817240E+000         -1.5945777932304561E-001          5.8819260903523705E-002          4.7066240437275969E-001 
                             976          1.0464524297997223E+007          1.1106412404653238E+001         -8.8935875953467622E+000         -8.7785439545344607E-006          3.6477802797550312E+000          5.1886537206030763E+000          2.8220251372441028E+000         -1.6058712536371772E-001          5.8291909962296801E-002          4.7050925283911016E-001 
                             977          1.0465104434239713E+007          1.1101301983560196E+001         -8.8986980164398037E+000         -8.8090016081338140E-006          3.6478074705483063E+000          5.1887117598878714E+000          2.8219997752999482E+000         -1.6073628046171842E-001          5.7897160709369178E-002          4.7022098268640344E-001 
                             978          1.0465742584106455E+007          1.1095681962790602E+001         -8.9043180372093982E+000         -8.8067412727082734E-006          3.6476398610552234E+000          5.1887086200232018E+000          2.8223334243537810E+000         -1.6162349529919462E-001          5.7265644714832614E-002          4.7007937964272173E-001 
                             979          1.0466444548959870E+007          1.1089484951030006E+001         -8.9105150489699945E+000         -8.8280940711704540E-006          3.6474885543015936E+000          5.1887334798594074E+000          2.8226484677791426E+000         -1.6249620625027936E-001          5.7160899594228688E-002          4.6993698495399078E-001 
                             980          1.0467216710298626E+007          1.1082652859480213E+001         -8.9173471405197873E+000         -8.8480103922335120E-006          3.6474904178140277E+000          5.1888229087046422E+000          2.8226894551768926E+000         -1.6284582684332929E-001          5.6386835027846520E-002          4.6973231760215778E-001 
                             981          1.0468066087771257E+007          1.1075136169576984E+001         -8.9248638304230159E+000         -8.8496459412096199E-006          3.6472611414715894E+000          5.1888532630217172E+000          2.8231631850203054E+000         -1.6408794201839821E-001          5.5856601342950271E-002          4.6958864634588010E-001 
                             982          1.0469000402991151E+007          1.1066839705347670E+001         -8.9331602946523301E+000         -8.8797271548800265E-006          3.6471463146533436E+000          5.1888778865882683E+000          2.8234051504400735E+000         -1.6489732789619058E-001          5.4936652777369921E-002          4.6944744381766729E-001 
                             983          1.0469514276362093E+007          1.1062268785677716E+001         -8.9377312143222838E+000         -8.8950312050133086E-006          3.6470463338774359E+000          5.1888853333989413E+000          2.8236088353972257E+000         -1.6548411084187972E-001          5.4743782717971923E-002          4.6932881949105537E-001 
                             984          1.0470079537070129E+007          1.1057233390039780E+001         -8.9427666099602199E+000         -8.9080942056460409E-006          3.6470333368188523E+000          5.1889299309734751E+000          2.8236571283016594E+000         -1.6577842665028864E-001          5.4185249844472046E-002          4.6904092301736044E-001 
                             985          1.0470701323848968E+007          1.1051692805916083E+001         -8.9483071940839167E+000         -8.9107461146648424E-006          3.6469423666295544E+000          5.1889551375129281E+000          2.8238516719499822E+000         -1.6638518577237651E-001          5.3830495321792605E-002          4.6890049704343367E-001 
                             986          1.0471385289305693E+007          1.1045589775121902E+001         -8.9544102248780977E+000         -8.9230102692826632E-006          3.6467507791529163E+000          5.1889683577877701E+000          2.8242414570406797E+000         -1.6740465085075423E-001          5.3162202657023636E-002          4.6876967528511032E-001 
                             987          1.0472137651308089E+007          1.1038857549891951E+001         -8.9611424501080492E+000         -8.9481196664773868E-006          3.6466213630248032E+000          5.1890146180811696E+000          2.8245234194436057E+000         -1.6823335641528533E-001          5.2872703746366129E-002          4.6862781376447926E-001 
                             988          1.0472965249510724E+007          1.1031437379808484E+001         -8.9685626201915163E+000         -8.9659088913359927E-006          3.6464619657504951E+000          5.1890969751791243E+000          2.8248833925411994E+000         -1.6924532761999031E-001          5.2065464484893888E-002          4.6843421921081668E-001 
                             989          1.0473875607533624E+007          1.1023254709359756E+001         -8.9767452906402436E+000         -8.9884092224182106E-006          3.6467864933263989E+000          5.1892343217232915E+000          2.8243030106614748E+000         -1.6840682533413703E-001          5.1719188803891855E-002          4.6829873675388373E-001 
                             990          1.0474877001358815E+007          1.1014293112745605E+001         -8.9857068872543948E+000         -8.9491231009500795E-006          3.6466728677940075E+000          5.1892676657075727E+000          2.8245469337183979E+000         -1.6924788426499129E-001          5.0749560205176285E-002          4.6809582496127272E-001 
                             991          1.0475427767962668E+007          1.1009355720028660E+001         -8.9906442799713400E+000         -8.9645826061274271E-006          3.6466628205583618E+000          5.1892905858468064E+000          2.8245784882593061E+000         -1.6950571879527132E-001          5.0578761424744524E-002          4.6806083631982298E-001 
                             992          1.0476033611226909E+007          1.1003923494929362E+001         -8.9960765050706382E+000         -8.9663868857519543E-006          3.6466512195203227E+000          5.1893121892746485E+000          2.8246124920493050E+000         -1.6978806840127414E-001          4.9990743469283339E-002          4.6770210761312198E-001 
                             993          1.0476700038817571E+007          1.0997946715077269E+001         -9.0020532849227308E+000         -8.9683859669458458E-006          3.6466422633250546E+000          5.1893714228535472E+000          2.8246600212292901E+000         -1.7011907784616415E-001          4.9664990092651157E-002          4.6754085108460625E-001 
                             994          1.0477433109167302E+007          1.0991370470629558E+001         -9.0086295293704417E+000         -8.9708231278681125E-006          3.6467113047863475E+000          5.1894386906585721E+000          2.8245555722092175E+000         -1.7016994473971983E-001          4.8955926646792873E-002          4.6739104199084769E-001 
                             995          1.0478239486552004E+007          1.0984142680174660E+001         -9.0158573198253400E+000         -8.9632851714486334E-006          3.6466530882829873E+000          5.1895139373827170E+000          2.8247096285780100E+000         -1.7076373814401422E-001          4.8675880250527048E-002          4.6723739550787169E-001 
                             996          1.0479126501675177E+007          1.0976184010990371E+001         -9.0238159890096288E+000         -8.9724165646909817E-006          3.6466408584399099E+000          5.1895615071868972E+000          2.8247578731662553E+000         -1.7117501373602287E-001          4.7820390008935079E-002          4.6715930966947244E-001 
                             997          1.0480102218310667E+007          1.0967426959918811E+001         -9.0325730400811892E+000         -8.9749941253826719E-006          3.6464782399470064E+000          5.1895951174307484E+000          2.8250999152739888E+000         -1.7220572633139097E-001          4.7298897188709957E-002          4.6700601342898612E-001 
                             998          1.0480638862460187E+007          1.0962598821916581E+001         -9.0374011780834191E+000         -8.9969079259521921E-006          3.6462240702667663E+000          5.1895737811868017E+000          2.8255975865124947E+000         -1.7339229828956956E-001          4.6790407866894139E-002          4.6688154874835830E-001 
                             999          1.0481229171024660E+007          1.0957268524390548E+001         -9.0427314756094521E+000         -9.0296801483862145E-006          3.6463054621893898E+000          5.1896730666036062E+000          2.8254844453756500E+000         -1.7337723251746839E-001          4.6443456935004034E-002          4.6659306783968607E-001 
                            1000          1.0481878510445578E+007          1.0951410726886881E+001         -9.0485892731131194E+000         -9.0211641476775101E-006          3.6461581350770631E+000          5.1896823029558421E+000          2.8257837177764209E+000         -1.7420801488690713E-001          4.5835563921669716E-002          4.6647951302542351E-001 
